t0,5/2/2017  11:03:14.356096
delta t,0.001000

time,Y
5/2/2017  11:03:16.267096,2.556459
5/2/2017  11:03:16.268096,2.648008
5/2/2017  11:03:16.269096,2.641651
5/2/2017  11:03:16.270096,2.627664
5/2/2017  11:03:16.271096,2.679796
5/2/2017  11:03:16.272096,2.691240
5/2/2017  11:03:16.273096,2.758630
5/2/2017  11:03:16.274096,2.650551
5/2/2017  11:03:16.275096,2.717942
5/2/2017  11:03:16.276096,2.701412
5/2/2017  11:03:16.277096,2.696326
5/2/2017  11:03:16.278096,2.737014
5/2/2017  11:03:16.279096,2.758630
5/2/2017  11:03:16.280096,2.717942
5/2/2017  11:03:16.281096,2.584433
5/2/2017  11:03:16.282096,2.687425
5/2/2017  11:03:16.283096,2.597148
5/2/2017  11:03:16.284096,2.703955
5/2/2017  11:03:16.285096,2.717942
5/2/2017  11:03:16.286096,2.645465
5/2/2017  11:03:16.287096,2.670896
5/2/2017  11:03:16.288096,2.649280
5/2/2017  11:03:16.289096,2.681068
5/2/2017  11:03:16.290096,2.678525
5/2/2017  11:03:16.291096,2.616221
5/2/2017  11:03:16.292096,2.674710
5/2/2017  11:03:16.293096,2.761173
5/2/2017  11:03:16.294096,2.696326
5/2/2017  11:03:16.295096,2.748458
5/2/2017  11:03:16.296096,2.565360
5/2/2017  11:03:16.297096,2.672167
5/2/2017  11:03:16.298096,2.585704
5/2/2017  11:03:16.299096,2.598419
5/2/2017  11:03:16.300096,2.589519
5/2/2017  11:03:16.301096,2.661995
5/2/2017  11:03:16.302096,2.651823
5/2/2017  11:03:16.303096,2.600962
5/2/2017  11:03:16.304096,2.565360
5/2/2017  11:03:16.305096,2.664538
5/2/2017  11:03:16.306096,2.664538
5/2/2017  11:03:16.307096,2.627664
5/2/2017  11:03:16.308096,2.715399
5/2/2017  11:03:16.309096,2.726842
5/2/2017  11:03:16.310096,10.417284
5/2/2017  11:03:16.311096,10.417284
5/2/2017  11:03:16.312096,10.417284
5/2/2017  11:03:16.313096,10.416966
5/2/2017  11:03:16.314096,10.417284
5/2/2017  11:03:16.315096,10.416966
5/2/2017  11:03:16.316096,10.416966
5/2/2017  11:03:16.317096,10.416966
5/2/2017  11:03:16.318096,10.417284
5/2/2017  11:03:16.319096,10.416966
5/2/2017  11:03:16.320096,10.417284
5/2/2017  11:03:16.321096,10.416966
5/2/2017  11:03:16.322096,10.416966
5/2/2017  11:03:16.323096,10.417284
5/2/2017  11:03:16.324096,10.417284
5/2/2017  11:03:16.325096,10.417284
5/2/2017  11:03:16.326096,10.417284
5/2/2017  11:03:16.327096,10.417284
5/2/2017  11:03:16.328096,10.417284
5/2/2017  11:03:16.329096,10.416966
5/2/2017  11:03:16.330096,10.416966
5/2/2017  11:03:16.331096,10.416966
5/2/2017  11:03:16.332096,10.416966
5/2/2017  11:03:16.333096,10.417284
5/2/2017  11:03:16.334096,10.416966
5/2/2017  11:03:16.335096,10.417284
5/2/2017  11:03:16.336096,10.416966
5/2/2017  11:03:16.337096,10.416966
5/2/2017  11:03:16.338096,10.417284
5/2/2017  11:03:16.339096,10.416966
5/2/2017  11:03:16.340096,10.417284
5/2/2017  11:03:16.341096,10.416966
5/2/2017  11:03:16.342096,10.416966
5/2/2017  11:03:16.343096,10.417284
5/2/2017  11:03:16.344096,10.416966
5/2/2017  11:03:16.345096,10.417284
5/2/2017  11:03:16.346096,10.416966
5/2/2017  11:03:16.347096,10.416966
5/2/2017  11:03:16.348096,10.416966
5/2/2017  11:03:16.349096,10.416966
5/2/2017  11:03:16.350096,10.417284
5/2/2017  11:03:16.351096,10.417284
5/2/2017  11:03:16.352096,10.417284
5/2/2017  11:03:16.353096,10.416966
5/2/2017  11:03:16.354096,10.416966
5/2/2017  11:03:16.355096,10.416966
5/2/2017  11:03:16.356096,10.417284
5/2/2017  11:03:16.357096,10.417284
5/2/2017  11:03:16.358096,10.416966
5/2/2017  11:03:16.359096,10.417284
5/2/2017  11:03:16.360096,10.417284
5/2/2017  11:03:16.361096,10.416966
5/2/2017  11:03:16.362096,10.416966
5/2/2017  11:03:16.363096,10.417284
5/2/2017  11:03:16.364096,10.416966
5/2/2017  11:03:16.365096,10.416966
5/2/2017  11:03:16.366096,10.416966
5/2/2017  11:03:16.367096,10.416966
5/2/2017  11:03:16.368096,10.416966
5/2/2017  11:03:16.369096,10.416966
5/2/2017  11:03:16.370096,10.416966
5/2/2017  11:03:16.371096,10.416966
5/2/2017  11:03:16.372096,10.417284
5/2/2017  11:03:16.373096,10.416966
5/2/2017  11:03:16.374096,10.417284
5/2/2017  11:03:16.375096,10.417284
5/2/2017  11:03:16.376096,10.417284
5/2/2017  11:03:16.377096,10.417284
5/2/2017  11:03:16.378096,10.416966
5/2/2017  11:03:16.379096,10.417284
5/2/2017  11:03:16.380096,10.416966
5/2/2017  11:03:16.381096,10.416966
5/2/2017  11:03:16.382096,10.416966
5/2/2017  11:03:16.383096,10.417284
5/2/2017  11:03:16.384096,10.416966
5/2/2017  11:03:16.385096,10.416966
5/2/2017  11:03:16.386096,10.417284
5/2/2017  11:03:16.387096,10.417284
5/2/2017  11:03:16.388096,10.417284
5/2/2017  11:03:16.389096,10.416966
5/2/2017  11:03:16.390096,10.416966
5/2/2017  11:03:16.391096,10.417284
5/2/2017  11:03:16.392096,10.417284
5/2/2017  11:03:16.393096,10.416966
5/2/2017  11:03:16.394096,10.416966
5/2/2017  11:03:16.395096,10.417284
5/2/2017  11:03:16.396096,10.417284
5/2/2017  11:03:16.397096,10.416966
5/2/2017  11:03:16.398096,10.416966
5/2/2017  11:03:16.399096,10.416966
5/2/2017  11:03:16.400096,10.417284
5/2/2017  11:03:16.401096,10.416966
5/2/2017  11:03:16.402096,10.416966
5/2/2017  11:03:16.403096,10.417284
5/2/2017  11:03:16.404096,10.416966
5/2/2017  11:03:16.405096,10.417284
5/2/2017  11:03:16.406096,2.749730
5/2/2017  11:03:16.407096,2.658181
5/2/2017  11:03:16.408096,2.738286
5/2/2017  11:03:16.409096,2.661995
5/2/2017  11:03:16.410096,2.735743
5/2/2017  11:03:16.411096,2.621307
5/2/2017  11:03:16.412096,2.700141
5/2/2017  11:03:16.413096,2.600962
5/2/2017  11:03:16.414096,2.626393
5/2/2017  11:03:16.415096,2.572989
5/2/2017  11:03:16.416096,2.672167
5/2/2017  11:03:16.417096,2.645465
5/2/2017  11:03:16.418096,2.681068
5/2/2017  11:03:16.419096,2.648008
5/2/2017  11:03:16.420096,2.667081
5/2/2017  11:03:16.421096,2.636565
5/2/2017  11:03:16.422096,2.707770
5/2/2017  11:03:16.423096,2.697598
5/2/2017  11:03:16.424096,2.775160
5/2/2017  11:03:16.425096,2.625121
5/2/2017  11:03:16.426096,2.737014
5/2/2017  11:03:16.427096,2.588247
5/2/2017  11:03:16.428096,2.614949
5/2/2017  11:03:16.429096,2.598419
5/2/2017  11:03:16.430096,2.597148
5/2/2017  11:03:16.431096,2.528486
5/2/2017  11:03:16.432096,2.557731
5/2/2017  11:03:16.433096,2.545016
5/2/2017  11:03:16.434096,2.623850
5/2/2017  11:03:16.435096,2.705227
5/2/2017  11:03:16.436096,2.672167
5/2/2017  11:03:16.437096,2.702684
5/2/2017  11:03:16.438096,2.613678
5/2/2017  11:03:16.439096,2.613678
5/2/2017  11:03:16.440096,2.792961
5/2/2017  11:03:16.441096,2.745915
5/2/2017  11:03:16.442096,2.695054
5/2/2017  11:03:16.443096,2.714127
5/2/2017  11:03:16.444096,2.753544
5/2/2017  11:03:16.445096,2.752273
5/2/2017  11:03:16.446096,2.679796
5/2/2017  11:03:16.447096,2.630207
5/2/2017  11:03:16.448096,2.612406
5/2/2017  11:03:16.449096,2.560274
5/2/2017  11:03:16.450096,2.503056
5/2/2017  11:03:16.451096,2.632750
5/2/2017  11:03:16.452096,2.609863
5/2/2017  11:03:16.453096,2.697598
5/2/2017  11:03:16.454096,2.609863
5/2/2017  11:03:16.455096,2.626393
5/2/2017  11:03:16.456096,2.599691
5/2/2017  11:03:16.457096,2.740829
5/2/2017  11:03:16.458096,2.602234
5/2/2017  11:03:16.459096,2.696326
5/2/2017  11:03:16.460096,2.653094
5/2/2017  11:03:16.461096,2.683611
5/2/2017  11:03:16.462096,2.604777
5/2/2017  11:03:16.463096,2.651823
5/2/2017  11:03:16.464096,2.609863
5/2/2017  11:03:16.465096,2.599691
5/2/2017  11:03:16.466096,2.747187
5/2/2017  11:03:16.467096,2.642922
5/2/2017  11:03:16.468096,2.701412
5/2/2017  11:03:16.469096,2.660724
5/2/2017  11:03:16.470096,2.623850
5/2/2017  11:03:16.471096,2.700141
5/2/2017  11:03:16.472096,2.663267
5/2/2017  11:03:16.473096,2.669624
5/2/2017  11:03:16.474096,2.707770
5/2/2017  11:03:16.475096,2.695054
5/2/2017  11:03:16.476096,2.668353
5/2/2017  11:03:16.477096,2.737014
5/2/2017  11:03:16.478096,2.667081
5/2/2017  11:03:16.479096,2.710313
5/2/2017  11:03:16.480096,2.625121
5/2/2017  11:03:16.481096,2.585704
5/2/2017  11:03:16.482096,2.687425
5/2/2017  11:03:16.483096,2.709041
5/2/2017  11:03:16.484096,2.537387
5/2/2017  11:03:16.485096,2.595876
5/2/2017  11:03:16.486096,2.640379
5/2/2017  11:03:16.487096,2.742101
5/2/2017  11:03:16.488096,2.693783
5/2/2017  11:03:16.489096,2.611134
5/2/2017  11:03:16.490096,2.617492
5/2/2017  11:03:16.491096,2.653094
5/2/2017  11:03:16.492096,2.723028
5/2/2017  11:03:16.493096,2.651823
5/2/2017  11:03:16.494096,2.681068
5/2/2017  11:03:16.495096,2.634022
5/2/2017  11:03:16.496096,2.716670
5/2/2017  11:03:16.497096,2.700141
5/2/2017  11:03:16.498096,2.569174
5/2/2017  11:03:16.499096,2.682339
5/2/2017  11:03:16.500096,2.491612
5/2/2017  11:03:16.501096,2.672167
5/2/2017  11:03:16.502096,10.417284
5/2/2017  11:03:16.503096,10.417284
5/2/2017  11:03:16.504096,10.416966
5/2/2017  11:03:16.505096,10.416966
5/2/2017  11:03:16.506096,10.417284
5/2/2017  11:03:16.507096,10.416966
5/2/2017  11:03:16.508096,10.416966
5/2/2017  11:03:16.509096,10.417284
5/2/2017  11:03:16.510096,10.416966
5/2/2017  11:03:16.511096,10.416966
5/2/2017  11:03:16.512096,10.417284
5/2/2017  11:03:16.513096,10.416966
5/2/2017  11:03:16.514096,10.417284
5/2/2017  11:03:16.515096,10.416966
5/2/2017  11:03:16.516096,10.417284
5/2/2017  11:03:16.517096,10.416966
5/2/2017  11:03:16.518096,10.416966
5/2/2017  11:03:16.519096,10.417284
5/2/2017  11:03:16.520096,10.417284
5/2/2017  11:03:16.521096,10.416966
5/2/2017  11:03:16.522096,10.417284
5/2/2017  11:03:16.523096,10.417284
5/2/2017  11:03:16.524096,10.417284
5/2/2017  11:03:16.525096,10.416966
5/2/2017  11:03:16.526096,10.417284
5/2/2017  11:03:16.527096,10.417284
5/2/2017  11:03:16.528096,10.416966
5/2/2017  11:03:16.529096,10.417284
5/2/2017  11:03:16.530096,10.417284
5/2/2017  11:03:16.531096,10.416966
5/2/2017  11:03:16.532096,10.416966
5/2/2017  11:03:16.533096,10.416966
5/2/2017  11:03:16.534096,10.416966
5/2/2017  11:03:16.535096,10.416966
5/2/2017  11:03:16.536096,10.416966
5/2/2017  11:03:16.537096,10.416966
5/2/2017  11:03:16.538096,10.417284
5/2/2017  11:03:16.539096,10.416966
5/2/2017  11:03:16.540096,10.417284
5/2/2017  11:03:16.541096,10.416966
5/2/2017  11:03:16.542096,10.417284
5/2/2017  11:03:16.543096,10.417284
5/2/2017  11:03:16.544096,10.417284
5/2/2017  11:03:16.545096,10.417284
5/2/2017  11:03:16.546096,10.417284
5/2/2017  11:03:16.547096,10.416966
5/2/2017  11:03:16.548096,10.417284
5/2/2017  11:03:16.549096,10.416966
5/2/2017  11:03:16.550096,10.416966
5/2/2017  11:03:16.551096,10.417284
5/2/2017  11:03:16.552096,10.416966
5/2/2017  11:03:16.553096,10.417284
5/2/2017  11:03:16.554096,10.417284
5/2/2017  11:03:16.555096,10.416966
5/2/2017  11:03:16.556096,10.417284
5/2/2017  11:03:16.557096,10.416966
5/2/2017  11:03:16.558096,10.416966
5/2/2017  11:03:16.559096,10.417284
5/2/2017  11:03:16.560096,10.416966
5/2/2017  11:03:16.561096,10.417284
5/2/2017  11:03:16.562096,10.416966
5/2/2017  11:03:16.563096,10.417284
5/2/2017  11:03:16.564096,10.417284
5/2/2017  11:03:16.565096,10.416966
5/2/2017  11:03:16.566096,10.416966
5/2/2017  11:03:16.567096,10.417284
5/2/2017  11:03:16.568096,10.416966
5/2/2017  11:03:16.569096,10.416966
5/2/2017  11:03:16.570096,10.417284
5/2/2017  11:03:16.571096,10.417284
5/2/2017  11:03:16.572096,10.417284
5/2/2017  11:03:16.573096,10.416966
5/2/2017  11:03:16.574096,10.416966
5/2/2017  11:03:16.575096,10.417284
5/2/2017  11:03:16.576096,10.417284
5/2/2017  11:03:16.577096,10.417284
5/2/2017  11:03:16.578096,10.417284
5/2/2017  11:03:16.579096,10.417284
5/2/2017  11:03:16.580096,10.417284
5/2/2017  11:03:16.581096,10.416966
5/2/2017  11:03:16.582096,10.416966
5/2/2017  11:03:16.583096,10.416966
5/2/2017  11:03:16.584096,10.416966
5/2/2017  11:03:16.585096,10.416966
5/2/2017  11:03:16.586096,10.416966
5/2/2017  11:03:16.587096,10.417284
5/2/2017  11:03:16.588096,10.416966
5/2/2017  11:03:16.589096,10.416966
5/2/2017  11:03:16.590096,10.416966
5/2/2017  11:03:16.591096,10.417284
5/2/2017  11:03:16.592096,10.417284
5/2/2017  11:03:16.593096,10.417284
5/2/2017  11:03:16.594096,10.417284
5/2/2017  11:03:16.595096,10.416966
5/2/2017  11:03:16.596096,10.417284
5/2/2017  11:03:16.597096,10.416966
5/2/2017  11:03:16.598096,2.617492
5/2/2017  11:03:16.599096,2.589519
5/2/2017  11:03:16.600096,2.700141
5/2/2017  11:03:16.601096,2.560274
5/2/2017  11:03:16.602096,2.607320
5/2/2017  11:03:16.603096,2.726842
5/2/2017  11:03:16.604096,2.640379
5/2/2017  11:03:16.605096,2.650551
5/2/2017  11:03:16.606096,2.635293
5/2/2017  11:03:16.607096,2.637836
5/2/2017  11:03:16.608096,2.777703
5/2/2017  11:03:16.609096,2.686154
5/2/2017  11:03:16.610096,2.683611
5/2/2017  11:03:16.611096,2.738286
5/2/2017  11:03:16.612096,2.716670
5/2/2017  11:03:16.613096,2.620035
5/2/2017  11:03:16.614096,2.706498
5/2/2017  11:03:16.615096,2.716670
5/2/2017  11:03:16.616096,2.626393
5/2/2017  11:03:16.617096,2.614949
5/2/2017  11:03:16.618096,2.678525
5/2/2017  11:03:16.619096,2.663267
5/2/2017  11:03:16.620096,2.725571
5/2/2017  11:03:16.621096,2.612406
5/2/2017  11:03:16.622096,2.697598
5/2/2017  11:03:16.623096,2.656909
5/2/2017  11:03:16.624096,2.656909
5/2/2017  11:03:16.625096,2.695054
5/2/2017  11:03:16.626096,2.695054
5/2/2017  11:03:16.627096,2.630207
5/2/2017  11:03:16.628096,2.659452
5/2/2017  11:03:16.629096,2.594605
5/2/2017  11:03:16.630096,2.590790
5/2/2017  11:03:16.631096,2.668353
5/2/2017  11:03:16.632096,2.632750
5/2/2017  11:03:16.633096,2.645465
5/2/2017  11:03:16.634096,2.616221
5/2/2017  11:03:16.635096,2.712856
5/2/2017  11:03:16.636096,2.705227
5/2/2017  11:03:16.637096,2.673439
5/2/2017  11:03:16.638096,2.639108
5/2/2017  11:03:16.639096,2.623850
5/2/2017  11:03:16.640096,2.672167
5/2/2017  11:03:16.641096,2.795504
5/2/2017  11:03:16.642096,2.717942
5/2/2017  11:03:16.643096,2.703955
5/2/2017  11:03:16.644096,2.691240
5/2/2017  11:03:16.645096,2.693783
5/2/2017  11:03:16.646096,2.640379
5/2/2017  11:03:16.647096,2.634022
5/2/2017  11:03:16.648096,2.631479
5/2/2017  11:03:16.649096,2.747187
5/2/2017  11:03:16.650096,2.634022
5/2/2017  11:03:16.651096,2.640379
5/2/2017  11:03:16.652096,2.678525
5/2/2017  11:03:16.653096,2.702684
5/2/2017  11:03:16.654096,2.659452
5/2/2017  11:03:16.655096,2.621307
5/2/2017  11:03:16.656096,2.697598
5/2/2017  11:03:16.657096,2.667081
5/2/2017  11:03:16.658096,2.738286
5/2/2017  11:03:16.659096,2.717942
5/2/2017  11:03:16.660096,2.770074
5/2/2017  11:03:16.661096,2.637836
5/2/2017  11:03:16.662096,2.612406
5/2/2017  11:03:16.663096,2.648008
5/2/2017  11:03:16.664096,2.714127
5/2/2017  11:03:16.665096,2.608591
5/2/2017  11:03:16.666096,2.569174
5/2/2017  11:03:16.667096,2.656909
5/2/2017  11:03:16.668096,2.659452
5/2/2017  11:03:16.669096,2.720485
5/2/2017  11:03:16.670096,2.667081
5/2/2017  11:03:16.671096,2.640379
5/2/2017  11:03:16.672096,2.602234
5/2/2017  11:03:16.673096,2.710313
5/2/2017  11:03:16.674096,2.742101
5/2/2017  11:03:16.675096,2.637836
5/2/2017  11:03:16.676096,2.659452
5/2/2017  11:03:16.677096,2.682339
5/2/2017  11:03:16.678096,2.725571
5/2/2017  11:03:16.679096,2.696326
5/2/2017  11:03:16.680096,2.707770
5/2/2017  11:03:16.681096,2.611134
5/2/2017  11:03:16.682096,2.733200
5/2/2017  11:03:16.683096,2.564088
5/2/2017  11:03:16.684096,2.639108
5/2/2017  11:03:16.685096,2.649280
5/2/2017  11:03:16.686096,2.566631
5/2/2017  11:03:16.687096,2.686154
5/2/2017  11:03:16.688096,2.625121
5/2/2017  11:03:16.689096,2.655638
5/2/2017  11:03:16.690096,2.712856
5/2/2017  11:03:16.691096,2.734471
5/2/2017  11:03:16.692096,2.669624
5/2/2017  11:03:16.693096,10.416966
5/2/2017  11:03:16.694096,10.417284
5/2/2017  11:03:16.695096,10.417284
5/2/2017  11:03:16.696096,10.417284
5/2/2017  11:03:16.697096,10.417284
5/2/2017  11:03:16.698096,10.416966
5/2/2017  11:03:16.699096,10.417284
5/2/2017  11:03:16.700096,10.417284
5/2/2017  11:03:16.701096,10.416966
5/2/2017  11:03:16.702096,10.417284
5/2/2017  11:03:16.703096,10.417284
5/2/2017  11:03:16.704096,10.417284
5/2/2017  11:03:16.705096,10.416966
5/2/2017  11:03:16.706096,10.416966
5/2/2017  11:03:16.707096,10.417284
5/2/2017  11:03:16.708096,10.416966
5/2/2017  11:03:16.709096,10.417284
5/2/2017  11:03:16.710096,10.417284
5/2/2017  11:03:16.711096,10.417284
5/2/2017  11:03:16.712096,10.417284
5/2/2017  11:03:16.713096,10.416966
5/2/2017  11:03:16.714096,10.417284
5/2/2017  11:03:16.715096,10.417284
5/2/2017  11:03:16.716096,10.416966
5/2/2017  11:03:16.717096,10.416966
5/2/2017  11:03:16.718096,10.416966
5/2/2017  11:03:16.719096,10.417284
5/2/2017  11:03:16.720096,10.416966
5/2/2017  11:03:16.721096,10.417284
5/2/2017  11:03:16.722096,10.417284
5/2/2017  11:03:16.723096,10.417284
5/2/2017  11:03:16.724096,10.416966
5/2/2017  11:03:16.725096,10.417284
5/2/2017  11:03:16.726096,10.417284
5/2/2017  11:03:16.727096,10.417284
5/2/2017  11:03:16.728096,10.417284
5/2/2017  11:03:16.729096,10.416966
5/2/2017  11:03:16.730096,10.416966
5/2/2017  11:03:16.731096,10.416966
5/2/2017  11:03:16.732096,10.416966
5/2/2017  11:03:16.733096,10.416966
5/2/2017  11:03:16.734096,10.416966
5/2/2017  11:03:16.735096,10.416966
5/2/2017  11:03:16.736096,10.417284
5/2/2017  11:03:16.737096,10.417284
5/2/2017  11:03:16.738096,10.417284
5/2/2017  11:03:16.739096,10.417284
5/2/2017  11:03:16.740096,10.416966
5/2/2017  11:03:16.741096,10.417284
5/2/2017  11:03:16.742096,10.416966
5/2/2017  11:03:16.743096,10.416966
5/2/2017  11:03:16.744096,10.417284
5/2/2017  11:03:16.745096,10.416966
5/2/2017  11:03:16.746096,10.417284
5/2/2017  11:03:16.747096,10.416966
5/2/2017  11:03:16.748096,10.416966
5/2/2017  11:03:16.749096,10.416966
5/2/2017  11:03:16.750096,10.416966
5/2/2017  11:03:16.751096,10.416966
5/2/2017  11:03:16.752096,10.416966
5/2/2017  11:03:16.753096,10.416966
5/2/2017  11:03:16.754096,10.416966
5/2/2017  11:03:16.755096,10.416966
5/2/2017  11:03:16.756096,10.416966
5/2/2017  11:03:16.757096,10.416966
5/2/2017  11:03:16.758096,10.417284
5/2/2017  11:03:16.759096,10.416966
5/2/2017  11:03:16.760096,10.417284
5/2/2017  11:03:16.761096,10.417284
5/2/2017  11:03:16.762096,10.416966
5/2/2017  11:03:16.763096,10.417284
5/2/2017  11:03:16.764096,10.416966
5/2/2017  11:03:16.765096,10.416966
5/2/2017  11:03:16.766096,10.417284
5/2/2017  11:03:16.767096,10.417284
5/2/2017  11:03:16.768096,10.416966
5/2/2017  11:03:16.769096,10.417284
5/2/2017  11:03:16.770096,10.416966
5/2/2017  11:03:16.771096,10.416966
5/2/2017  11:03:16.772096,10.416966
5/2/2017  11:03:16.773096,10.417284
5/2/2017  11:03:16.774096,10.417284
5/2/2017  11:03:16.775096,10.417284
5/2/2017  11:03:16.776096,10.416966
5/2/2017  11:03:16.777096,10.417284
5/2/2017  11:03:16.778096,10.416966
5/2/2017  11:03:16.779096,10.417284
5/2/2017  11:03:16.780096,10.416966
5/2/2017  11:03:16.781096,10.416966
5/2/2017  11:03:16.782096,10.416966
5/2/2017  11:03:16.783096,10.416966
5/2/2017  11:03:16.784096,10.416966
5/2/2017  11:03:16.785096,10.416966
5/2/2017  11:03:16.786096,10.416966
5/2/2017  11:03:16.787096,10.417284
5/2/2017  11:03:16.788096,10.416966
5/2/2017  11:03:16.789096,10.416966
5/2/2017  11:03:16.790096,2.625121
5/2/2017  11:03:16.791096,2.607320
5/2/2017  11:03:16.792096,2.738286
5/2/2017  11:03:16.793096,2.650551
5/2/2017  11:03:16.794096,2.630207
5/2/2017  11:03:16.795096,2.614949
5/2/2017  11:03:16.796096,2.595876
5/2/2017  11:03:16.797096,2.723028
5/2/2017  11:03:16.798096,2.645465
5/2/2017  11:03:16.799096,2.688697
5/2/2017  11:03:16.800096,2.612406
5/2/2017  11:03:16.801096,2.564088
5/2/2017  11:03:16.802096,2.678525
5/2/2017  11:03:16.803096,2.687425
5/2/2017  11:03:16.804096,2.656909
5/2/2017  11:03:16.805096,2.639108
5/2/2017  11:03:16.806096,2.738286
5/2/2017  11:03:16.807096,2.758630
5/2/2017  11:03:16.808096,2.569174
5/2/2017  11:03:16.809096,2.786604
5/2/2017  11:03:16.810096,2.697598
5/2/2017  11:03:16.811096,2.693783
5/2/2017  11:03:16.812096,2.617492
5/2/2017  11:03:16.813096,2.588247
5/2/2017  11:03:16.814096,2.613678
5/2/2017  11:03:16.815096,2.654366
5/2/2017  11:03:16.816096,2.616221
5/2/2017  11:03:16.817096,2.579347
5/2/2017  11:03:16.818096,2.714127
5/2/2017  11:03:16.819096,2.635293
5/2/2017  11:03:16.820096,2.640379
5/2/2017  11:03:16.821096,2.620035
5/2/2017  11:03:16.822096,2.593333
5/2/2017  11:03:16.823096,2.792961
5/2/2017  11:03:16.824096,2.551373
5/2/2017  11:03:16.825096,2.623850
5/2/2017  11:03:16.826096,2.753544
5/2/2017  11:03:16.827096,2.770074
5/2/2017  11:03:16.828096,2.640379
5/2/2017  11:03:16.829096,2.712856
5/2/2017  11:03:16.830096,2.725571
5/2/2017  11:03:16.831096,2.636565
5/2/2017  11:03:16.832096,2.598419
5/2/2017  11:03:16.833096,2.640379
5/2/2017  11:03:16.834096,2.528486
5/2/2017  11:03:16.835096,2.673439
5/2/2017  11:03:16.836096,2.600962
5/2/2017  11:03:16.837096,2.585704
5/2/2017  11:03:16.838096,2.720485
5/2/2017  11:03:16.839096,2.709041
5/2/2017  11:03:16.840096,2.658181
5/2/2017  11:03:16.841096,2.766259
5/2/2017  11:03:16.842096,2.665810
5/2/2017  11:03:16.843096,2.687425
5/2/2017  11:03:16.844096,2.723028
5/2/2017  11:03:16.845096,2.744644
5/2/2017  11:03:16.846096,2.723028
5/2/2017  11:03:16.847096,2.575532
5/2/2017  11:03:16.848096,2.523400
5/2/2017  11:03:16.849096,2.673439
5/2/2017  11:03:16.850096,2.684882
5/2/2017  11:03:16.851096,2.572989
5/2/2017  11:03:16.852096,2.648008
5/2/2017  11:03:16.853096,2.646737
5/2/2017  11:03:16.854096,2.742101
5/2/2017  11:03:16.855096,2.698869
5/2/2017  11:03:16.856096,2.719213
5/2/2017  11:03:16.857096,2.752273
5/2/2017  11:03:16.858096,2.719213
5/2/2017  11:03:16.859096,2.701412
5/2/2017  11:03:16.860096,2.790418
5/2/2017  11:03:16.861096,2.661995
5/2/2017  11:03:16.862096,2.683611
5/2/2017  11:03:16.863096,2.627664
5/2/2017  11:03:16.864096,2.723028
5/2/2017  11:03:16.865096,2.678525
5/2/2017  11:03:16.866096,2.667081
5/2/2017  11:03:16.867096,2.651823
5/2/2017  11:03:16.868096,2.672167
5/2/2017  11:03:16.869096,2.644194
5/2/2017  11:03:16.870096,2.623850
5/2/2017  11:03:16.871096,2.714127
5/2/2017  11:03:16.872096,2.640379
5/2/2017  11:03:16.873096,2.595876
5/2/2017  11:03:16.874096,2.656909
5/2/2017  11:03:16.875096,2.613678
5/2/2017  11:03:16.876096,2.636565
5/2/2017  11:03:16.877096,2.748458
5/2/2017  11:03:16.878096,2.661995
5/2/2017  11:03:16.879096,2.589519
5/2/2017  11:03:16.880096,2.620035
5/2/2017  11:03:16.881096,2.669624
5/2/2017  11:03:16.882096,2.692511
5/2/2017  11:03:16.883096,2.752273
5/2/2017  11:03:16.884096,2.519585
5/2/2017  11:03:16.885096,10.416966
5/2/2017  11:03:16.886096,10.416966
5/2/2017  11:03:16.887096,10.416966
5/2/2017  11:03:16.888096,10.416966
5/2/2017  11:03:16.889096,10.416966
5/2/2017  11:03:16.890096,10.417284
5/2/2017  11:03:16.891096,10.416966
5/2/2017  11:03:16.892096,10.417284
5/2/2017  11:03:16.893096,10.417284
5/2/2017  11:03:16.894096,10.417284
5/2/2017  11:03:16.895096,10.417284
5/2/2017  11:03:16.896096,10.416966
5/2/2017  11:03:16.897096,10.417284
5/2/2017  11:03:16.898096,10.416966
5/2/2017  11:03:16.899096,10.416966
5/2/2017  11:03:16.900096,10.416966
5/2/2017  11:03:16.901096,10.417284
5/2/2017  11:03:16.902096,10.417284
5/2/2017  11:03:16.903096,10.417284
5/2/2017  11:03:16.904096,10.417284
5/2/2017  11:03:16.905096,10.417284
5/2/2017  11:03:16.906096,10.417284
5/2/2017  11:03:16.907096,10.417284
5/2/2017  11:03:16.908096,10.417284
5/2/2017  11:03:16.909096,10.417284
5/2/2017  11:03:16.910096,10.417284
5/2/2017  11:03:16.911096,10.417284
5/2/2017  11:03:16.912096,10.417284
5/2/2017  11:03:16.913096,10.416966
5/2/2017  11:03:16.914096,10.416966
5/2/2017  11:03:16.915096,10.416966
5/2/2017  11:03:16.916096,10.416966
5/2/2017  11:03:16.917096,10.416966
5/2/2017  11:03:16.918096,10.416966
5/2/2017  11:03:16.919096,10.416966
5/2/2017  11:03:16.920096,10.416966
5/2/2017  11:03:16.921096,10.416966
5/2/2017  11:03:16.922096,10.416966
5/2/2017  11:03:16.923096,10.416966
5/2/2017  11:03:16.924096,10.416966
5/2/2017  11:03:16.925096,10.416966
5/2/2017  11:03:16.926096,10.417284
5/2/2017  11:03:16.927096,10.417284
5/2/2017  11:03:16.928096,10.417284
5/2/2017  11:03:16.929096,10.416966
5/2/2017  11:03:16.930096,10.417284
5/2/2017  11:03:16.931096,10.417284
