92.640005, 11/17/2017, 17:02:56.607
94.619748, 11/17/2017, 17:02:56.636
92.856390, 11/17/2017, 17:02:56.667
91.204070, 11/17/2017, 17:02:56.697
91.859192, 11/17/2017, 17:02:56.727
90.745106, 11/17/2017, 17:02:56.757
90.079353, 11/17/2017, 17:02:56.787
91.608710, 11/17/2017, 17:02:56.817
91.697240, 11/17/2017, 17:02:56.847
92.384499, 11/17/2017, 17:02:56.877
92.398361, 11/17/2017, 17:02:56.907
91.822815, 11/17/2017, 17:02:56.937
94.617955, 11/17/2017, 17:02:56.967
95.106937, 11/17/2017, 17:02:56.997
94.857071, 11/17/2017, 17:02:57.028
94.998243, 11/17/2017, 17:02:57.058
94.998243, 11/17/2017, 17:02:57.087
96.615000, 11/17/2017, 17:02:57.117
96.615000, 11/17/2017, 17:02:57.147
96.635718, 11/17/2017, 17:02:57.178
97.442511, 11/17/2017, 17:02:57.208
98.490292, 11/17/2017, 17:02:57.238
99.614909, 11/17/2017, 17:02:57.268
98.325845, 11/17/2017, 17:02:57.298
96.271963, 11/17/2017, 17:02:57.327
96.271963, 11/17/2017, 17:02:57.357
95.447158, 11/17/2017, 17:02:57.387
95.005987, 11/17/2017, 17:02:57.417
92.340825, 11/17/2017, 17:02:57.447
91.169786, 11/17/2017, 17:02:57.477
91.169786, 11/17/2017, 17:02:57.507
91.117696, 11/17/2017, 17:02:57.537
90.550715, 11/17/2017, 17:02:57.567
90.087077, 11/17/2017, 17:02:57.598
90.892607, 11/17/2017, 17:02:57.628
90.137815, 11/17/2017, 17:02:57.657
90.911774, 11/17/2017, 17:02:57.687
90.180110, 11/17/2017, 17:02:57.718
90.952041, 11/17/2017, 17:02:57.748
93.193766, 11/17/2017, 17:02:57.778
92.553566, 11/17/2017, 17:02:57.808
94.888843, 11/17/2017, 17:02:57.839
94.908897, 11/17/2017, 17:02:57.869
96.179522, 11/17/2017, 17:02:57.899
95.177562, 11/17/2017, 17:02:57.929
95.387441, 11/17/2017, 17:02:57.959
95.486953, 11/17/2017, 17:02:57.990
95.386152, 11/17/2017, 17:02:58.022
95.344460, 11/17/2017, 17:02:58.052
96.204303, 11/17/2017, 17:02:58.081
95.600650, 11/17/2017, 17:02:58.112
95.401652, 11/17/2017, 17:02:58.142
96.368332, 11/17/2017, 17:02:58.173
95.369030, 11/17/2017, 17:02:58.204
92.824554, 11/17/2017, 17:02:58.235
95.042487, 11/17/2017, 17:02:58.264
95.042487, 11/17/2017, 17:02:58.295
93.811358, 11/17/2017, 17:02:58.325
93.472768, 11/17/2017, 17:02:58.355
94.443232, 11/17/2017, 17:02:58.385
94.803152, 11/17/2017, 17:02:58.415
94.531282, 11/17/2017, 17:02:58.445
93.340038, 11/17/2017, 17:02:58.475
92.248781, 11/17/2017, 17:02:58.505
92.064794, 11/17/2017, 17:02:58.535
89.358722, 11/17/2017, 17:02:58.565
89.358722, 11/17/2017, 17:02:58.595
90.438912, 11/17/2017, 17:03:01.636
90.438912, 11/17/2017, 17:03:01.665
90.197876, 11/17/2017, 17:03:01.696
91.441963, 11/17/2017, 17:03:01.727
92.670757, 11/17/2017, 17:03:01.756
92.670757, 11/17/2017, 17:03:01.786
91.045406, 11/17/2017, 17:03:01.817
91.472189, 11/17/2017, 17:03:01.848
91.815738, 11/17/2017, 17:03:01.877
92.627167, 11/17/2017, 17:03:01.908
92.857216, 11/17/2017, 17:03:01.938
