49512.274031, 3.590185E-1, 3.515241E-1, 3.600653E-1, -1.021525E+1, 3.588218E-1, 3.552681E-1, 3.594045E-1, 3.649001E-1
49512.275031, 3.666444E-1, 3.642433E-1, 3.524297E-1, -1.021779E+1, 3.639217E-1, 3.629000E-1, 3.543187E-1, 3.521805E-1
49512.276031, 3.539345E-1, 3.642433E-1, 3.677009E-1, -1.021779E+1, 3.562718E-1, 3.629000E-1, 3.670333E-1, 3.572683E-1
49512.277031, 3.590185E-1, 3.515241E-1, 3.600653E-1, -1.021525E+1, 3.588218E-1, 3.578121E-1, 3.644904E-1, 3.572683E-1
49512.278031, 3.590185E-1, 3.616995E-1, 3.600653E-1, -1.021779E+1, 3.613717E-1, 3.705320E-1, 3.619475E-1, 3.547244E-1
49512.279031, 3.564765E-1, 3.591556E-1, 3.677009E-1, -1.021779E+1, 3.588218E-1, 3.629000E-1, 3.619475E-1, 3.598123E-1
49512.280031, 3.641025E-1, 3.566118E-1, 3.524297E-1, -1.021779E+1, 3.639217E-1, 3.629000E-1, 3.568616E-1, 3.598123E-1
49512.281031, 3.590185E-1, 3.591556E-1, 3.575201E-1, -1.021779E+1, 3.562718E-1, 3.654440E-1, 3.594045E-1, 3.572683E-1
49512.282031, 3.590185E-1, 3.515241E-1, 3.600653E-1, -1.021525E+1, 3.562718E-1, 3.578121E-1, 3.619475E-1, 3.649001E-1
49512.283031, 3.666444E-1, 3.566118E-1, 3.524297E-1, -1.021779E+1, 3.613717E-1, 3.705320E-1, 3.568616E-1, 3.547244E-1
49512.284031, 3.513925E-1, 3.566118E-1, 3.651557E-1, -1.021779E+1, 3.537219E-1, 3.629000E-1, 3.670333E-1, 3.572683E-1
49512.285031, 3.666444E-1, 3.515241E-1, 3.600653E-1, -1.021270E+1, 3.664716E-1, 3.552681E-1, 3.594045E-1, 3.674440E-1
49512.286031, 3.590185E-1, 3.642433E-1, 3.575201E-1, -1.021779E+1, 3.588218E-1, 3.705320E-1, 3.594045E-1, 3.521805E-1
49512.287031, 3.564765E-1, 3.566118E-1, 3.600653E-1, -1.021779E+1, 3.588218E-1, 3.629000E-1, 3.594045E-1, 3.649001E-1
49512.288031, 3.666444E-1, 3.642433E-1, 3.524297E-1, -1.021779E+1, 3.639217E-1, 3.629000E-1, 3.619475E-1, 3.521805E-1
49512.289031, 3.539345E-1, 3.566118E-1, 3.677009E-1, -1.021525E+1, 3.537219E-1, 3.629000E-1, 3.670333E-1, 3.649001E-1
49512.290031, 3.641025E-1, 3.515241E-1, 3.524297E-1, -1.021525E+1, 3.639217E-1, 3.578121E-1, 3.568616E-1, 3.598123E-1
49512.291031, 3.590185E-1, 3.642433E-1, 3.600653E-1, -1.021779E+1, 3.588218E-1, 3.705320E-1, 3.594045E-1, 3.598123E-1
49512.292031, 3.615605E-1, 3.566118E-1, 3.600653E-1, -1.021779E+1, 3.562718E-1, 3.654440E-1, 3.619475E-1, 3.649001E-1
49512.293031, 3.641025E-1, 3.566118E-1, 3.524297E-1, -1.021779E+1, 3.639217E-1, 3.679880E-1, 3.568616E-1, 3.521805E-1
49512.294031, 3.539345E-1, 3.642433E-1, 3.677009E-1, -1.021779E+1, 3.511719E-1, 3.654440E-1, 3.670333E-1, 3.623562E-1
49512.295031, 3.590185E-1, 3.515241E-1, 3.575201E-1, -1.021779E+1, 3.588218E-1, 3.552681E-1, 3.568616E-1, 3.649001E-1
49512.296031, 3.590185E-1, 3.642433E-1, 3.575201E-1, -1.021779E+1, 3.588218E-1, 3.705320E-1, 3.619475E-1, 3.521805E-1
49512.297031, 3.539345E-1, 3.540679E-1, 3.626105E-1, -1.021525E+1, 3.511719E-1, 3.552681E-1, 3.695762E-1, 3.649001E-1
49512.298031, 3.590185E-1, 3.566118E-1, 3.549749E-1, -1.021779E+1, 3.588218E-1, 3.629000E-1, 3.543187E-1, 3.572683E-1
49512.299031, 3.564765E-1, 3.591556E-1, 3.677009E-1, -1.021779E+1, 3.537219E-1, 3.629000E-1, 3.670333E-1, 3.572683E-1
49512.300031, 3.666444E-1, 3.515241E-1, 3.524297E-1, -1.021525E+1, 3.613717E-1, 3.629000E-1, 3.594045E-1, 3.572683E-1
49512.301031, 3.590185E-1, 3.642433E-1, 3.575201E-1, -1.021779E+1, 3.511719E-1, 3.705320E-1, 3.670333E-1, 3.521805E-1
49512.302031, 3.564765E-1, 3.515241E-1, 3.600653E-1, -1.021270E+1, 3.588218E-1, 3.552681E-1, 3.619475E-1, 3.598123E-1
49512.303031, 3.590185E-1, 3.566118E-1, 3.575201E-1, -1.021779E+1, 3.588218E-1, 3.705320E-1, 3.594045E-1, 3.521805E-1
49512.304031, 3.539345E-1, 3.515241E-1, 3.677009E-1, -1.021525E+1, 3.537219E-1, 3.629000E-1, 3.695762E-1, 3.623562E-1
49512.305031, 3.666444E-1, 3.566118E-1, 3.549749E-1, -1.021779E+1, 3.639217E-1, 3.629000E-1, 3.543187E-1, 3.572683E-1
49512.306031, 3.590185E-1, 3.566118E-1, 3.575201E-1, -1.021779E+1, 3.588218E-1, 3.629000E-1, 3.594045E-1, 3.598123E-1
, , , , , , , , 
49512.307031, 3.615605E-1, 3.540679E-1, 3.575201E-1, -1.021525E+1, 3.562718E-1, 3.578121E-1, 3.644904E-1, 3.649001E-1
49512.308031, 3.641025E-1, 3.566118E-1, 3.524297E-1, -1.021779E+1, 3.664716E-1, 3.679880E-1, 3.543187E-1, 3.521805E-1
49512.309031, 3.539345E-1, 3.591556E-1, 3.677009E-1, -1.021779E+1, 3.537219E-1, 3.629000E-1, 3.670333E-1, 3.572683E-1
49512.310031, 3.590185E-1, 3.515241E-1, 3.600653E-1, -1.021779E+1, 3.588218E-1, 3.654440E-1, 3.619475E-1, 3.572683E-1
49512.311031, 3.615605E-1, 3.566118E-1, 3.575201E-1, -1.021779E+1, 3.588218E-1, 3.629000E-1, 3.594045E-1, 3.496366E-1
49512.312031, 3.539345E-1, 3.566118E-1, 3.651557E-1, -1.021270E+1, 3.511719E-1, 3.654440E-1, 3.670333E-1, 3.649001E-1
