Parameters: 	Upper Cutoff: : 500	Lower Cutoff: : 20	Sample Rate (HZ)1000	Frames Per Second: 30	Display Window Size (S)200	MVC Window Size (s): 200	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:34:13.660682	4.429044E-1	8.105642E-3	2.664372E-2	-1.014142E+1	1.457878E-2	1.691808E-2	8.985693E-2	3.673486E-2
10/19/2017  17:34:13.661682	1.988726E-1	8.105642E-3	1.137250E-2	-1.013378E+1	2.477858E-2	9.286120E-3	7.205661E-2	3.673486E-2
10/19/2017  17:34:13.662682	-4.925508E-1	2.082484E-2	1.391770E-2	-1.013887E+1	2.987847E-2	2.963800E-2	6.188501E-2	2.401527E-2
10/19/2017  17:34:13.663682	-8.967284E-1	2.845637E-2	2.664372E-2	-1.014142E+1	2.477858E-2	3.472597E-2	7.459952E-2	3.164702E-2
10/19/2017  17:34:13.664682	-9.551944E-1	1.828100E-2	2.409852E-2	-1.013887E+1	1.967868E-2	1.946206E-2	7.205661E-2	3.164702E-2
10/19/2017  17:34:13.665682	2.166666E-1	5.561801E-3	8.827299E-3	-1.013123E+1	1.712873E-2	2.709402E-2	7.968532E-2	3.164702E-2
10/19/2017  17:34:13.666682	5.674623E-1	2.082484E-2	1.137250E-2	-1.014142E+1	3.242842E-2	2.200605E-2	6.951371E-2	2.401527E-2
10/19/2017  17:34:13.667682	5.598363E-1	2.082484E-2	1.900811E-2	-1.014142E+1	2.222863E-2	4.490191E-2	7.459952E-2	2.910311E-2
10/19/2017  17:34:13.668682	5.776303E-1	4.741205E-4	2.155331E-2	-1.013632E+1	9.478889E-3	1.946206E-2	8.222822E-2	3.673486E-2
10/19/2017  17:34:13.669682	-4.061229E-1	1.064948E-2	1.391770E-2	-1.013378E+1	2.222863E-2	4.198150E-3	6.951371E-2	3.164702E-2
10/19/2017  17:34:13.670682	8.194071E-2	2.082484E-2	1.391770E-2	-1.014142E+1	3.497837E-2	2.455003E-2	7.459952E-2	2.401527E-2
10/19/2017  17:34:13.671682	3.946064E-1	2.082484E-2	1.646291E-2	-1.014396E+1	2.477858E-2	2.963800E-2	7.205661E-2	3.419094E-2
10/19/2017  17:34:13.672682	8.801280E-1	1.319332E-2	2.155331E-2	-1.014142E+1	1.457878E-2	1.946206E-2	8.222822E-2	3.673486E-2
10/19/2017  17:34:13.673682	8.038681E-1	5.561801E-3	1.646291E-2	-1.013123E+1	2.732853E-2	1.437409E-2	7.714242E-2	3.673486E-2
10/19/2017  17:34:13.674682	3.285145E-1	1.064948E-2	6.282096E-3	-1.013887E+1	4.007827E-2	2.200605E-2	7.205661E-2	2.147136E-2
10/19/2017  17:34:13.675682	1.022767E-1	2.082484E-2	1.900811E-2	-1.014905E+1	1.712873E-2	2.709402E-2	7.459952E-2	2.910311E-2
10/19/2017  17:34:13.676682	-4.515918E-2	1.064948E-2	2.409852E-2	-1.013887E+1	2.477858E-2	2.200605E-2	7.205661E-2	2.147136E-2
10/19/2017  17:34:13.677682	-8.837314E-2	1.064948E-2	1.137250E-2	-1.013378E+1	2.222863E-2	1.437409E-2	7.968532E-2	3.673486E-2
10/19/2017  17:34:13.678682	-1.875110E-1	1.828100E-2	1.391770E-2	-1.013887E+1	2.987847E-2	2.200605E-2	7.205661E-2	2.401527E-2
10/19/2017  17:34:13.679682	5.652073E-2	1.573716E-2	1.900811E-2	-1.013123E+1	1.457878E-2	3.218199E-2	7.968532E-2	2.147136E-2
10/19/2017  17:34:13.680682	1.963306E-1	1.064948E-2	1.900811E-2	-1.013887E+1	1.457878E-2	1.946206E-2	8.222822E-2	3.419094E-2
10/19/2017  17:34:13.681682	7.177272E-2	1.064948E-2	1.900811E-2	-1.013887E+1	2.222863E-2	1.183011E-2	7.968532E-2	3.164702E-2
10/19/2017  17:34:13.682682	-6.549516E-2	2.082484E-2	1.391770E-2	-1.013887E+1	2.222863E-2	1.946206E-2	6.951371E-2	3.164702E-2
10/19/2017  17:34:13.683682	1.200707E-1	1.828100E-2	1.900811E-2	-1.014651E+1	2.222863E-2	3.218199E-2	6.697081E-2	3.164702E-2
10/19/2017  17:34:13.684682	3.463085E-1	8.105642E-3	2.664372E-2	-1.013378E+1	9.478889E-3	2.455003E-2	8.222822E-2	4.182269E-2
10/19/2017  17:34:13.685682	9.131740E-1	1.064948E-2	1.391770E-2	-1.012614E+1	2.732853E-2	1.691808E-2	7.968532E-2	3.673486E-2
10/19/2017  17:34:13.686682	1.025022E+0	2.591253E-2	2.918892E-2	-1.014142E+1	3.497837E-2	2.455003E-2	6.951371E-2	2.147136E-2
10/19/2017  17:34:13.687682	1.030106E+0	2.336868E-2	2.155331E-2	-1.014142E+1	1.202884E-2	1.946206E-2	7.968532E-2	2.910311E-2
10/19/2017  17:34:13.688682	-4.467948E-1	8.105642E-3	3.736893E-3	-1.013123E+1	1.202884E-2	1.183011E-2	7.205661E-2	3.419094E-2
10/19/2017  17:34:13.689682	-1.222104E+0	1.573716E-2	1.137250E-2	-1.013887E+1	3.242842E-2	2.200605E-2	7.205661E-2	3.673486E-2
10/19/2017  17:34:13.690682	-1.326326E+0	1.828100E-2	1.646291E-2	-1.014905E+1	2.477858E-2	2.963800E-2	7.459952E-2	2.655919E-2
10/19/2017  17:34:13.691682	-1.875110E-1	1.319332E-2	2.664372E-2	-1.013632E+1	1.457878E-2	1.691808E-2	8.222822E-2	3.419094E-2
								
10/19/2017  17:34:13.692682	6.005082E-1	8.105642E-3	1.391770E-2	-1.013123E+1	2.987847E-2	9.286120E-3	6.951371E-2	2.401527E-2
10/19/2017  17:34:13.693682	1.205504E+0	2.336868E-2	1.137250E-2	-1.013632E+1	3.752832E-2	2.455003E-2	6.697081E-2	1.892744E-2
10/19/2017  17:34:13.694682	4.556144E-1	2.082484E-2	2.155331E-2	-1.014142E+1	1.712873E-2	2.709402E-2	7.968532E-2	3.673486E-2
10/19/2017  17:34:13.695682	-1.201768E+0	1.319332E-2	1.646291E-2	-1.013378E+1	1.967868E-2	2.455003E-2	7.205661E-2	2.655919E-2
10/19/2017  17:34:13.696682	-3.171529E-1	3.017961E-3	1.900811E-2	-1.013632E+1	2.732853E-2	1.183011E-2	6.442791E-2	3.164702E-2
10/19/2017  17:34:13.697682	3.920644E-1	1.828100E-2	1.646291E-2	-1.013632E+1	2.477858E-2	2.709402E-2	6.697081E-2	3.164702E-2
10/19/2017  17:34:13.698682	1.709106E-1	2.082484E-2	2.155331E-2	-1.013632E+1	1.457878E-2	2.963800E-2	7.968532E-2	3.164702E-2
10/19/2017  17:34:13.699682	-1.798851E-1	8.105642E-3	2.409852E-2	-1.013123E+1	9.478889E-3	1.691808E-2	8.477112E-2	4.182269E-2
10/19/2017  17:34:13.700682	-6.832006E-1	1.573716E-2	8.827299E-3	-1.012614E+1	2.222863E-2	1.946206E-2	7.968532E-2	3.164702E-2
10/19/2017  17:34:13.701682	-1.137931E-1	1.064948E-2	1.646291E-2	-1.013123E+1	2.222863E-2	2.200605E-2	8.222822E-2	2.401527E-2
10/19/2017  17:34:13.702682	-5.786917E-2	1.319332E-2	2.155331E-2	-1.014396E+1	1.712873E-2	1.691808E-2	7.205661E-2	3.419094E-2
10/19/2017  17:34:13.703682	4.581564E-1	1.064948E-2	1.900811E-2	-1.013378E+1	1.967868E-2	1.437409E-2	7.459952E-2	2.910311E-2
10/19/2017  17:34:13.704682	2.903845E-1	1.319332E-2	1.646291E-2	-1.015669E+1	2.477858E-2	6.742135E-3	7.714242E-2	2.910311E-2
10/19/2017  17:34:13.705682	3.335985E-1	2.082484E-2	1.646291E-2	-1.014396E+1	3.242842E-2	2.455003E-2	6.951371E-2	2.147136E-2
10/19/2017  17:34:13.706682	2.370026E-1	1.828100E-2	2.664372E-2	-1.014142E+1	1.457878E-2	2.963800E-2	7.205661E-2	2.910311E-2
10/19/2017  17:34:13.707682	-9.599913E-2	4.741205E-4	1.900811E-2	-1.013632E+1	1.457878E-2	1.691808E-2	8.222822E-2	4.182269E-2
10/19/2017  17:34:13.708682	-5.866047E-1	1.064948E-2	1.137250E-2	-1.014142E+1	2.477858E-2	1.946206E-2	7.714242E-2	2.910311E-2
10/19/2017  17:34:13.709682	-5.891467E-1	2.591253E-2	1.137250E-2	-1.014651E+1	2.477858E-2	2.200605E-2	7.205661E-2	2.147136E-2
10/19/2017  17:34:13.710682	-3.273209E-1	8.105642E-3	2.409852E-2	-1.014651E+1	1.457878E-2	2.200605E-2	6.951371E-2	3.419094E-2
10/19/2017  17:34:13.711682	-2.713970E-1	1.064948E-2	1.391770E-2	-1.013123E+1	1.457878E-2	1.183011E-2	7.205661E-2	3.419094E-2
10/19/2017  17:34:13.712682	-3.374889E-1	2.082484E-2	1.391770E-2	-1.013378E+1	2.987847E-2	1.946206E-2	6.951371E-2	2.401527E-2
10/19/2017  17:34:13.713682	3.818964E-1	1.828100E-2	1.900811E-2	-1.014396E+1	1.457878E-2	3.981394E-2	7.968532E-2	3.164702E-2
10/19/2017  17:34:13.714682	1.825751E+0	1.319332E-2	2.664372E-2	-1.013632E+1	1.202884E-2	1.183011E-2	7.968532E-2	3.673486E-2
10/19/2017  17:34:13.715682	9.462199E-1	1.064948E-2	1.646291E-2	-1.012869E+1	2.222863E-2	1.946206E-2	6.951371E-2	3.419094E-2
10/19/2017  17:34:13.716682	-5.001768E-1	1.064948E-2	1.137250E-2	-1.013632E+1	3.242842E-2	2.200605E-2	6.697081E-2	2.401527E-2
10/19/2017  17:34:13.717682	-9.551944E-1	1.828100E-2	2.155331E-2	-1.015160E+1	2.477858E-2	2.709402E-2	7.205661E-2	2.910311E-2
10/19/2017  17:34:13.718682	-3.044429E-1	3.017961E-3	2.664372E-2	-1.014142E+1	6.928941E-3	1.946206E-2	7.459952E-2	2.910311E-2
10/19/2017  17:34:13.719682	1.099027E-1	8.105642E-3	1.900811E-2	-1.012869E+1	2.222863E-2	1.691808E-2	7.714242E-2	3.673486E-2
10/19/2017  17:34:13.720682	5.906273E-2	1.064948E-2	1.137250E-2	-1.013378E+1	4.262821E-2	2.455003E-2	7.205661E-2	3.164702E-2
10/19/2017  17:34:13.721682	1.022767E-1	1.828100E-2	1.646291E-2	-1.014651E+1	2.222863E-2	2.455003E-2	7.205661E-2	2.147136E-2
10/19/2017  17:34:13.722682	5.903402E-1	1.319332E-2	2.409852E-2	-1.013887E+1	6.928941E-3	1.946206E-2	7.205661E-2	2.147136E-2
10/19/2017  17:34:13.723682	4.378204E-1	5.561801E-3	2.155331E-2	-1.012359E+1	1.712873E-2	1.946206E-2	7.714242E-2	3.419094E-2
10/19/2017  17:34:13.724682	8.448270E-2	1.064948E-2	1.137250E-2	-1.013632E+1	2.732853E-2	1.946206E-2	6.697081E-2	2.147136E-2
								
10/19/2017  17:34:13.725682	-1.519231E-1	1.064948E-2	1.137250E-2	-1.014142E+1	2.222863E-2	2.200605E-2	7.205661E-2	2.401527E-2
10/19/2017  17:34:13.726682	1.076477E-2	1.064948E-2	1.646291E-2	-1.014142E+1	1.457878E-2	1.946206E-2	7.968532E-2	4.436661E-2
