19.332897	10/19/2017 5:26:12 PM
19.332897	10/19/2017 5:26:12 PM
21.665007	10/19/2017 5:26:12 PM
21.665007	10/19/2017 5:26:12 PM
21.665007	10/19/2017 5:26:12 PM
21.665007	10/19/2017 5:26:12 PM
21.665007	10/19/2017 5:26:12 PM
21.665007	10/19/2017 5:26:12 PM
28.982016	10/19/2017 5:26:12 PM
28.982016	10/19/2017 5:26:12 PM
28.982016	10/19/2017 5:26:12 PM
28.982016	10/19/2017 5:26:12 PM
28.982016	10/19/2017 5:26:12 PM
33.403885	10/19/2017 5:26:12 PM
33.403885	10/19/2017 5:26:12 PM
33.403885	10/19/2017 5:26:12 PM
33.403885	10/19/2017 5:26:12 PM
33.403885	10/19/2017 5:26:12 PM
33.403885	10/19/2017 5:26:12 PM
33.403885	10/19/2017 5:26:12 PM
33.403885	10/19/2017 5:26:12 PM
33.403885	10/19/2017 5:26:12 PM
27.682655	10/19/2017 5:26:12 PM
27.682655	10/19/2017 5:26:12 PM
27.682655	10/19/2017 5:26:12 PM
27.682655	10/19/2017 5:26:12 PM
27.682655	10/19/2017 5:26:12 PM
27.682655	10/19/2017 5:26:12 PM
27.682655	10/19/2017 5:26:12 PM
23.486325	10/19/2017 5:26:12 PM
23.486325	10/19/2017 5:26:12 PM
23.486325	10/19/2017 5:26:12 PM
23.486325	10/19/2017 5:26:12 PM
23.486325	10/19/2017 5:26:12 PM
23.486325	10/19/2017 5:26:12 PM
23.486325	10/19/2017 5:26:12 PM
23.486325	10/19/2017 5:26:12 PM
23.972720	10/19/2017 5:26:12 PM
23.972720	10/19/2017 5:26:12 PM
23.972720	10/19/2017 5:26:12 PM
23.972720	10/19/2017 5:26:12 PM
23.972720	10/19/2017 5:26:12 PM
23.972720	10/19/2017 5:26:12 PM
23.972720	10/19/2017 5:26:12 PM
22.173787	10/19/2017 5:26:12 PM
22.173787	10/19/2017 5:26:12 PM
22.173787	10/19/2017 5:26:12 PM
22.173787	10/19/2017 5:26:12 PM
22.173787	10/19/2017 5:26:12 PM
22.173787	10/19/2017 5:26:12 PM
22.173787	10/19/2017 5:26:12 PM
28.763326	10/19/2017 5:26:12 PM
28.763326	10/19/2017 5:26:12 PM
28.763326	10/19/2017 5:26:12 PM
28.763326	10/19/2017 5:26:12 PM
28.763326	10/19/2017 5:26:12 PM
