Parameters: 	Upper Cutoff:  500	Lower Cutoff: 20	Sample Rate (Hz): 1000	Frames Per Second30	Display Window Size (S)200	MVC Window Size (s): 200	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:33:54.747868	10/19/2017  17:33:54.747868	10/19/2017  17:33:54.747868	10/19/2017  17:33:54.747868	10/19/2017  17:33:54.747868	10/19/2017  17:33:54.747868	10/19/2017  17:33:54.747868	10/19/2017  17:33:54.747868
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:33:54.750682	8.079860E-1	2.413411E-3	1.022551E-3	2.315291E-3	5.387840E-3	1.334422E-2	6.730300E-3	7.067002E-3
10/19/2017  17:33:54.751682	1.377674E+0	1.178200E-2	8.019568E-3	2.710376E-3	3.703727E-3	2.005218E-3	4.377461E-3	8.074330E-3
10/19/2017  17:33:54.752682	2.361423E-1	1.037142E-4	9.540626E-4	1.267062E-2	2.024009E-3	8.722049E-3	8.899709E-3	5.655271E-3
10/19/2017  17:33:54.753682	1.365061E+0	6.503412E-3	5.224753E-3	2.310742E-4	1.256771E-2	2.419326E-3	1.207489E-2	6.919173E-4
10/19/2017  17:33:54.754682	2.288164E-1	4.304679E-3	2.737996E-3	3.107778E-3	6.391457E-3	4.278210E-3	5.128982E-3	3.112932E-3
10/19/2017  17:33:54.755682	1.577359E+0	1.049586E-3	1.108573E-2	2.951638E-3	1.328071E-2	7.596241E-3	4.257354E-3	6.906615E-3
10/19/2017  17:33:54.756682	1.740548E+0	5.335495E-4	3.251142E-3	1.551254E-3	6.187230E-3	9.932999E-4	1.306279E-3	7.010143E-4
10/19/2017  17:33:54.757682	1.677432E+0	2.029887E-3	5.095940E-4	3.983603E-3	2.644904E-3	1.031050E-2	5.612069E-3	5.959504E-3
10/19/2017  17:33:54.758682	1.360861E+0	5.946153E-3	1.450114E-3	1.000719E-2	4.337269E-3	1.441913E-3	4.140837E-3	2.479131E-3
10/19/2017  17:33:54.759682	4.987258E-1	4.470418E-3	3.725511E-3	1.204438E-3	8.164748E-3	5.528671E-3	7.130229E-4	2.334459E-3
10/19/2017  17:33:54.760682	4.437834E-1	5.486014E-3	2.999253E-3	5.667727E-4	3.821566E-3	1.735003E-3	3.364779E-4	5.117441E-3
10/19/2017  17:33:54.761682	1.778834E+0	1.589491E-3	2.034463E-4	6.415724E-3	5.053049E-4	1.059295E-3	1.161294E-5	1.625532E-3
10/19/2017  17:33:54.762682	1.899615E+0	3.484744E-3	2.518392E-3	1.115168E-2	1.274807E-2	1.665492E-3	1.893274E-3	3.124114E-3
10/19/2017  17:33:54.763682	2.190714E+0	5.380346E-4	1.922078E-3	1.108408E-3	6.698360E-5	7.348652E-4	3.112697E-3	2.234185E-3
10/19/2017  17:33:54.764682	1.077202E+0	5.785629E-4	1.407047E-3	9.945447E-3	1.991320E-2	4.556587E-3	7.002537E-3	5.991280E-3
10/19/2017  17:33:54.765682	2.837966E+0	1.550108E-3	5.512195E-3	2.930189E-3	5.242647E-3	5.785133E-4	3.231698E-3	2.387815E-3
10/19/2017  17:33:54.766682	1.346422E+0	7.811147E-3	2.720418E-3	2.079132E-3	1.304009E-3	2.370249E-3	1.752745E-3	2.978284E-4
10/19/2017  17:33:54.767682	6.234621E-1	8.991345E-4	6.372351E-3	1.374254E-3	8.204817E-3	4.441205E-3	9.108987E-4	2.195350E-3
10/19/2017  17:33:54.768682	2.934878E-1	4.967145E-3	4.259208E-3	2.959779E-3	1.187266E-4	5.020351E-3	2.378536E-3	7.360650E-3
10/19/2017  17:33:54.769682	5.142692E-1	7.457247E-3	5.255119E-3	1.548960E-2	1.726926E-3	7.872365E-3	5.432166E-3	7.663699E-3
10/19/2017  17:33:54.770682	3.381900E-1	3.120144E-3	9.390158E-3	4.284542E-3	5.906664E-3	1.035938E-2	7.793180E-3	7.315506E-3
10/19/2017  17:33:54.771682	5.469259E-1	2.316213E-3	6.539761E-3	1.267932E-2	6.854501E-3	1.274221E-3	1.486755E-2	1.059365E-2
10/19/2017  17:33:54.772682	1.302312E+0	1.821727E-3	2.332930E-3	9.232717E-3	7.551777E-4	7.450621E-3	1.203377E-4	5.782583E-3
10/19/2017  17:33:54.773682	1.341454E+0	7.698488E-4	6.507207E-3	1.311695E-2	5.826888E-3	7.237861E-3	1.307515E-2	2.248304E-3
10/19/2017  17:33:54.774682	7.946173E-1	6.037825E-3	5.867273E-3	1.642788E-3	1.625159E-3	4.073029E-3	1.948207E-3	1.443770E-3
10/19/2017  17:33:54.775682	1.751178E+0	2.020811E-3	2.806200E-3	7.216536E-3	1.016416E-2	1.422840E-2	1.055772E-2	7.257823E-3
10/19/2017  17:33:54.776682	8.275788E-1	1.196082E-2	6.806675E-3	2.566058E-4	7.384175E-3	6.979750E-4	7.654767E-3	1.876434E-3
10/19/2017  17:33:54.777682	1.009916E+0	9.163251E-4	7.608639E-4	4.830393E-3	1.469103E-3	7.124575E-3	3.444012E-3	6.257029E-3
10/19/2017  17:33:54.778682	3.799519E-1	8.072196E-3	5.777342E-3	1.048813E-2	5.648849E-3	7.988306E-3	2.684142E-3	5.223970E-4
10/19/2017  17:33:54.779682	1.096361E+0	1.723927E-2	4.917979E-3	1.143790E-3	2.323611E-4	3.374493E-3	1.167076E-4	2.863881E-3
10/19/2017  17:33:54.780682	1.813984E+0	6.801524E-4	4.861785E-3	8.440187E-4	4.442930E-3	8.780297E-3	4.262343E-3	2.270765E-3
10/19/2017  17:33:54.781682	4.553248E+0	1.141327E-2	3.461028E-3	4.904199E-3	7.551921E-4	4.210887E-3	5.440181E-4	3.897464E-3
10/19/2017  17:33:54.782682	3.412530E+0	2.971157E-3	9.320983E-3	1.406316E-2	1.278964E-2	1.437466E-2	6.520114E-3	4.874525E-3
								
10/19/2017  17:33:54.783682	2.374724E+0	8.895564E-3	6.632142E-3	5.064818E-4	1.114784E-2	5.479042E-3	2.711925E-3	9.791214E-3
10/19/2017  17:33:54.784682	2.491794E+0	4.114409E-3	6.443257E-3	1.153614E-2	1.222282E-2	9.887481E-3	4.452392E-3	2.659242E-3
10/19/2017  17:33:54.785682	5.613554E+0	4.765938E-3	6.962375E-3	1.543530E-2	6.891167E-3	1.139929E-3	2.911139E-3	6.913416E-3
10/19/2017  17:33:54.786682	5.056823E+0	1.014905E-2	5.496938E-4	2.434881E-3	5.718128E-4	3.472949E-3	4.844229E-3	2.684457E-3
10/19/2017  17:33:54.787682	1.593270E+0	1.042347E-3	8.415456E-3	2.733183E-3	1.267634E-2	7.163912E-4	3.768953E-3	2.674944E-3
10/19/2017  17:33:54.788682	1.116662E+0	1.220260E-3	3.671907E-3	1.093502E-2	1.082979E-2	8.899511E-4	2.840650E-3	6.445453E-3
10/19/2017  17:33:54.789682	5.212768E+0	1.549847E-3	4.272393E-3	1.000644E-2	7.794998E-3	7.479430E-3	1.110954E-4	1.054590E-2
10/19/2017  17:33:54.790682	3.885100E+0	7.816402E-3	7.678276E-3	2.034409E-2	3.431444E-3	1.099124E-3	2.232618E-3	1.475442E-3
10/19/2017  17:33:54.791682	2.270596E+0	3.342087E-3	5.321726E-3	9.053317E-4	4.906156E-3	2.923404E-3	7.133883E-3	3.634802E-3
10/19/2017  17:33:54.792682	4.117937E+0	8.684207E-3	3.625592E-3	1.968524E-2	1.439583E-3	4.549069E-3	1.561615E-3	7.219758E-3
10/19/2017  17:33:54.793682	1.005229E+0	1.841608E-3	6.433777E-3	7.718564E-3	3.274665E-3	1.057697E-3	5.613328E-3	7.782497E-3
10/19/2017  17:33:54.794682	2.237412E-1	7.502215E-3	4.770794E-3	7.756269E-3	4.338831E-3	7.200747E-4	1.043603E-2	3.098400E-3
10/19/2017  17:33:54.795682	1.807042E-2	9.385059E-4	7.438574E-3	3.446133E-3	3.782252E-3	9.064785E-3	1.033464E-2	3.857814E-3
10/19/2017  17:33:54.796682	2.550963E+0	4.723575E-4	2.918764E-3	1.875269E-4	9.491501E-3	4.806894E-3	1.405652E-2	1.094236E-2
10/19/2017  17:33:54.797682	3.983510E+0	4.220160E-3	2.662993E-3	2.147857E-3	1.924482E-4	1.462046E-2	1.192757E-3	6.032614E-3
10/19/2017  17:33:54.798682	3.374886E-1	9.402870E-4	6.595354E-3	5.609794E-3	6.524539E-3	5.910866E-3	1.648418E-2	7.300765E-5
10/19/2017  17:33:54.799682	3.404288E+0	1.009795E-2	5.976610E-3	1.335338E-3	2.429114E-4	1.146283E-2	1.297366E-3	4.224147E-3
10/19/2017  17:33:54.800682	3.901376E+0	6.181794E-3	3.939391E-3	1.264952E-2	8.632535E-3	2.429306E-3	1.111324E-3	1.515331E-3
10/19/2017  17:33:54.801682	1.332023E+0	2.539305E-3	4.225273E-3	4.877484E-3	1.640774E-3	5.833710E-3	3.097269E-3	5.588802E-3
10/19/2017  17:33:54.802682	2.426615E-3	1.878386E-4	1.310194E-3	1.201592E-3	3.495068E-3	2.804386E-3	2.231521E-3	3.739925E-4
10/19/2017  17:33:54.803682	1.115037E+0	4.339455E-3	2.979969E-3	2.788606E-3	4.892653E-3	1.540630E-2	1.498217E-3	2.508454E-3
10/19/2017  17:33:54.804682	7.270243E-1	7.397007E-3	2.739204E-3	7.040135E-3	8.100161E-4	2.182778E-3	1.272544E-3	2.533296E-3
10/19/2017  17:33:54.805682	3.331215E+0	3.721074E-3	2.862909E-4	3.453236E-3	7.044120E-3	9.639224E-3	3.246143E-3	3.874933E-3
10/19/2017  17:33:54.806682	5.913167E+0	9.990519E-3	5.014242E-3	4.300713E-3	3.951677E-3	4.785338E-3	4.460972E-3	6.792647E-3
10/19/2017  17:33:54.807682	4.155697E+0	1.086975E-2	8.204717E-3	9.713578E-3	7.382168E-3	9.723349E-3	5.510866E-3	4.209880E-3
10/19/2017  17:33:54.808682	1.023680E+0	3.860103E-3	3.633419E-3	8.841832E-3	5.633608E-3	4.603088E-3	1.698348E-3	1.519252E-2
10/19/2017  17:33:54.809682	1.002242E+0	8.199350E-4	4.184284E-3	5.196945E-3	3.932812E-3	1.495051E-3	3.298426E-3	4.642511E-4
10/19/2017  17:33:54.810682	2.993170E+0	9.400928E-3	3.183731E-3	1.727994E-2	1.815115E-3	5.867758E-3	2.442797E-3	3.656130E-3
10/19/2017  17:33:54.811682	3.794936E+0	8.602772E-3	6.292933E-3	1.223094E-2	8.054596E-3	4.466264E-3	4.756619E-3	4.374667E-3
10/19/2017  17:33:54.812682	3.611929E-1	4.053002E-4	8.470468E-3	9.306525E-3	2.968500E-3	5.366537E-3	3.241535E-3	7.833590E-3
10/19/2017  17:33:54.813682	2.427773E-1	6.879728E-3	9.858943E-3	1.581323E-2	6.452444E-3	7.700486E-4	8.811246E-3	7.816120E-3
10/19/2017  17:33:54.814682	1.193741E+0	4.245874E-4	9.717191E-3	8.294367E-3	1.111927E-6	9.498365E-3	6.309462E-3	9.847698E-3
10/19/2017  17:33:54.815682	3.494624E-2	8.584267E-3	4.881733E-3	1.662873E-2	2.503582E-3	2.401523E-3	1.162541E-4	2.707511E-3
								
10/19/2017  17:33:54.816682	2.050680E+0	1.733757E-3	9.828164E-4	8.432385E-3	8.538106E-3	1.479049E-3	6.929213E-3	1.119625E-2
10/19/2017  17:33:54.817682	1.827441E+0	3.291977E-3	7.327901E-3	8.882586E-3	3.831066E-3	7.917140E-3	7.221068E-3	7.726995E-3
10/19/2017  17:33:54.818682	1.516991E+0	4.611897E-3	3.566993E-3	6.679517E-3	8.421183E-3	7.859706E-3	3.698942E-3	3.816788E-3
10/19/2017  17:33:54.819682	1.130536E-1	3.289296E-3	4.786233E-3	1.686491E-3	2.592346E-3	9.644309E-4	2.779295E-3	5.546051E-3
10/19/2017  17:33:54.820682	1.577641E+0	8.835949E-3	5.353385E-3	5.476064E-3	4.755733E-3	1.055752E-2	1.625387E-4	8.746312E-3
10/19/2017  17:33:54.821682	2.290023E+0	7.019456E-3	1.608234E-3	5.781514E-3	9.819829E-4	1.040972E-3	1.090349E-2	1.220662E-4
10/19/2017  17:33:54.822682	8.121731E-1	8.665945E-4	3.338189E-3	2.941213E-3	5.067128E-3	5.028811E-3	3.465380E-3	2.135834E-3
10/19/2017  17:33:54.823682	1.770013E+0	1.439187E-3	1.878719E-3	1.129015E-2	1.270607E-3	5.292837E-3	9.378184E-3	6.553615E-4
10/19/2017  17:33:54.824682	1.210007E+0	3.448579E-3	5.537452E-3	5.995199E-3	1.236778E-2	6.015158E-3	2.432006E-3	4.798475E-3
10/19/2017  17:33:54.825682	5.876974E-1	3.358589E-4	7.487924E-4	8.918056E-3	4.339291E-3	1.926822E-3	3.782080E-3	3.237987E-3
10/19/2017  17:33:54.826682	6.441279E-1	6.243838E-3	9.837193E-3	1.984333E-3	9.689697E-3	3.297442E-3	6.232718E-3	2.512268E-4
10/19/2017  17:33:54.827682	3.275551E+0	6.579403E-3	3.316965E-4	1.174151E-2	9.692859E-5	2.622764E-3	6.704391E-3	4.066361E-3
10/19/2017  17:33:54.828682	5.345551E-1	4.722528E-3	9.882537E-3	5.942949E-3	6.854585E-3	6.354668E-3	1.901578E-3	6.976762E-3
10/19/2017  17:33:54.829682	1.188130E+0	7.465776E-3	9.892156E-3	5.046012E-3	7.541047E-4	1.172284E-4	3.713092E-3	4.235538E-3
10/19/2017  17:33:54.830682	2.740829E+0	8.217810E-3	9.468880E-3	4.151370E-3	4.993481E-3	8.708363E-3	4.853331E-3	1.215706E-2
10/19/2017  17:33:54.831682	1.048366E+0	4.071808E-3	4.247278E-3	3.365748E-3	7.330011E-3	3.863541E-3	7.506733E-3	4.359770E-3
10/19/2017  17:33:54.832682	5.104088E+0	3.392872E-3	9.640447E-3	5.199276E-4	5.043626E-3	4.153498E-3	5.279431E-3	1.482202E-3
10/19/2017  17:33:54.833682	3.962916E+0	4.587726E-5	4.192258E-3	9.275188E-3	3.134367E-3	3.294556E-3	5.218117E-3	3.498024E-3
10/19/2017  17:33:54.834682	6.377562E-1	2.551193E-3	7.487269E-3	3.760437E-5	9.253291E-3	3.869309E-4	3.927840E-3	3.817807E-3
10/19/2017  17:33:54.835682	1.481216E+0	6.423300E-3	8.586327E-4	4.468939E-3	1.034034E-2	6.028060E-3	1.493905E-3	2.458464E-4
10/19/2017  17:33:54.836682	4.325644E-1	2.903755E-4	3.991898E-3	3.287048E-3	2.035214E-3	4.766299E-3	1.141462E-3	2.377231E-3
10/19/2017  17:33:54.837682	5.876819E+0	6.303603E-3	3.015767E-3	7.591662E-5	9.712396E-5	1.018999E-2	9.456744E-3	6.352324E-3
10/19/2017  17:33:54.838682	5.185236E+0	4.280197E-3	6.443162E-3	9.033854E-5	1.174037E-2	5.802502E-3	4.194306E-3	1.850514E-3
10/19/2017  17:33:54.839682	6.416545E-1	8.194754E-3	2.981734E-5	4.102608E-3	4.475368E-3	2.059355E-4	4.160686E-3	9.729649E-4
10/19/2017  17:33:54.840682	2.559042E+0	4.457030E-4	4.148816E-4	3.889359E-3	3.368133E-3	2.362353E-3	1.415729E-3	8.147960E-4
10/19/2017  17:33:54.841682	1.738804E+0	1.651629E-4	7.198769E-4	3.006891E-3	4.562713E-3	3.799042E-3	1.583997E-3	6.721851E-4
10/19/2017  17:33:54.842682	2.759157E+0	5.092691E-5	9.528984E-4	1.736292E-2	8.493027E-4	6.155430E-3	8.152412E-3	1.614274E-3
10/19/2017  17:33:54.843682	2.903101E+0	4.527680E-3	3.197343E-3	1.417900E-2	4.576259E-3	4.211301E-3	2.569279E-3	1.138422E-3
10/19/2017  17:33:54.844682	1.054582E+0	5.380613E-3	2.651707E-3	2.548086E-2	4.917792E-4	7.959783E-3	5.839419E-3	5.557011E-3
10/19/2017  17:33:54.845682	1.713108E+0	7.229305E-3	1.543418E-2	6.476501E-3	1.120730E-2	3.411845E-3	9.369879E-3	2.847907E-3
10/19/2017  17:33:54.846682	1.671294E-1	8.906043E-4	2.348875E-3	7.670587E-3	4.031631E-3	8.671782E-3	1.128642E-2	8.793878E-3
10/19/2017  17:33:54.847682	2.938336E+0	1.548234E-3	7.914268E-3	1.039655E-2	1.289157E-3	1.870904E-3	2.973352E-3	2.794722E-4
10/19/2017  17:33:54.848682	6.051007E+0	3.251241E-3	1.008607E-2	5.421337E-3	5.035104E-3	3.126836E-3	4.510530E-3	2.500670E-3
								
10/19/2017  17:33:54.849682	2.417804E+0	6.387477E-3	5.351058E-3	5.844266E-4	1.194357E-3	8.514573E-3	1.118544E-3	3.998725E-3
10/19/2017  17:33:54.850682	1.153658E+0	1.517837E-2	4.496257E-4	4.908154E-3	7.838898E-3	5.107429E-3	7.952936E-4	2.735122E-3
10/19/2017  17:33:54.851682	3.051607E+0	9.470067E-3	4.601881E-3	8.289767E-4	3.641032E-3	2.552859E-3	5.937688E-3	4.736442E-4
10/19/2017  17:33:54.852682	4.435432E+0	9.591434E-3	8.864216E-4	4.913327E-3	4.598742E-4	1.443273E-3	2.454706E-3	7.099500E-3
10/19/2017  17:33:54.853682	1.690813E+0	2.802388E-3	1.049524E-2	7.606762E-3	6.179703E-3	1.457333E-2	4.099041E-3	3.561316E-3
10/19/2017  17:33:54.854682	1.682686E+0	8.676207E-3	9.384000E-4	5.975176E-3	2.010260E-3	4.533898E-4	7.966611E-4	4.600983E-3
10/19/2017  17:33:54.855682	3.348566E-1	7.520527E-4	3.843050E-3	4.734852E-3	7.604353E-3	3.841629E-3	5.473439E-4	1.351501E-3
10/19/2017  17:33:54.856682	2.721709E+0	1.402534E-2	6.422760E-4	1.014023E-2	1.419517E-2	1.903018E-3	1.810418E-3	1.279925E-3
10/19/2017  17:33:54.857682	3.616766E+0	3.524913E-3	4.705510E-4	1.551719E-3	1.214522E-3	8.141852E-3	8.980721E-4	7.661950E-3
10/19/2017  17:33:54.858682	1.886962E+0	2.063939E-3	6.153272E-3	3.433547E-3	1.880484E-2	1.477871E-3	2.816707E-3	7.524178E-3
10/19/2017  17:33:54.859682	3.647418E-1	4.515300E-4	4.147820E-3	3.164009E-4	1.828949E-3	3.397589E-3	4.559663E-3	5.164092E-3
10/19/2017  17:33:54.860682	2.701910E-1	2.104243E-3	4.001688E-3	1.944180E-3	1.012620E-2	1.876356E-3	3.291041E-3	1.190602E-2
10/19/2017  17:33:54.861682	1.183316E-1	1.716263E-3	5.404405E-3	2.999831E-3	2.644173E-3	3.425466E-3	1.061733E-2	8.549541E-3
10/19/2017  17:33:54.862682	9.283722E-1	2.938678E-3	2.935370E-4	4.260808E-3	7.229183E-3	6.526861E-3	1.459565E-3	9.404215E-3
