Parameters: 	Upper Cutoff:  500	Lower Cutoff: 20	Sample Rate (Hz): 1000	Frames Per Second30	Display Window Size (S)1600	MVC Window Size (s): 1600	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:40:02.704659	10/19/2017  17:40:02.704659	10/19/2017  17:40:02.704659	10/19/2017  17:40:02.704659	10/19/2017  17:40:02.704659	10/19/2017  17:40:02.704659	10/19/2017  17:40:02.704659	10/19/2017  17:40:02.704659
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:40:02.684632	9.645724E-1	2.398135E-3	1.160389E-3	8.487445E-3	1.738825E-3	3.076201E-3	4.181364E-4	1.210122E-2
10/19/2017  17:40:02.685632	1.002575E+0	4.990418E-3	3.673750E-3	3.949304E-3	5.406285E-3	4.860900E-3	2.004228E-3	6.956195E-5
10/19/2017  17:40:02.686632	1.656978E+0	1.009087E-2	3.808137E-3	5.990141E-3	8.995811E-4	5.133282E-4	5.626865E-3	6.443619E-3
10/19/2017  17:40:02.687632	3.032775E-1	8.308074E-3	6.855462E-3	2.075703E-3	7.617430E-3	4.306977E-3	4.434055E-3	2.121092E-3
10/19/2017  17:40:02.688632	1.288235E-1	1.775894E-3	6.410896E-3	5.170886E-3	5.652490E-3	5.347230E-3	9.196675E-4	3.889428E-3
10/19/2017  17:40:02.689632	8.686298E-1	3.000062E-3	1.578641E-3	5.837395E-3	3.377661E-4	9.269270E-4	3.915385E-3	5.804694E-3
10/19/2017  17:40:02.690632	2.851230E+0	1.862484E-4	7.585350E-4	1.712352E-3	2.471819E-3	1.407401E-2	5.718797E-3	4.758408E-3
10/19/2017  17:40:02.691632	7.940344E-1	1.759911E-2	2.052827E-3	5.110661E-3	2.601487E-3	3.472259E-3	7.040926E-3	5.679287E-3
10/19/2017  17:40:02.692632	1.371793E+0	9.109778E-4	1.264512E-2	5.688491E-3	9.005439E-3	8.598180E-3	2.969829E-3	6.882470E-3
10/19/2017  17:40:02.693632	1.091027E+0	1.641187E-2	2.459852E-4	2.914721E-4	2.543957E-3	3.278613E-3	2.049667E-3	3.804826E-3
10/19/2017  17:40:02.694632	2.306687E+0	5.536198E-3	2.251109E-3	5.728770E-3	2.122436E-3	1.194900E-3	8.872599E-4	9.160218E-3
10/19/2017  17:40:02.695632	1.409764E+0	1.658969E-3	4.656858E-3	5.427562E-3	6.906864E-3	6.508919E-3	7.800285E-3	4.707785E-3
10/19/2017  17:40:02.696632	4.195407E-1	1.222451E-3	7.345897E-4	5.625131E-4	4.256174E-3	7.507556E-3	7.068247E-4	5.866990E-4
10/19/2017  17:40:02.697632	1.447598E+0	1.060822E-3	2.138381E-3	7.380986E-3	8.392527E-4	7.125146E-4	6.655378E-3	2.172690E-3
10/19/2017  17:40:02.698632	1.338925E+0	4.822304E-4	1.335548E-3	8.523378E-3	1.028210E-4	2.062440E-3	3.398015E-3	3.308995E-3
10/19/2017  17:40:02.699632	3.052504E-1	8.609053E-3	1.687853E-3	1.332433E-2	9.128813E-3	8.306117E-3	4.673998E-3	6.760026E-4
10/19/2017  17:40:02.700632	7.833084E-1	3.488911E-4	6.251751E-3	1.184969E-2	6.724798E-3	2.689129E-3	1.032020E-2	5.265862E-3
10/19/2017  17:40:02.701632	2.004951E+0	8.958058E-3	7.144410E-3	2.773897E-3	3.463077E-4	4.615995E-3	3.140956E-3	6.751508E-3
10/19/2017  17:40:02.702632	3.439695E-1	3.660758E-4	5.324923E-3	6.775446E-3	2.127050E-3	1.147222E-3	2.131359E-3	8.683748E-3
10/19/2017  17:40:02.703632	1.514457E+0	4.924502E-3	5.928045E-3	2.929727E-3	6.980851E-3	9.533769E-4	3.439230E-3	2.159924E-3
10/19/2017  17:40:02.704632	9.270725E-1	6.437461E-4	2.576273E-3	2.233821E-3	4.131142E-3	1.158632E-2	6.604251E-3	1.688074E-3
10/19/2017  17:40:02.705632	2.022729E-1	4.622652E-3	4.298791E-3	4.915323E-4	3.335306E-3	7.196265E-3	4.935152E-3	7.744358E-3
10/19/2017  17:40:02.706632	1.831519E-1	1.370423E-3	5.432054E-3	2.340407E-4	3.847284E-3	5.291109E-3	7.271214E-3	1.225745E-3
10/19/2017  17:40:02.707632	3.909038E-1	1.324466E-3	9.435703E-3	2.735862E-6	6.340691E-3	9.289228E-3	1.551547E-3	3.350309E-3
10/19/2017  17:40:02.708632	4.665672E-1	3.072500E-3	4.609848E-3	2.165429E-4	2.599484E-3	2.219205E-3	5.703692E-3	4.410553E-4
10/19/2017  17:40:02.709632	1.970829E-2	9.029784E-3	9.883562E-3	3.914441E-3	4.525621E-3	8.252637E-3	4.500194E-3	1.648401E-3
10/19/2017  17:40:02.710632	2.572260E-1	4.382266E-3	4.260308E-4	6.308101E-3	3.553886E-3	5.065496E-3	8.391739E-4	7.744629E-3
10/19/2017  17:40:02.711632	3.062963E-1	5.126360E-3	4.267873E-3	3.850056E-3	9.229973E-3	1.361714E-2	4.017456E-3	9.574796E-3
10/19/2017  17:40:02.712632	8.394774E-1	5.377864E-3	7.647763E-3	4.455737E-3	2.257775E-3	2.654800E-3	5.597430E-3	6.472391E-3
10/19/2017  17:40:02.713632	1.170139E-2	7.713508E-3	2.891012E-3	1.864280E-3	2.535762E-3	7.599715E-3	5.021572E-3	3.882369E-3
10/19/2017  17:40:02.714632	6.513486E-1	3.907243E-3	5.036881E-3	6.408494E-3	1.519918E-3	6.073904E-3	5.988270E-3	4.721379E-3
10/19/2017  17:40:02.715632	1.357119E+0	5.436649E-3	4.083501E-3	2.969853E-3	3.641874E-3	4.267959E-4	2.095444E-3	2.152198E-3
10/19/2017  17:40:02.716632	1.180946E+0	1.620183E-2	1.078735E-3	8.236717E-3	7.221033E-3	6.932384E-4	1.337242E-3	4.596409E-3
								
10/19/2017  17:40:02.717632	1.150417E+0	1.305514E-3	1.758189E-3	1.005453E-2	1.344531E-3	3.044811E-3	1.453497E-3	1.268380E-2
10/19/2017  17:40:02.718632	1.156780E+0	8.967168E-4	8.063323E-3	5.536964E-3	1.827293E-2	4.623606E-3	3.049868E-3	9.316493E-3
10/19/2017  17:40:02.719632	4.302737E-2	7.029469E-3	2.881556E-3	2.054121E-3	1.152513E-2	7.394158E-3	3.530161E-4	2.191827E-3
10/19/2017  17:40:02.720632	3.703418E-1	1.853394E-3	1.999308E-3	3.779372E-3	8.703664E-3	3.735366E-3	9.299112E-3	3.755943E-4
10/19/2017  17:40:02.721632	7.750594E-1	1.725271E-3	9.526692E-3	3.799856E-3	1.957404E-3	9.441133E-3	2.291634E-4	9.181552E-6
10/19/2017  17:40:02.722632	1.914860E+0	3.742704E-3	9.463097E-5	1.710506E-3	7.328421E-3	1.584640E-4	4.476130E-3	1.265336E-2
10/19/2017  17:40:02.723632	3.322841E+0	7.255268E-4	4.579191E-3	9.914239E-3	1.467288E-3	4.401302E-3	1.314059E-3	9.116734E-3
10/19/2017  17:40:02.724632	3.086786E+0	6.878458E-4	8.737871E-4	4.532009E-3	5.580600E-3	3.290121E-3	5.346263E-3	5.029791E-3
10/19/2017  17:40:02.725632	2.254158E+0	1.523214E-3	4.162699E-4	3.938312E-3	1.791376E-3	4.339631E-3	9.552386E-3	1.914015E-3
10/19/2017  17:40:02.726632	6.500251E-1	7.754563E-3	8.598488E-3	8.729194E-4	5.366496E-3	1.617720E-3	2.600324E-3	6.102794E-3
10/19/2017  17:40:02.727632	1.966852E+0	1.037653E-3	4.731453E-3	2.253229E-3	7.021753E-3	1.019560E-2	1.547437E-2	2.325098E-4
10/19/2017  17:40:02.728632	2.065500E+0	3.449692E-3	1.008942E-3	2.010318E-3	1.709065E-3	7.818762E-3	8.926995E-3	1.830825E-3
10/19/2017  17:40:02.729632	2.538882E+0	2.175369E-3	5.691333E-3	1.236627E-2	5.783709E-3	3.333021E-3	1.317813E-2	3.262183E-3
10/19/2017  17:40:02.730632	1.214885E+0	9.678007E-3	1.136409E-2	7.079945E-3	2.350430E-3	1.713853E-3	1.635708E-3	3.198938E-4
10/19/2017  17:40:02.731632	4.248556E-1	4.846243E-3	6.239280E-4	1.360237E-3	3.762302E-3	1.233746E-3	1.472408E-3	6.121197E-3
10/19/2017  17:40:02.732632	4.247040E-1	3.173156E-3	6.009336E-4	8.954240E-4	1.907888E-3	3.328073E-3	5.155628E-3	6.812338E-3
10/19/2017  17:40:02.733632	6.371231E-1	2.330913E-3	5.683142E-4	3.803417E-3	5.600017E-4	9.019919E-3	5.452371E-3	7.197669E-3
10/19/2017  17:40:02.734632	3.879192E-1	2.706188E-3	3.790821E-3	3.793032E-3	2.042789E-3	4.571941E-3	6.406965E-3	4.975983E-3
10/19/2017  17:40:02.735632	1.486553E-1	6.214757E-3	1.900571E-3	4.514897E-4	8.174253E-3	1.213680E-3	4.658337E-3	3.365829E-3
10/19/2017  17:40:02.736632	7.630104E-1	2.349867E-3	5.933064E-3	1.805336E-4	1.397359E-3	3.412478E-3	1.138105E-3	4.944110E-3
10/19/2017  17:40:02.737632	1.234559E+0	1.058854E-2	4.250391E-3	1.082962E-2	1.401578E-3	2.058925E-3	3.118230E-3	5.941052E-4
10/19/2017  17:40:02.738632	1.363291E+0	1.239551E-3	1.492223E-3	5.279996E-3	9.542070E-4	1.601056E-3	9.377341E-5	8.416442E-3
10/19/2017  17:40:02.739632	9.784435E-2	1.066642E-3	5.215770E-3	3.333353E-3	9.076182E-3	3.111846E-3	4.386548E-3	5.895007E-4
10/19/2017  17:40:02.740632	7.676708E-1	5.984165E-3	3.185474E-3	7.837306E-3	2.846699E-3	6.350765E-3	5.678314E-3	4.902071E-3
10/19/2017  17:40:02.741632	1.738942E+0	6.462928E-3	4.808030E-3	8.317922E-3	9.196734E-3	6.751680E-3	6.196288E-3	5.166218E-3
10/19/2017  17:40:02.742632	1.348235E+0	2.160956E-3	7.178458E-3	6.683697E-3	1.762583E-3	2.956810E-3	4.524299E-3	7.769652E-4
10/19/2017  17:40:02.743632	1.335419E+0	8.301643E-3	6.147118E-3	3.392537E-3	3.431286E-3	4.214777E-3	8.852474E-4	5.758867E-3
10/19/2017  17:40:02.744632	1.351011E+0	5.998989E-4	1.333174E-2	1.979316E-2	4.867513E-3	2.692126E-3	6.067891E-3	6.179842E-4
10/19/2017  17:40:02.745632	4.576042E+0	4.830169E-3	5.872706E-3	1.020290E-3	5.139833E-3	7.194410E-3	4.330219E-3	9.535358E-3
10/19/2017  17:40:02.746632	2.846827E+0	5.300395E-3	4.338964E-3	8.261939E-3	3.037139E-3	1.104231E-3	5.765033E-3	9.058620E-3
10/19/2017  17:40:02.747632	2.333428E+0	4.914131E-3	5.596858E-3	1.132967E-2	6.625651E-3	1.617177E-3	4.150230E-3	8.992890E-3
10/19/2017  17:40:02.748632	1.505713E+0	7.723266E-3	6.952224E-3	5.436873E-3	4.093639E-3	9.987607E-3	1.231519E-2	6.492557E-3
10/19/2017  17:40:02.749632	2.129431E-1	1.431512E-3	1.351433E-2	7.771130E-3	5.155729E-3	1.036326E-2	2.018588E-3	8.563595E-3
								
10/19/2017  17:40:02.750632	9.152364E-1	3.685685E-3	1.049527E-2	1.876026E-3	7.293552E-3	3.506104E-3	9.843587E-3	4.137770E-4
10/19/2017  17:40:02.751632	8.364911E-1	1.299453E-3	1.654800E-2	4.558384E-3	1.397001E-3	1.781612E-3	1.461101E-3	1.760528E-3
10/19/2017  17:40:02.752632	1.353505E+0	8.154172E-3	7.940044E-3	4.043929E-3	5.368755E-3	3.121487E-3	3.051509E-3	1.091417E-3
10/19/2017  17:40:02.753632	7.256910E-1	5.970122E-3	3.641112E-3	5.799269E-3	7.349160E-3	8.656861E-3	1.880220E-3	3.358880E-3
10/19/2017  17:40:02.754632	9.165885E-1	4.523220E-3	2.546104E-3	9.005801E-3	1.053208E-3	2.902107E-3	5.552502E-3	1.088738E-2
10/19/2017  17:40:02.755632	1.057689E+0	1.062872E-3	5.246002E-4	2.277516E-3	8.126162E-4	6.825015E-3	2.273790E-3	1.229945E-3
10/19/2017  17:40:02.756632	1.027644E+0	5.024507E-3	5.622093E-4	1.641523E-3	5.879140E-3	2.892497E-3	3.001089E-3	7.951829E-3
10/19/2017  17:40:02.757632	1.080800E+0	1.013390E-3	4.891014E-3	3.250700E-3	1.751107E-3	1.301068E-2	8.833909E-3	5.562861E-3
10/19/2017  17:40:02.758632	8.569637E-1	1.830013E-2	5.178155E-3	2.250639E-3	1.215834E-2	2.241946E-3	4.644102E-3	7.235268E-3
10/19/2017  17:40:02.759632	7.287162E-1	8.951799E-3	5.714059E-3	3.383400E-4	4.322588E-3	1.216013E-2	3.366927E-3	3.281329E-3
10/19/2017  17:40:02.760632	4.644150E-1	2.285888E-3	9.300190E-3	6.485832E-3	1.536112E-3	2.595143E-3	8.490844E-3	6.586400E-3
10/19/2017  17:40:02.761632	2.191608E-1	2.615384E-3	4.059352E-3	1.840147E-3	5.709959E-3	6.547988E-3	2.797087E-3	2.609348E-3
10/19/2017  17:40:02.762632	9.863116E-3	1.703757E-3	5.947394E-3	1.258764E-3	8.464284E-3	1.094397E-2	1.298265E-2	4.697094E-3
