Parameters: 	Upper Cutoff: : 800	Lower Cutoff: : 30	Sample Rate (HZ)1000	Frames Per Second: 30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:47:09.642685	10/19/2017  17:47:09.642685	10/19/2017  17:47:09.642685	10/19/2017  17:47:09.642685	10/19/2017  17:47:09.642685	10/19/2017  17:47:09.642685	10/19/2017  17:47:09.642685	10/19/2017  17:47:09.642685
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:47:09.632811	3.872675E-2	5.561801E-3	1.137250E-2	1.013887E+1	1.712873E-2	1.946206E-2	6.188501E-2	2.910311E-2
10/19/2017  17:47:09.633811	6.803716E-2	1.064948E-2	1.137250E-2	1.015415E+1	2.222863E-2	1.691808E-2	7.968532E-2	1.638352E-2
10/19/2017  17:47:09.634811	1.519231E-1	1.573716E-2	2.155331E-2	1.012359E+1	1.967868E-2	1.691808E-2	7.968532E-2	3.164702E-2
10/19/2017  17:47:09.635811	2.536030E-1	8.105642E-3	2.155331E-2	1.013887E+1	1.967868E-2	6.742135E-3	6.951371E-2	3.927877E-2
10/19/2017  17:47:09.636811	3.768124E-1	1.573716E-2	2.155331E-2	1.013378E+1	1.457878E-2	1.946206E-2	7.205661E-2	2.147136E-2
10/19/2017  17:47:09.637811	6.666002E-1	1.319332E-2	1.646291E-2	1.013632E+1	1.457878E-2	1.946206E-2	8.222822E-2	3.419094E-2
10/19/2017  17:47:09.638811	4.683244E-1	1.064948E-2	1.900811E-2	1.013123E+1	1.712873E-2	1.946206E-2	7.205661E-2	3.927877E-2
10/19/2017  17:47:09.639811	2.064986E-1	1.064948E-2	1.646291E-2	1.013378E+1	2.222863E-2	2.200605E-2	7.205661E-2	3.164702E-2
10/19/2017  17:47:09.640811	1.429487E-1	1.064948E-2	2.155331E-2	1.014142E+1	2.477858E-2	1.437409E-2	7.714242E-2	3.164702E-2
10/19/2017  17:47:09.641811	2.154730E-1	5.561801E-3	1.137250E-2	1.013887E+1	1.967868E-2	9.286120E-3	6.951371E-2	3.673486E-2
10/19/2017  17:47:09.642811	3.679929E-1	2.082484E-2	1.391770E-2	1.013887E+1	2.732853E-2	2.963800E-2	7.205661E-2	3.673486E-2
10/19/2017  17:47:09.643811	6.526966E-1	2.082484E-2	1.900811E-2	1.013632E+1	2.222863E-2	2.455003E-2	7.968532E-2	2.401527E-2
10/19/2017  17:47:09.644811	5.891467E-1	1.828100E-2	2.918892E-2	1.013887E+1	2.222863E-2	1.946206E-2	7.968532E-2	3.164702E-2
10/19/2017  17:47:09.645811	3.463085E-1	1.319332E-2	1.646291E-2	1.015415E+1	1.712873E-2	1.183011E-2	7.205661E-2	3.164702E-2
10/19/2017  17:47:09.646811	4.047744E-1	1.319332E-2	1.646291E-2	1.013632E+1	1.712873E-2	1.437409E-2	7.205661E-2	2.655919E-2
10/19/2017  17:47:09.647811	4.047744E-1	1.828100E-2	1.391770E-2	1.013123E+1	2.222863E-2	2.455003E-2	6.951371E-2	2.910311E-2
10/19/2017  17:47:09.648811	3.158045E-1	1.319332E-2	3.173413E-2	1.013123E+1	2.987847E-2	2.455003E-2	7.459952E-2	3.927877E-2
10/19/2017  17:47:09.649811	1.480326E-1	1.319332E-2	1.137250E-2	1.013887E+1	2.987847E-2	2.455003E-2	6.951371E-2	2.147136E-2
10/19/2017  17:47:09.650811	1.963306E-1	1.828100E-2	1.900811E-2	1.014651E+1	1.712873E-2	2.200605E-2	7.205661E-2	2.655919E-2
10/19/2017  17:47:09.651811	1.099027E-1	1.064948E-2	2.155331E-2	1.013378E+1	1.457878E-2	2.200605E-2	7.714242E-2	4.182269E-2
10/19/2017  17:47:09.652811	3.618475E-2	8.105642E-3	1.137250E-2	1.012869E+1	2.732853E-2	2.709402E-2	6.442791E-2	3.164702E-2
