Parameters: 	Upper Cutoff: : 500	Lower Cutoff: : 20	Sample Rate (HZ)1000	Frames Per Second: 30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:35:00.215345	10/19/2017  17:35:00.215345	10/19/2017  17:35:00.215345	10/19/2017  17:35:00.215345	10/19/2017  17:35:00.215345	10/19/2017  17:35:00.215345	10/19/2017  17:35:00.215345	10/19/2017  17:35:00.215345
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:35:00.212609	-4.188328E-1	1.319332E-2	2.409852E-2	-1.014905E+1	1.457878E-2	2.200605E-2	8.222822E-2	2.910311E-2
10/19/2017  17:35:00.213609	-1.107714E+0	1.064948E-2	2.409852E-2	-1.013123E+1	2.477858E-2	1.946206E-2	7.205661E-2	3.164702E-2
10/19/2017  17:35:00.214609	-7.874225E-1	1.319332E-2	1.900811E-2	-1.015669E+1	1.967868E-2	1.946206E-2	7.714242E-2	2.401527E-2
10/19/2017  17:35:00.215609	-2.103890E-1	1.573716E-2	6.282096E-3	-1.014142E+1	2.477858E-2	2.963800E-2	6.951371E-2	2.655919E-2
10/19/2017  17:35:00.216609	1.891843E+0	1.064948E-2	1.900811E-2	-1.013123E+1	2.477858E-2	1.946206E-2	7.205661E-2	3.164702E-2
10/19/2017  17:35:00.217609	8.572500E-1	1.573716E-2	1.900811E-2	-1.013632E+1	2.732853E-2	1.183011E-2	7.205661E-2	3.927877E-2
10/19/2017  17:35:00.218609	1.149867E-1	8.105642E-3	1.137250E-2	-1.013887E+1	2.987847E-2	2.455003E-2	6.697081E-2	3.419094E-2
10/19/2017  17:35:00.219609	2.855876E-2	1.828100E-2	8.827299E-3	-1.014651E+1	1.457878E-2	2.455003E-2	7.459952E-2	2.147136E-2
10/19/2017  17:35:00.220609	-4.722148E-1	1.828100E-2	2.155331E-2	-1.014905E+1	1.712873E-2	3.218199E-2	8.222822E-2	3.164702E-2
10/19/2017  17:35:00.221609	-5.916887E-1	1.319332E-2	1.391770E-2	-1.013378E+1	3.497837E-2	2.963800E-2	7.205661E-2	3.673486E-2
10/19/2017  17:35:00.222609	-4.007518E-2	3.017961E-3	1.900811E-2	-1.014142E+1	2.222863E-2	2.200605E-2	7.459952E-2	3.164702E-2
10/19/2017  17:35:00.223609	4.886603E-1	1.319332E-2	1.900811E-2	-1.013632E+1	1.967868E-2	6.742135E-3	7.714242E-2	2.147136E-2
10/19/2017  17:35:00.224609	9.996019E-1	2.591253E-2	1.900811E-2	-1.014142E+1	2.732853E-2	1.946206E-2	8.222822E-2	3.673486E-2
10/19/2017  17:35:00.225609	5.445843E-1	5.561801E-3	1.646291E-2	-1.013378E+1	2.222863E-2	1.691808E-2	7.714242E-2	3.927877E-2
10/19/2017  17:35:00.226609	-1.163351E-1	4.741205E-4	1.391770E-2	-1.014142E+1	1.712873E-2	2.200605E-2	6.951371E-2	2.401527E-2
10/19/2017  17:35:00.227609	-4.518788E-1	1.319332E-2	1.900811E-2	-1.014396E+1	2.732853E-2	2.963800E-2	6.951371E-2	2.655919E-2
10/19/2017  17:35:00.228609	1.378647E-1	1.828100E-2	2.155331E-2	-1.014142E+1	2.987847E-2	2.709402E-2	8.477112E-2	3.673486E-2
10/19/2017  17:35:00.229609	-4.595048E-1	5.561801E-3	3.173413E-2	-1.013123E+1	1.712873E-2	1.183011E-2	8.222822E-2	4.182269E-2
10/19/2017  17:35:00.230609	-5.586427E-1	4.741205E-4	1.137250E-2	-1.013632E+1	1.967868E-2	1.183011E-2	6.697081E-2	2.401527E-2
