Parameters: 	Upper Cutoff:  500	Lower Cutoff: 0	Sample Rate (Hz): 1000	Frames Per Second30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:42:42.652041	3.742704E-1	1.573716E-2	2.664372E-2	-1.013632E+1	3.752832E-2	2.455003E-2	6.951371E-2	3.164702E-2
10/19/2017  17:42:42.653041	7.403181E-1	1.828100E-2	1.391770E-2	-1.014396E+1	1.712873E-2	2.963800E-2	7.205661E-2	2.401527E-2
10/19/2017  17:42:42.654041	-2.078470E-1	8.105642E-3	1.137250E-2	-1.012614E+1	1.967868E-2	1.946206E-2	8.222822E-2	3.673486E-2
10/19/2017  17:42:42.655041	5.522103E-1	2.082484E-2	1.391770E-2	-1.013632E+1	2.987847E-2	1.946206E-2	6.951371E-2	3.164702E-2
10/19/2017  17:42:42.656041	4.329619E+0	1.828100E-2	2.155331E-2	-1.014142E+1	2.477858E-2	1.183011E-2	7.205661E-2	3.164702E-2
10/19/2017  17:42:42.657041	-6.298186E-1	1.828100E-2	1.900811E-2	-1.012614E+1	1.457878E-2	2.455003E-2	7.205661E-2	3.164702E-2
10/19/2017  17:42:42.658041	-2.439721E+0	1.319332E-2	1.137250E-2	-1.013887E+1	2.732853E-2	9.286120E-3	6.951371E-2	2.147136E-2
10/19/2017  17:42:42.659041	-5.611847E-1	8.105642E-3	2.155331E-2	-1.016178E+1	1.712873E-2	2.963800E-2	7.968532E-2	2.147136E-2
10/19/2017  17:42:42.660041	4.512643E+0	1.319332E-2	2.155331E-2	-1.013632E+1	2.222863E-2	1.183011E-2	7.459952E-2	3.927877E-2
10/19/2017  17:42:42.661041	4.980370E+0	1.064948E-2	1.137250E-2	-1.012105E+1	4.007827E-2	1.946206E-2	7.205661E-2	3.419094E-2
10/19/2017  17:42:42.662041	-2.452431E+0	1.828100E-2	1.137250E-2	-1.014651E+1	1.967868E-2	2.455003E-2	6.697081E-2	3.164702E-2
10/19/2017  17:42:42.663041	-4.946131E+0	8.105642E-3	1.391770E-2	-1.014142E+1	6.928941E-3	1.437409E-2	7.459952E-2	4.182269E-2
10/19/2017  17:42:42.664041	-1.666954E+0	5.561801E-3	1.900811E-2	-1.013632E+1	2.987847E-2	1.437409E-2	6.951371E-2	2.910311E-2
10/19/2017  17:42:42.665041	3.905105E+0	2.082484E-2	1.646291E-2	-1.013887E+1	2.477858E-2	2.455003E-2	7.968532E-2	2.655919E-2
10/19/2017  17:42:42.666041	2.219761E+0	1.064948E-2	2.155331E-2	-1.013887E+1	1.712873E-2	2.200605E-2	7.205661E-2	2.910311E-2
10/19/2017  17:42:42.667041	4.657537E+0	4.741205E-4	1.646291E-2	-1.013378E+1	1.967868E-2	1.437409E-2	7.205661E-2	2.910311E-2
10/19/2017  17:42:42.668041	-3.255702E+0	1.319332E-2	1.137250E-2	-1.015924E+1	1.967868E-2	9.286120E-3	6.442791E-2	3.164702E-2
10/19/2017  17:42:42.669041	-2.780349E+0	1.828100E-2	1.900811E-2	-1.014396E+1	1.967868E-2	2.963800E-2	7.968532E-2	3.164702E-2
10/19/2017  17:42:42.670041	1.668147E+0	5.561801E-3	2.409852E-2	-1.013378E+1	1.712873E-2	1.946206E-2	6.951371E-2	3.927877E-2
10/19/2017  17:42:42.671041	1.843545E+0	5.561801E-3	8.827299E-3	-1.012869E+1	2.477858E-2	1.946206E-2	6.697081E-2	2.910311E-2
10/19/2017  17:42:42.672041	7.326921E-1	2.082484E-2	2.155331E-2	-1.014142E+1	2.477858E-2	2.709402E-2	7.459952E-2	2.910311E-2
10/19/2017  17:42:42.673041	-2.180437E+0	1.573716E-2	4.191494E-2	-1.013632E+1	2.477858E-2	2.963800E-2	8.222822E-2	3.673486E-2
10/19/2017  17:42:42.674041	-2.815937E+0	1.319332E-2	1.900811E-2	-1.014142E+1	2.222863E-2	1.691808E-2	6.951371E-2	3.673486E-2
10/19/2017  17:42:42.675041	-1.366998E+0	1.319332E-2	1.137250E-2	-1.014651E+1	3.497837E-2	1.437409E-2	6.951371E-2	2.147136E-2
10/19/2017  17:42:42.676041	2.471706E-1	8.105642E-3	1.900811E-2	-1.014905E+1	1.967868E-2	2.963800E-2	6.951371E-2	2.147136E-2
10/19/2017  17:42:42.677041	1.322436E+0	3.017961E-3	2.918892E-2	-1.013378E+1	1.457878E-2	1.946206E-2	7.968532E-2	2.910311E-2
10/19/2017  17:42:42.678041	8.242040E-1	1.828100E-2	1.900811E-2	-1.012614E+1	2.732853E-2	1.691808E-2	7.714242E-2	2.655919E-2
10/19/2017  17:42:42.679041	7.177272E-2	5.561801E-3	1.137250E-2	-1.013378E+1	2.732853E-2	1.437409E-2	6.697081E-2	3.164702E-2
10/19/2017  17:42:42.680041	2.222303E+0	2.082484E-2	1.391770E-2	-1.015160E+1	2.222863E-2	2.709402E-2	6.442791E-2	2.401527E-2
10/19/2017  17:42:42.681041	2.192086E-1	1.064948E-2	2.155331E-2	-1.013632E+1	1.457878E-2	2.455003E-2	8.222822E-2	3.164702E-2
10/19/2017  17:42:42.682041	-2.167727E+0	5.561801E-3	1.900811E-2	-1.013123E+1	3.752832E-2	1.437409E-2	7.714242E-2	3.927877E-2
10/19/2017  17:42:42.683041	1.327807E-1	1.573716E-2	1.391770E-2	-1.013887E+1	2.987847E-2	1.946206E-2	6.442791E-2	2.655919E-2
								
10/19/2017  17:42:42.684041	-1.183974E+0	1.064948E-2	1.391770E-2	-1.014396E+1	2.477858E-2	2.709402E-2	7.459952E-2	2.655919E-2
10/19/2017  17:42:42.685041	-7.620025E-1	1.064948E-2	1.137250E-2	-1.015160E+1	2.477858E-2	1.691808E-2	7.968532E-2	3.164702E-2
10/19/2017  17:42:42.686041	-1.021286E+0	1.573716E-2	1.646291E-2	-1.013378E+1	2.222863E-2	1.691808E-2	7.459952E-2	4.436661E-2
10/19/2017  17:42:42.687041	1.251547E-1	1.319332E-2	1.900811E-2	-1.012359E+1	2.477858E-2	2.709402E-2	7.205661E-2	2.910311E-2
10/19/2017  17:42:42.688041	-1.501724E+0	1.064948E-2	1.646291E-2	-1.013378E+1	2.477858E-2	2.455003E-2	7.205661E-2	2.401527E-2
10/19/2017  17:42:42.689041	-1.315871E-1	1.064948E-2	1.900811E-2	-1.014651E+1	2.222863E-2	4.198150E-3	7.714242E-2	3.673486E-2
10/19/2017  17:42:42.690041	3.500928E+0	8.105642E-3	1.900811E-2	-1.013632E+1	2.732853E-2	2.455003E-2	6.951371E-2	3.164702E-2
10/19/2017  17:42:42.691041	5.010874E+0	2.336868E-2	1.646291E-2	-1.013123E+1	1.202884E-2	2.963800E-2	8.731403E-2	2.147136E-2
10/19/2017  17:42:42.692041	4.370291E+0	2.336868E-2	3.173413E-2	-1.012614E+1	2.477858E-2	9.286120E-3	7.968532E-2	3.419094E-2
10/19/2017  17:42:42.693041	-3.718346E+0	-2.069720E-3	8.827299E-3	-1.013632E+1	1.967868E-2	1.691808E-2	5.934210E-2	3.419094E-2
10/19/2017  17:42:42.694041	-4.938505E+0	2.082484E-2	1.137250E-2	-1.014905E+1	1.712873E-2	9.286120E-3	7.205661E-2	2.401527E-2
10/19/2017  17:42:42.695041	-4.890207E+0	1.319332E-2	2.409852E-2	-1.016178E+1	1.712873E-2	2.963800E-2	7.968532E-2	3.164702E-2
10/19/2017  17:42:42.696041	8.623340E-1	5.561801E-3	2.664372E-2	-1.014142E+1	1.457878E-2	9.286120E-3	7.968532E-2	3.673486E-2
10/19/2017  17:42:42.697041	4.995622E+0	4.741205E-4	1.137250E-2	-1.011341E+1	2.987847E-2	1.691808E-2	6.951371E-2	3.164702E-2
10/19/2017  17:42:42.698041	2.184173E+0	1.828100E-2	8.827299E-3	-1.013632E+1	2.987847E-2	3.981394E-2	7.205661E-2	2.147136E-2
10/19/2017  17:42:42.699041	3.963571E+0	1.319332E-2	2.409852E-2	-1.014905E+1	2.477858E-2	2.709402E-2	8.222822E-2	2.655919E-2
10/19/2017  17:42:42.700041	-3.374889E-1	4.741205E-4	2.664372E-2	-1.013887E+1	1.457878E-2	2.455003E-2	7.714242E-2	3.673486E-2
10/19/2017  17:42:42.701041	-3.446352E+0	5.561801E-3	1.137250E-2	-1.012614E+1	3.242842E-2	1.437409E-2	6.697081E-2	4.182269E-2
10/19/2017  17:42:42.702041	-2.937953E+0	2.082484E-2	1.137250E-2	-1.015924E+1	2.477858E-2	2.709402E-2	6.697081E-2	2.147136E-2
10/19/2017  17:42:42.703041	-2.030459E+0	1.828100E-2	2.664372E-2	-1.014651E+1	1.457878E-2	2.200605E-2	7.968532E-2	3.164702E-2
10/19/2017  17:42:42.704041	1.101282E+0	8.105642E-3	1.900811E-2	-1.012359E+1	2.477858E-2	1.691808E-2	7.205661E-2	4.182269E-2
10/19/2017  17:42:42.705041	1.022480E+0	1.064948E-2	8.827299E-3	-1.013887E+1	2.732853E-2	2.963800E-2	7.459952E-2	2.147136E-2
10/19/2017  17:42:42.706041	-1.339036E+0	1.828100E-2	1.646291E-2	-1.015924E+1	2.477858E-2	1.946206E-2	6.951371E-2	3.164702E-2
10/19/2017  17:42:42.707041	-1.135676E+0	5.561801E-3	2.155331E-2	-1.013887E+1	2.477858E-2	2.455003E-2	7.968532E-2	1.638352E-2
10/19/2017  17:42:42.708041	-8.583114E-2	8.105642E-3	1.900811E-2	-1.011850E+1	2.477858E-2	2.963800E-2	7.459952E-2	2.910311E-2
10/19/2017  17:42:42.709041	-9.755303E-1	1.319332E-2	1.646291E-2	-1.014142E+1	2.987847E-2	1.946206E-2	6.697081E-2	2.401527E-2
10/19/2017  17:42:42.710041	-1.733046E+0	1.064948E-2	2.155331E-2	-1.014651E+1	1.457878E-2	1.946206E-2	7.205661E-2	2.910311E-2
10/19/2017  17:42:42.711041	1.408864E+0	-4.613560E-3	8.827299E-3	-1.013378E+1	1.967868E-2	1.183011E-2	7.459952E-2	3.673486E-2
10/19/2017  17:42:42.712041	3.628027E+0	1.319332E-2	1.137250E-2	-1.013378E+1	2.732853E-2	1.946206E-2	8.222822E-2	3.164702E-2
10/19/2017  17:42:42.713041	4.878690E+0	1.828100E-2	2.664372E-2	-1.013123E+1	2.222863E-2	1.691808E-2	7.205661E-2	2.910311E-2
10/19/2017  17:42:42.714041	1.988726E-1	1.064948E-2	1.900811E-2	-1.012869E+1	1.967868E-2	1.946206E-2	6.188501E-2	3.673486E-2
10/19/2017  17:42:42.715041	6.668872E-2	1.064948E-2	1.391770E-2	-1.013887E+1	1.967868E-2	2.455003E-2	7.459952E-2	2.655919E-2
10/19/2017  17:42:42.716041	1.868965E+0	5.561801E-3	1.646291E-2	-1.014651E+1	2.222863E-2	2.200605E-2	7.714242E-2	2.401527E-2
								
10/19/2017  17:42:42.717041	-5.205127E-1	1.064948E-2	1.646291E-2	-1.013887E+1	2.222863E-2	3.726996E-2	7.968532E-2	4.182269E-2
10/19/2017  17:42:42.718041	-1.961825E+0	2.591253E-2	1.646291E-2	-1.013378E+1	2.222863E-2	1.691808E-2	7.459952E-2	3.419094E-2
