Parameters: 	Upper Cutoff:  500	Lower Cutoff: 30	Sample Rate (Hz): 1000	Frames Per Second30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:46:18.740812	10/19/2017  17:46:18.740812	10/19/2017  17:46:18.740812	10/19/2017  17:46:18.740812	10/19/2017  17:46:18.740812	10/19/2017  17:46:18.740812	10/19/2017  17:46:18.740812	10/19/2017  17:46:18.740812
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:46:18.734803	-1.951370E-1	2.082484E-2	1.137250E-2	-1.014651E+1	1.202884E-2	9.286120E-3	8.222822E-2	2.910311E-2
10/19/2017  17:46:18.735803	-1.748011E-1	4.741205E-4	1.900811E-2	-1.014142E+1	1.967868E-2	1.691808E-2	7.459952E-2	3.419094E-2
10/19/2017  17:46:18.736803	2.093276E-2	1.319332E-2	2.155331E-2	-1.013632E+1	2.477858E-2	3.726996E-2	7.205661E-2	2.910311E-2
10/19/2017  17:46:18.737803	5.143673E-2	2.845637E-2	2.155331E-2	-1.012869E+1	2.477858E-2	1.946206E-2	8.477112E-2	3.164702E-2
10/19/2017  17:46:18.738803	2.547966E-1	5.561801E-3	1.137250E-2	-1.013378E+1	2.732853E-2	1.437409E-2	6.697081E-2	2.401527E-2
10/19/2017  17:46:18.739803	1.073607E-1	1.064948E-2	1.646291E-2	-1.015160E+1	2.222863E-2	2.963800E-2	7.205661E-2	2.401527E-2
10/19/2017  17:46:18.740803	-4.770118E-2	1.319332E-2	2.155331E-2	-1.013378E+1	1.457878E-2	1.946206E-2	7.968532E-2	3.164702E-2
10/19/2017  17:46:18.741803	-5.532717E-2	1.064948E-2	1.900811E-2	-1.013632E+1	3.497837E-2	1.183011E-2	7.205661E-2	4.182269E-2
10/19/2017  17:46:18.742803	-2.841070E-1	1.828100E-2	2.155331E-2	-1.014651E+1	1.967868E-2	2.200605E-2	7.205661E-2	2.401527E-2
10/19/2017  17:46:18.743803	-2.256410E-1	3.017961E-3	2.155331E-2	-1.012869E+1	1.712873E-2	1.437409E-2	9.239983E-2	2.910311E-2
10/19/2017  17:46:18.744803	-9.599913E-2	1.573716E-2	1.900811E-2	-1.014396E+1	2.732853E-2	1.437409E-2	6.442791E-2	2.910311E-2
10/19/2017  17:46:18.745803	-8.583114E-2	1.573716E-2	1.900811E-2	-1.013378E+1	2.222863E-2	2.200605E-2	7.459952E-2	4.182269E-2
10/19/2017  17:46:18.746803	1.048187E-1	8.105642E-3	1.646291E-2	-1.012105E+1	2.222863E-2	2.200605E-2	7.968532E-2	3.673486E-2
10/19/2017  17:46:18.747803	3.488505E-1	1.828100E-2	1.391770E-2	-1.013887E+1	2.987847E-2	2.455003E-2	6.697081E-2	1.892744E-2
10/19/2017  17:46:18.748803	9.157160E-1	1.319332E-2	2.664372E-2	-1.015669E+1	2.222863E-2	1.691808E-2	7.714242E-2	3.164702E-2
10/19/2017  17:46:18.749803	1.172458E+0	1.064948E-2	1.137250E-2	-1.013632E+1	1.457878E-2	2.455003E-2	7.459952E-2	2.910311E-2
10/19/2017  17:46:18.750803	1.281764E+0	2.336868E-2	1.900811E-2	-1.014142E+1	2.477858E-2	2.963800E-2	8.731403E-2	2.655919E-2
10/19/2017  17:46:18.751803	5.064543E-1	1.319332E-2	3.936974E-2	-1.013632E+1	2.222863E-2	2.963800E-2	8.222822E-2	3.673486E-2
10/19/2017  17:46:18.752803	-7.696285E-1	1.064948E-2	1.137250E-2	-1.013123E+1	2.477858E-2	1.183011E-2	6.951371E-2	3.164702E-2
10/19/2017  17:46:18.753803	-9.984083E-1	1.828100E-2	1.646291E-2	-1.013887E+1	1.967868E-2	1.946206E-2	7.205661E-2	2.401527E-2
10/19/2017  17:46:18.754803	-4.696728E-1	4.741205E-4	1.646291E-2	-1.014651E+1	2.222863E-2	1.946206E-2	7.459952E-2	3.927877E-2
10/19/2017  17:46:18.755803	1.607426E-1	1.573716E-2	1.137250E-2	-1.014651E+1	2.987847E-2	3.472597E-2	6.951371E-2	3.164702E-2
10/19/2017  17:46:18.756803	3.872675E-2	8.105642E-3	2.409852E-2	-1.013378E+1	1.457878E-2	2.200605E-2	8.222822E-2	2.910311E-2
10/19/2017  17:46:18.757803	-7.057916E-2	5.561801E-3	1.646291E-2	-1.013378E+1	1.967868E-2	9.286120E-3	7.714242E-2	2.655919E-2
10/19/2017  17:46:18.758803	1.124447E-1	1.064948E-2	1.646291E-2	-1.015669E+1	1.967868E-2	2.455003E-2	6.951371E-2	2.910311E-2
10/19/2017  17:46:18.759803	-2.205570E-1	4.741205E-4	2.409852E-2	-1.013887E+1	1.202884E-2	1.946206E-2	7.968532E-2	3.673486E-2
10/19/2017  17:46:18.760803	9.719269E-2	1.573716E-2	1.137250E-2	-1.013632E+1	4.262821E-2	1.946206E-2	7.205661E-2	4.182269E-2
10/19/2017  17:46:18.761803	3.872675E-2	2.082484E-2	2.409852E-2	-1.013887E+1	1.967868E-2	1.946206E-2	7.714242E-2	2.910311E-2
10/19/2017  17:46:18.762803	4.889474E-2	5.561801E-3	1.137250E-2	-1.012869E+1	1.712873E-2	9.286120E-3	7.459952E-2	3.419094E-2
10/19/2017  17:46:18.763803	2.217506E-1	1.319332E-2	6.282096E-3	-1.015160E+1	2.732853E-2	2.455003E-2	6.697081E-2	2.147136E-2
10/19/2017  17:46:18.764803	1.887046E-1	1.573716E-2	2.664372E-2	-1.014396E+1	1.457878E-2	2.709402E-2	8.222822E-2	4.182269E-2
10/19/2017  17:46:18.765803	2.601676E-2	1.064948E-2	1.900811E-2	-1.011596E+1	2.222863E-2	1.946206E-2	6.442791E-2	3.927877E-2
10/19/2017  17:46:18.766803	3.364275E-2	1.828100E-2	8.827299E-3	-1.013887E+1	2.732853E-2	2.709402E-2	6.951371E-2	1.892744E-2
								
10/19/2017  17:46:18.767803	1.839076E-2	1.064948E-2	2.664372E-2	-1.015669E+1	1.457878E-2	1.437409E-2	7.459952E-2	3.164702E-2
10/19/2017  17:46:18.768803	-7.057916E-2	1.064948E-2	1.137250E-2	-1.013632E+1	1.202884E-2	2.200605E-2	7.459952E-2	3.164702E-2
10/19/2017  17:46:18.769803	-1.620911E-1	2.336868E-2	1.137250E-2	-1.014142E+1	2.987847E-2	1.946206E-2	8.731403E-2	2.147136E-2
10/19/2017  17:46:18.770803	-1.315871E-1	1.064948E-2	3.682453E-2	-1.013887E+1	2.477858E-2	3.218199E-2	7.968532E-2	3.164702E-2
10/19/2017  17:46:18.771803	2.093276E-2	1.064948E-2	1.900811E-2	-1.012614E+1	2.477858E-2	9.286120E-3	6.697081E-2	3.673486E-2
10/19/2017  17:46:18.772803	-1.671751E-1	1.573716E-2	1.137250E-2	-1.014142E+1	3.497837E-2	2.200605E-2	7.205661E-2	1.892744E-2
10/19/2017  17:46:18.773803	-3.476569E-1	1.828100E-2	2.664372E-2	-1.013887E+1	1.457878E-2	1.946206E-2	7.968532E-2	3.164702E-2
10/19/2017  17:46:18.774803	-1.188771E-1	1.064948E-2	1.900811E-2	-1.013632E+1	2.222863E-2	2.963800E-2	7.205661E-2	3.673486E-2
10/19/2017  17:46:18.775803	-1.392131E-1	3.354405E-2	1.900811E-2	-1.014651E+1	1.967868E-2	2.200605E-2	7.459952E-2	2.147136E-2
