Parameters: 	Upper Cutoff:  500	Lower Cutoff: 10	Sample Rate (Hz): 1000	Frames Per Second30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:43:20.320206	3.222166E-1	1.378205E-3	6.241968E-3	4.652931E-5	3.209450E-3	3.358302E-3	1.654321E-2	8.470495E-4
10/19/2017  17:43:20.321206	1.755591E-1	1.061000E-2	5.178049E-4	7.166295E-3	6.648368E-3	1.011838E-2	2.570308E-3	1.013797E-2
10/19/2017  17:43:20.322206	5.316125E-1	8.933326E-3	4.351604E-3	8.649081E-4	1.515367E-3	4.022527E-3	9.396750E-3	8.541080E-4
10/19/2017  17:43:20.323206	1.703833E-1	6.667177E-3	1.400518E-3	5.316958E-3	8.428989E-3	8.180444E-3	6.003610E-3	1.017668E-2
10/19/2017  17:43:20.324206	4.545508E-2	3.426748E-3	5.807029E-3	1.208712E-2	7.146172E-3	2.236500E-3	2.595049E-3	3.126897E-3
10/19/2017  17:43:20.325206	9.023203E-1	4.047298E-3	4.565711E-3	7.950741E-3	8.127336E-3	1.852031E-3	9.706887E-3	5.002790E-3
10/19/2017  17:43:20.326206	1.508929E+0	1.382571E-3	3.937686E-3	6.688441E-3	2.500314E-3	3.185150E-3	1.291052E-3	9.874292E-3
10/19/2017  17:43:20.327206	2.463952E+0	1.292395E-3	1.013991E-3	8.406314E-4	2.579832E-4	2.733658E-3	3.505730E-3	5.973574E-3
10/19/2017  17:43:20.328206	2.821112E+0	1.205229E-3	3.210933E-3	2.898110E-3	9.643565E-3	2.371442E-3	4.027576E-3	1.147404E-2
10/19/2017  17:43:20.329206	9.016611E-1	1.222248E-3	2.690803E-3	4.601222E-3	5.741677E-3	3.551486E-4	8.370511E-3	4.325732E-3
10/19/2017  17:43:20.330206	1.568947E+0	6.111229E-3	1.302011E-4	5.745982E-3	4.693675E-3	7.350619E-3	4.637998E-3	8.306059E-3
10/19/2017  17:43:20.331206	2.712721E+0	2.888409E-3	2.524781E-3	7.428184E-3	4.101224E-3	3.211819E-3	3.908249E-3	4.826490E-3
10/19/2017  17:43:20.332206	9.352635E-2	4.567996E-3	1.621539E-4	2.957452E-3	1.202718E-3	2.765276E-3	6.130146E-3	4.891696E-4
10/19/2017  17:43:20.333206	2.533034E+0	8.795284E-4	4.783786E-3	4.686965E-3	8.315990E-3	4.675717E-3	5.202397E-3	3.038839E-4
10/19/2017  17:43:20.334206	5.837445E+0	8.070051E-4	7.346437E-4	1.346421E-2	1.575578E-4	6.241556E-3	5.022697E-3	2.203879E-3
10/19/2017  17:43:20.335206	4.835810E+0	3.080781E-3	7.756449E-3	1.839780E-2	9.702156E-3	4.557226E-4	1.928195E-3	4.307337E-3
10/19/2017  17:43:20.336206	2.510092E+0	9.087065E-3	1.896770E-3	1.237181E-3	1.242636E-3	2.561988E-3	7.199951E-4	1.072643E-2
10/19/2017  17:43:20.337206	3.204055E+0	6.479910E-3	1.588298E-3	7.134970E-4	3.445834E-3	7.409706E-3	4.070517E-3	2.710565E-3
10/19/2017  17:43:20.338206	2.413037E+0	7.895807E-3	1.040659E-3	2.414371E-4	5.272387E-3	9.990077E-3	8.085372E-3	2.368117E-3
10/19/2017  17:43:20.339206	1.365153E+0	7.404783E-3	3.771996E-3	4.872100E-3	6.753961E-3	8.187249E-3	1.607342E-2	2.905493E-4
								
10/19/2017  17:43:20.340206	7.971430E-1	6.237223E-3	1.798541E-2	4.478878E-3	1.475106E-3	4.772787E-3	1.015283E-2	1.953569E-4
10/19/2017  17:43:20.341206	1.970651E-2	8.894057E-3	1.288901E-3	5.846550E-4	1.401139E-3	2.864116E-3	4.184236E-3	2.235710E-3
10/19/2017  17:43:20.342206	4.249091E-1	2.879166E-3	8.255053E-3	4.522131E-3	1.328674E-3	6.959206E-3	9.240190E-4	9.785497E-3
10/19/2017  17:43:20.343206	1.761287E-1	9.291646E-3	2.343115E-3	6.468650E-3	1.257763E-3	8.409220E-3	4.130201E-3	5.797903E-3
10/19/2017  17:43:20.344206	7.878534E-1	3.930104E-3	7.392604E-3	1.015880E-3	5.886333E-3	9.637481E-3	6.031947E-3	7.042597E-3
10/19/2017  17:43:20.345206	1.012233E+0	8.073108E-3	8.505670E-4	1.064987E-2	1.999411E-3	5.840426E-3	7.574478E-3	3.801766E-3
10/19/2017  17:43:20.346206	9.094598E-1	2.294212E-4	7.837384E-3	7.738445E-3	6.313677E-3	2.494969E-3	5.808591E-4	1.012568E-3
10/19/2017  17:43:20.347206	7.196149E-1	6.784513E-3	1.945855E-3	1.622384E-2	8.901443E-3	9.753783E-3	2.811529E-3	3.326755E-3
10/19/2017  17:43:20.348206	7.435829E-1	1.413680E-3	3.080601E-3	2.568030E-3	7.613477E-3	1.281785E-3	7.041179E-3	5.679881E-4
