11.982728	10/19/2017 5:22:32 PM
11.982728	10/19/2017 5:22:32 PM
11.982728	10/19/2017 5:22:32 PM
11.982728	10/19/2017 5:22:32 PM
11.982728	10/19/2017 5:22:32 PM
12.375577	10/19/2017 5:22:32 PM
12.375577	10/19/2017 5:22:32 PM
12.375577	10/19/2017 5:22:32 PM
12.375577	10/19/2017 5:22:32 PM
12.375577	10/19/2017 5:22:32 PM
12.375577	10/19/2017 5:22:32 PM
11.234226	10/19/2017 5:22:32 PM
11.234226	10/19/2017 5:22:32 PM
11.234226	10/19/2017 5:22:32 PM
11.234226	10/19/2017 5:22:32 PM
11.234226	10/19/2017 5:22:32 PM
11.234226	10/19/2017 5:22:32 PM
11.234226	10/19/2017 5:22:32 PM
11.234226	10/19/2017 5:22:32 PM
11.234226	10/19/2017 5:22:32 PM
11.234226	10/19/2017 5:22:32 PM
11.234226	10/19/2017 5:22:32 PM
11.234226	10/19/2017 5:22:32 PM
9.463568	10/19/2017 5:22:32 PM
9.463568	10/19/2017 5:22:32 PM
9.463568	10/19/2017 5:22:32 PM
9.463568	10/19/2017 5:22:32 PM
9.463568	10/19/2017 5:22:32 PM
9.463568	10/19/2017 5:22:32 PM
9.463568	10/19/2017 5:22:32 PM
9.463568	10/19/2017 5:22:32 PM
9.463568	10/19/2017 5:22:32 PM
9.463568	10/19/2017 5:22:32 PM
11.039611	10/19/2017 5:22:32 PM
11.039611	10/19/2017 5:22:32 PM
11.039611	10/19/2017 5:22:32 PM
11.039611	10/19/2017 5:22:32 PM
11.039611	10/19/2017 5:22:32 PM
11.039611	10/19/2017 5:22:32 PM
11.039611	10/19/2017 5:22:32 PM
13.123252	10/19/2017 5:22:32 PM
13.123252	10/19/2017 5:22:32 PM
13.123252	10/19/2017 5:22:32 PM
13.123252	10/19/2017 5:22:32 PM
13.259422	10/19/2017 5:22:32 PM
13.259422	10/19/2017 5:22:32 PM
13.259422	10/19/2017 5:22:32 PM
13.259422	10/19/2017 5:22:32 PM
13.259422	10/19/2017 5:22:32 PM
13.259422	10/19/2017 5:22:32 PM
13.831233	10/19/2017 5:22:32 PM
13.831233	10/19/2017 5:22:32 PM
13.831233	10/19/2017 5:22:32 PM
13.831233	10/19/2017 5:22:32 PM
13.831233	10/19/2017 5:22:32 PM
13.831233	10/19/2017 5:22:32 PM
13.831233	10/19/2017 5:22:32 PM
13.831233	10/19/2017 5:22:32 PM
10.828439	10/19/2017 5:22:32 PM
10.828439	10/19/2017 5:22:32 PM
10.828439	10/19/2017 5:22:32 PM
10.828439	10/19/2017 5:22:32 PM
10.828439	10/19/2017 5:22:32 PM
10.828439	10/19/2017 5:22:32 PM
10.828439	10/19/2017 5:22:32 PM
10.828439	10/19/2017 5:22:32 PM
9.807212	10/19/2017 5:22:32 PM
9.807212	10/19/2017 5:22:32 PM
9.807212	10/19/2017 5:22:32 PM
9.807212	10/19/2017 5:22:32 PM
9.807212	10/19/2017 5:22:32 PM
9.807212	10/19/2017 5:22:33 PM
9.807212	10/19/2017 5:22:33 PM
9.807212	10/19/2017 5:22:33 PM
7.161847	10/19/2017 5:22:33 PM
7.161847	10/19/2017 5:22:33 PM
7.161847	10/19/2017 5:22:33 PM
7.161847	10/19/2017 5:22:33 PM
7.161847	10/19/2017 5:22:33 PM
7.161847	10/19/2017 5:22:33 PM
7.716313	10/19/2017 5:22:33 PM
7.716313	10/19/2017 5:22:33 PM
7.716313	10/19/2017 5:22:33 PM
7.716313	10/19/2017 5:22:33 PM
7.716313	10/19/2017 5:22:33 PM
7.716313	10/19/2017 5:22:33 PM
7.716313	10/19/2017 5:22:33 PM
7.716313	10/19/2017 5:22:33 PM
9.783223	10/19/2017 5:22:33 PM
9.783223	10/19/2017 5:22:33 PM
9.783223	10/19/2017 5:22:33 PM
9.783223	10/19/2017 5:22:33 PM
9.783223	10/19/2017 5:22:33 PM
9.783223	10/19/2017 5:22:33 PM
9.783223	10/19/2017 5:22:33 PM
10.118730	10/19/2017 5:22:33 PM
10.118730	10/19/2017 5:22:33 PM
10.118730	10/19/2017 5:22:33 PM
10.118730	10/19/2017 5:22:33 PM
10.118730	10/19/2017 5:22:33 PM
10.118730	10/19/2017 5:22:33 PM
10.118730	10/19/2017 5:22:33 PM
10.118730	10/19/2017 5:22:33 PM
8.979346	10/19/2017 5:22:33 PM
8.979346	10/19/2017 5:22:33 PM
8.979346	10/19/2017 5:22:33 PM
8.979346	10/19/2017 5:22:33 PM
8.979346	10/19/2017 5:22:33 PM
8.979346	10/19/2017 5:22:33 PM
9.104631	10/19/2017 5:22:33 PM
9.104631	10/19/2017 5:22:33 PM
9.104631	10/19/2017 5:22:33 PM
9.104631	10/19/2017 5:22:33 PM
9.104631	10/19/2017 5:22:33 PM
9.104631	10/19/2017 5:22:33 PM
9.104631	10/19/2017 5:22:33 PM
7.500206	10/19/2017 5:22:33 PM
7.500206	10/19/2017 5:22:33 PM
7.500206	10/19/2017 5:22:33 PM
7.500206	10/19/2017 5:22:33 PM
7.500206	10/19/2017 5:22:33 PM
7.500206	10/19/2017 5:22:33 PM
7.500206	10/19/2017 5:22:33 PM
8.701072	10/19/2017 5:22:33 PM
8.701072	10/19/2017 5:22:33 PM
8.701072	10/19/2017 5:22:33 PM
8.701072	10/19/2017 5:22:33 PM
8.701072	10/19/2017 5:22:33 PM
8.701072	10/19/2017 5:22:33 PM
8.701072	10/19/2017 5:22:33 PM
8.701072	10/19/2017 5:22:33 PM
7.837494	10/19/2017 5:22:33 PM
7.837494	10/19/2017 5:22:33 PM
7.837494	10/19/2017 5:22:33 PM
7.837494	10/19/2017 5:22:33 PM
7.837494	10/19/2017 5:22:33 PM
7.837494	10/19/2017 5:22:33 PM
7.837494	10/19/2017 5:22:33 PM
8.677060	10/19/2017 5:22:33 PM
8.677060	10/19/2017 5:22:33 PM
8.677060	10/19/2017 5:22:33 PM
8.677060	10/19/2017 5:22:33 PM
8.677060	10/19/2017 5:22:33 PM
8.677060	10/19/2017 5:22:33 PM
8.677060	10/19/2017 5:22:33 PM
6.201304	10/19/2017 5:22:33 PM
6.201304	10/19/2017 5:22:33 PM
6.201304	10/19/2017 5:22:33 PM
6.201304	10/19/2017 5:22:33 PM
6.201304	10/19/2017 5:22:33 PM
6.201304	10/19/2017 5:22:33 PM
6.201304	10/19/2017 5:22:33 PM
6.009962	10/19/2017 5:22:33 PM
6.009962	10/19/2017 5:22:33 PM
6.009962	10/19/2017 5:22:33 PM
6.009962	10/19/2017 5:22:33 PM
6.009962	10/19/2017 5:22:33 PM
6.009962	10/19/2017 5:22:33 PM
6.009962	10/19/2017 5:22:33 PM
7.386376	10/19/2017 5:22:33 PM
7.386376	10/19/2017 5:22:33 PM
7.386376	10/19/2017 5:22:33 PM
7.386376	10/19/2017 5:22:33 PM
7.386376	10/19/2017 5:22:33 PM
7.386376	10/19/2017 5:22:33 PM
7.386376	10/19/2017 5:22:33 PM
9.369958	10/19/2017 5:22:33 PM
9.369958	10/19/2017 5:22:33 PM
9.369958	10/19/2017 5:22:33 PM
9.369958	10/19/2017 5:22:33 PM
9.369958	10/19/2017 5:22:33 PM
9.369958	10/19/2017 5:22:33 PM
9.369958	10/19/2017 5:22:33 PM
9.931892	10/19/2017 5:22:33 PM
9.931892	10/19/2017 5:22:33 PM
9.931892	10/19/2017 5:22:33 PM
9.931892	10/19/2017 5:22:33 PM
9.931892	10/19/2017 5:22:33 PM
9.931892	10/19/2017 5:22:33 PM
9.934429	10/19/2017 5:22:33 PM
9.934429	10/19/2017 5:22:33 PM
9.934429	10/19/2017 5:22:33 PM
9.934429	10/19/2017 5:22:33 PM
9.934429	10/19/2017 5:22:33 PM
9.934429	10/19/2017 5:22:33 PM
9.934429	10/19/2017 5:22:33 PM
10.463741	10/19/2017 5:22:33 PM
10.463741	10/19/2017 5:22:33 PM
10.463741	10/19/2017 5:22:33 PM
10.463741	10/19/2017 5:22:33 PM
10.463741	10/19/2017 5:22:33 PM
10.463741	10/19/2017 5:22:33 PM
9.130802	10/19/2017 5:22:33 PM
9.130802	10/19/2017 5:22:33 PM
9.130802	10/19/2017 5:22:33 PM
9.130802	10/19/2017 5:22:33 PM
9.130802	10/19/2017 5:22:33 PM
9.130802	10/19/2017 5:22:33 PM
9.130802	10/19/2017 5:22:33 PM
8.541689	10/19/2017 5:22:33 PM
8.541689	10/19/2017 5:22:33 PM
8.541689	10/19/2017 5:22:33 PM
8.541689	10/19/2017 5:22:33 PM
8.541689	10/19/2017 5:22:33 PM
8.541689	10/19/2017 5:22:33 PM
9.071949	10/19/2017 5:22:33 PM
9.071949	10/19/2017 5:22:33 PM
9.071949	10/19/2017 5:22:33 PM
9.071949	10/19/2017 5:22:33 PM
9.071949	10/19/2017 5:22:33 PM
9.071949	10/19/2017 5:22:33 PM
11.891480	10/19/2017 5:22:33 PM
11.891480	10/19/2017 5:22:33 PM
11.891480	10/19/2017 5:22:33 PM
11.891480	10/19/2017 5:22:33 PM
11.891480	10/19/2017 5:22:33 PM
11.891480	10/19/2017 5:22:33 PM
12.407549	10/19/2017 5:22:33 PM
12.407549	10/19/2017 5:22:33 PM
12.407549	10/19/2017 5:22:33 PM
12.407549	10/19/2017 5:22:33 PM
12.407549	10/19/2017 5:22:33 PM
12.407549	10/19/2017 5:22:33 PM
13.046337	10/19/2017 5:22:33 PM
13.046337	10/19/2017 5:22:33 PM
13.046337	10/19/2017 5:22:33 PM
13.046337	10/19/2017 5:22:33 PM
13.046337	10/19/2017 5:22:33 PM
13.046337	10/19/2017 5:22:33 PM
11.967960	10/19/2017 5:22:33 PM
11.967960	10/19/2017 5:22:33 PM
11.967960	10/19/2017 5:22:33 PM
11.967960	10/19/2017 5:22:33 PM
11.967960	10/19/2017 5:22:33 PM
11.967960	10/19/2017 5:22:33 PM
11.967960	10/19/2017 5:22:33 PM
10.805698	10/19/2017 5:22:33 PM
10.805698	10/19/2017 5:22:33 PM
10.805698	10/19/2017 5:22:33 PM
10.805698	10/19/2017 5:22:33 PM
10.805698	10/19/2017 5:22:33 PM
9.307828	10/19/2017 5:22:33 PM
9.307828	10/19/2017 5:22:33 PM
9.307828	10/19/2017 5:22:33 PM
9.307828	10/19/2017 5:22:33 PM
9.307828	10/19/2017 5:22:33 PM
8.885603	10/19/2017 5:22:33 PM
8.885603	10/19/2017 5:22:33 PM
8.885603	10/19/2017 5:22:33 PM
8.885603	10/19/2017 5:22:33 PM
8.885603	10/19/2017 5:22:33 PM
10.414618	10/19/2017 5:22:33 PM
10.414618	10/19/2017 5:22:33 PM
10.414618	10/19/2017 5:22:33 PM
10.414618	10/19/2017 5:22:33 PM
10.414618	10/19/2017 5:22:33 PM
11.327731	10/19/2017 5:22:33 PM
11.327731	10/19/2017 5:22:33 PM
11.327731	10/19/2017 5:22:33 PM
11.327731	10/19/2017 5:22:33 PM
11.327731	10/19/2017 5:22:33 PM
