93.195617, 11/17/2017, 17:34:49.885
91.032696, 11/17/2017, 17:34:49.916
92.032842, 11/17/2017, 17:34:49.946
91.004312, 11/17/2017, 17:34:49.976
90.774026, 11/17/2017, 17:34:50.006
89.569775, 11/17/2017, 17:34:50.036
89.029904, 11/17/2017, 17:34:50.066
88.792875, 11/17/2017, 17:34:50.096
88.301073, 11/17/2017, 17:34:50.126
89.143333, 11/17/2017, 17:34:50.156
88.062515, 11/17/2017, 17:34:50.186
88.936200, 11/17/2017, 17:34:50.217
89.340452, 11/17/2017, 17:34:50.246
89.915647, 11/17/2017, 17:34:50.276
90.944784, 11/17/2017, 17:34:50.306
92.321870, 11/17/2017, 17:34:50.336
92.944991, 11/17/2017, 17:34:50.367
91.883641, 11/17/2017, 17:34:50.398
91.949613, 11/17/2017, 17:34:50.428
91.470499, 11/17/2017, 17:34:50.458
92.478144, 11/17/2017, 17:34:50.488
92.168550, 11/17/2017, 17:34:50.519
91.107443, 11/17/2017, 17:34:50.550
91.681994, 11/17/2017, 17:34:50.580
90.792064, 11/17/2017, 17:34:50.610
92.913094, 11/17/2017, 17:34:50.642
94.515947, 11/17/2017, 17:34:50.672
93.819323, 11/17/2017, 17:34:50.703
93.426751, 11/17/2017, 17:34:50.734
93.681096, 11/17/2017, 17:34:50.763
92.101652, 11/17/2017, 17:34:50.793
92.380241, 11/17/2017, 17:34:50.823
92.034216, 11/17/2017, 17:34:50.854
93.674891, 11/17/2017, 17:34:50.884
93.745544, 11/17/2017, 17:34:50.913
92.583283, 11/17/2017, 17:34:50.943
91.141279, 11/17/2017, 17:34:50.975
93.256028, 11/17/2017, 17:34:51.005
92.937173, 11/17/2017, 17:34:51.035
92.592303, 11/17/2017, 17:34:51.065
92.343060, 11/17/2017, 17:34:51.095
90.022769, 11/17/2017, 17:34:51.124
89.779022, 11/17/2017, 17:34:51.155
92.009581, 11/17/2017, 17:34:51.185
92.360502, 11/17/2017, 17:34:51.214
94.130933, 11/17/2017, 17:34:51.244
