Parameters: 	Upper Cutoff: : 300	Lower Cutoff: : 30	Sample Rate (HZ)1000	Frames Per Second: 30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:45:56.104013	1.810786E-1	1.828100E-2	1.900811E-2	-1.014142E+1	2.222863E-2	2.709402E-2	7.968532E-2	2.401527E-2
10/19/2017  17:45:56.105013	3.132625E-1	5.561801E-3	2.155331E-2	-1.012105E+1	2.732853E-2	2.200605E-2	7.714242E-2	3.927877E-2
10/19/2017  17:45:56.106013	3.717284E-1	1.319332E-2	1.900811E-2	-1.013887E+1	2.732853E-2	1.691808E-2	6.697081E-2	2.910311E-2
10/19/2017  17:45:56.107013	4.479884E-1	1.828100E-2	1.646291E-2	-1.014651E+1	9.478889E-3	2.709402E-2	6.442791E-2	1.638352E-2
10/19/2017  17:45:56.108013	4.632404E-1	1.319332E-2	2.409852E-2	-1.013123E+1	1.712873E-2	1.691808E-2	8.222822E-2	3.673486E-2
10/19/2017  17:45:56.109013	-6.323606E-1	8.105642E-3	1.391770E-2	-1.013123E+1	2.222863E-2	1.437409E-2	7.205661E-2	4.436661E-2
10/19/2017  17:45:56.110013	-8.585984E-1	1.064948E-2	1.900811E-2	-1.012869E+1	2.732853E-2	2.455003E-2	6.442791E-2	2.401527E-2
10/19/2017  17:45:56.111013	2.217506E-1	1.828100E-2	1.137250E-2	-1.014396E+1	1.457878E-2	2.455003E-2	7.968532E-2	2.147136E-2
10/19/2017  17:45:56.112013	2.362113E+0	5.561801E-3	2.664372E-2	-1.012614E+1	1.457878E-2	6.742135E-3	7.205661E-2	3.673486E-2
								
10/19/2017  17:45:56.113013	1.805415E+0	4.741205E-4	2.155331E-2	-1.012614E+1	3.242842E-2	1.437409E-2	6.697081E-2	3.164702E-2
10/19/2017  17:45:56.114013	6.284702E-1	2.336868E-2	1.646291E-2	-1.013887E+1	1.967868E-2	3.472597E-2	8.731403E-2	2.401527E-2
10/19/2017  17:45:56.115013	1.887046E-1	2.591253E-2	3.173413E-2	-1.013632E+1	1.712873E-2	2.455003E-2	7.968532E-2	3.164702E-2
