Time (s), Percentage Displayed
0.030048, 13.697131
0.063165, 13.697131
0.096241, 12.872227
0.129310, 12.972408
0.162398, 12.619833
0.195487, 12.284658
0.228574, 12.261169
0.261662, 12.045108
0.293775, 11.259494
0.326856, 11.324931
0.360953, 10.629800
0.394016, 10.271274
0.427103, 10.087868
0.460220, 9.436912
0.494308, 9.006635
0.527369, 8.991068
0.560457, 8.860764
0.593545, 8.985041
0.627668, 8.802812
0.660724, 8.802812
0.692838, 8.735405
0.725923, 9.030097
0.758986, 8.957230
0.793077, 8.912798
0.826190, 9.348159
0.859251, 9.474973
0.892362, 9.854104
0.926457, 9.854104
0.959517, 10.224585
0.992633, 10.313217
1.025696, 10.636611
1.058815, 10.862803
1.091870, 11.140693
1.125991, 11.140693
1.159048, 11.250487
1.193138, 11.208426
1.227230, 10.950224
1.260317, 11.307659
1.293405, 11.579811
1.326494, 11.577368
1.359581, 11.577368
1.393672, 11.628822
1.426788, 11.388036
1.459849, 10.887488
1.493966, 10.464082
1.527034, 10.145080
1.560118, 9.930859
1.593202, 9.506985
1.626290, 9.427237
1.659409, 9.478786
1.692498, 9.478786
1.725590, 9.691647
1.758677, 9.691647
1.792734, 9.291327
1.825823, 9.206781
1.858956, 9.116039
1.892999, 8.887259
1.926088, 9.106020
1.959176, 9.186198
1.992312, 9.063276
2.026381, 9.493419
2.059443, 9.802445
2.092535, 10.052211
2.125618, 10.019270
2.158734, 10.113839
2.190820, 10.130491
2.224882, 10.233742
2.259017, 10.331436
2.292062, 10.331436
2.326191, 10.746598
2.359240, 11.003836
2.392328, 11.003836
2.425495, 11.095322
2.458572, 11.095322
2.491676, 10.925453
2.524755, 10.925453
2.556865, 10.686122
2.590955, 10.509012
2.624013, 10.509012
2.657148, 10.845820
2.690247, 10.845820
2.723367, 10.998479
2.757458, 10.939535
2.790505, 10.939535
2.823635, 11.441239
2.856681, 11.441239
2.888772, 11.874328
2.921885, 11.874328
2.954984, 11.955695
2.988029, 11.955695
3.021161, 12.039268
3.054205, 12.039268
3.087337, 12.277807
3.120409, 12.277807
3.154503, 11.793657
3.187591, 11.907904
3.220648, 11.907904
3.252776, 11.952687
3.285853, 11.952687
3.318951, 11.465801
3.352030, 11.465801
3.386089, 10.792403
3.419218, 11.004330
3.452295, 11.002645
3.485353, 10.777827
3.518482, 10.991142
3.551528, 10.991142
3.584617, 11.088050
3.617745, 11.074616
3.649789, 11.134310
3.682908, 11.134310
3.716969, 10.867160
3.750098, 10.779179
3.783170, 10.779179
3.816250, 10.311061
3.849362, 10.492947
3.882439, 10.492947
3.915497, 10.619445
3.948626, 10.837146
3.981703, 10.837146
4.014761, 10.916837
4.046844, 10.916837
4.079934, 10.471212
4.113048, 10.471212
4.146111, 10.616740
4.179196, 10.616740
4.212286, 10.436007
4.246418, 10.434360
4.279474, 10.620251
4.312593, 10.786688
4.345665, 10.636085
4.378769, 10.133800
4.411846, 10.133800
4.445936, 9.712076
4.478993, 9.712076
4.512124, 9.095976
4.545196, 9.095976
4.578281, 9.163632
4.611388, 8.899052
4.644435, 8.710866
4.677564, 8.915873
4.710650, 8.893787
4.743729, 8.741262
4.775783, 8.522796
4.808901, 8.287232
4.841965, 8.129517
4.875073, 8.256829
4.908137, 8.270398
4.941222, 8.234227
4.975314, 8.095725
5.009446, 7.977448
5.043494, 7.828644
5.076591, 7.789158
5.109702, 7.708585
5.142776, 7.668069
5.175847, 7.422352
5.208985, 7.164834
5.242074, 7.047753
5.275110, 7.022267
5.308244, 6.867147
5.342321, 6.766541
5.375425, 6.635191
5.408498, 6.618075
5.442694, 6.631572
5.474813, 6.614217
5.508903, 6.593741
5.542024, 6.590368
5.575081, 6.489198
5.608166, 6.518439
5.642290, 6.524372
5.675370, 6.738085
5.709463, 6.802125
5.742552, 7.028213
5.775645, 7.491292
5.808738, 7.672476
5.840786, 7.987743
5.873904, 8.116409
5.906993, 8.298547
5.940081, 8.650262
5.973164, 8.884219
6.006253, 8.964742
6.039345, 8.982287
6.072432, 9.095501
6.105489, 9.371830
6.138609, 9.420228
6.171696, 9.262383
6.203777, 9.107417
6.236837, 9.032658
6.269958, 8.446793
6.303046, 8.418278
6.336133, 8.055512
6.369190, 7.889963
6.402310, 7.755542
6.435366, 7.855737
6.468485, 7.919651
6.501542, 8.452696
6.534662, 8.661407
6.567749, 8.943143
6.599830, 9.345692
6.632922, 9.371577
6.666009, 9.875738
6.699099, 10.295089
6.732156, 10.610687
6.765269, 11.091953
6.798366, 11.856983
6.832422, 12.100716
6.865543, 13.094560
6.898597, 13.352839
6.932689, 13.255676
6.964806, 13.680146
6.997861, 13.491729
7.030949, 13.463814
7.064037, 13.479687
7.097129, 12.930386
7.130212, 12.930386
7.164346, 12.666924
7.197424, 12.666924
7.230520, 12.896848
7.263567, 12.158895
7.296656, 11.919144
7.329775, 11.465874
7.362857, 11.403874
7.396924, 11.304730
7.430009, 10.881544
7.463125, 10.557569
7.496186, 10.388683
7.529274, 10.241329
7.562389, 10.108050
7.595449, 10.036561
7.628587, 9.742188
7.661699, 9.474821
7.694769, 8.913967
7.727893, 8.515863
7.761983, 8.381356
7.795087, 8.386621
7.828191, 8.123298
7.861250, 7.704882
7.894337, 7.567169
7.927428, 7.312597
7.960513, 7.289733
7.993600, 7.076702
8.026689, 7.107061
8.058804, 7.254439
8.091906, 7.381469
8.124968, 7.611930
8.158049, 7.680642
8.191124, 8.454562
8.224214, 8.752624
8.257327, 9.056937
8.290388, 9.464902
8.323478, 9.723004
8.356565, 9.975128
8.389679, 10.593472
8.422746, 11.082223
8.454825, 11.282649
8.487940, 11.500376
8.521001, 11.817668
8.554101, 11.731468
8.587195, 11.738787
8.620291, 11.517978
8.653354, 11.375078
8.687444, 10.975996
8.721575, 10.597949
8.754622, 10.460703
8.788754, 9.993521
8.820828, 9.624230
8.853913, 9.573500
8.887000, 9.386209
8.920103, 9.204530
8.953190, 9.346593
8.986238, 9.559190
9.019367, 9.614943
9.052454, 9.728837
9.085502, 9.677149
9.118632, 9.664128
9.151721, 9.775517
9.183792, 9.574120
9.216891, 9.713519
9.249939, 9.794188
9.283066, 9.972034
9.316146, 10.200678
9.349230, 10.532724
9.382318, 10.515390
9.415418, 10.498488
9.448510, 10.288775
9.481595, 10.496414
9.514676, 10.194806
9.547771, 9.891307
9.580854, 10.209918
9.613947, 10.590014
9.647035, 10.662019
9.680123, 10.865410
9.713213, 10.956549
9.746260, 10.823066
9.780389, 10.655322
9.813478, 10.845845
9.846565, 10.642125
9.879647, 10.347845
9.912700, 9.942646
9.944787, 10.253638
9.977901, 9.999497
10.011005, 10.055376
