Time (s), Percentage Displayed
0.024064, 14.721806
0.061164, 14.721806
0.094251, 12.256986
0.127340, 9.961969
0.160429, 9.961969
0.193549, 9.463694
0.226641, 9.498443
0.259689, 9.498443
0.291817, 10.088331
0.324862, 10.088331
0.357951, 10.125794
0.391039, 10.125794
0.424129, 10.060819
0.457255, 9.863426
0.491345, 10.036524
0.524421, 10.036524
0.557484, 10.082553
0.590572, 10.190969
0.623689, 10.270877
0.656744, 10.619253
0.689860, 10.625144
0.722961, 9.755147
0.756050, 9.977209
0.790128, 9.753850
0.823229, 9.609162
0.856290, 9.609162
0.889405, 9.999994
0.922479, 9.999994
0.955541, 10.252363
0.988673, 10.169151
1.021751, 9.797994
1.053801, 9.797994
1.086889, 9.608831
1.119977, 9.177920
1.153067, 8.716945
1.186189, 8.459206
1.219267, 8.411058
1.252330, 8.589211
1.285418, 8.590512
1.318546, 8.628929
1.351593, 8.628929
1.384680, 8.900071
1.416769, 8.818366
1.449855, 9.189840
1.482941, 9.482390
1.517063, 9.535605
1.550120, 9.581651
1.584210, 9.581651
1.617298, 9.622539
1.650387, 9.703897
1.683474, 10.013054
1.716565, 10.106210
1.749652, 9.814585
1.782738, 9.814585
1.814824, 9.574008
1.847912, 9.574008
1.881001, 9.362202
1.914129, 8.772215
1.947177, 8.772215
1.980298, 8.772215
2.013384, 8.091780
2.046440, 8.070299
2.079554, 8.062758
2.112659, 7.862016
2.145705, 7.862016
2.177790, 7.657266
2.210877, 7.382876
2.243965, 7.463517
2.278058, 7.423439
2.311185, 7.468413
2.344233, 7.468413
2.377321, 7.468559
2.410440, 7.509484
2.443527, 7.509484
2.476584, 7.377305
2.509673, 7.377305
2.541770, 7.562420
2.574876, 7.500326
2.607934, 7.457843
2.641051, 7.553537
2.674140, 7.911000
2.707197, 8.473825
2.740316, 8.618948
2.773372, 8.870602
2.806487, 8.804049
2.839593, 8.891637
2.872638, 8.891637
2.905766, 9.308045
2.937811, 9.308045
2.970898, 9.890862
3.004000, 9.890862
3.038117, 12.256481
3.071195, 12.256481
3.104280, 13.369887
3.138342, 13.369887
3.171466, 13.830169
3.204552, 14.120915
3.238637, 14.120915
3.271729, 14.120915
3.304785, 13.990749
3.337895, 14.228733
3.372004, 14.874800
3.406095, 15.711705
3.439144, 15.711705
3.472243, 15.566070
3.505346, 14.814327
3.538446, 13.740608
3.571521, 13.740608
3.605585, 12.983608
3.638700, 12.402834
3.671761, 11.576954
3.704880, 11.533073
3.737939, 11.194848
3.771028, 11.504749
3.804113, 11.039014
3.837224, 11.039014
3.871300, 10.232467
3.904406, 10.232467
3.938485, 9.584702
3.971557, 9.584702
4.004675, 9.357369
4.037734, 8.736808
4.069857, 8.642615
4.102906, 8.710053
4.136033, 8.905748
4.169114, 8.881182
4.202170, 8.850041
4.236305, 8.397581
4.269349, 8.397581
4.302472, 8.411849
4.336528, 8.450721
4.369617, 8.521465
4.403708, 8.813224
4.435822, 8.813224
4.468882, 8.480951
4.501999, 8.487427
4.536089, 8.565252
4.569178, 8.561664
4.602257, 8.561664
4.635332, 8.622754
4.668444, 9.178172
4.701500, 9.862424
4.735598, 10.545867
4.768677, 10.589144
4.801765, 10.719668
4.833850, 10.758067
4.866937, 10.511425
4.900057, 10.291237
4.933114, 10.561020
4.966233, 10.728795
4.999321, 10.860406
5.032377, 11.497762
5.065465, 11.627123
5.098553, 11.536310
5.131640, 11.546598
5.165748, 11.029003
5.197818, 10.328452
5.231946, 9.944482
5.264996, 10.647078
5.299086, 10.918173
5.332176, 10.919911
5.365262, 10.878215
5.398353, 11.159316
5.431438, 11.201639
5.464558, 10.948088
5.497614, 10.853159
5.530704, 9.978327
5.562787, 9.893828
5.595907, 9.940019
5.629965, 9.659326
5.663056, 9.899275
5.696173, 9.893610
5.729256, 9.721907
5.762318, 8.842851
5.795407, 8.587999
5.828494, 8.633884
5.861613, 8.687248
5.894670, 8.406001
5.927759, 8.295593
5.959843, 8.548023
5.992962, 8.787077
6.026021, 9.060858
6.059107, 9.551678
6.092196, 9.977350
6.126318, 10.723967
6.159375, 10.839991
6.192464, 11.315973
6.225549, 12.337345
6.258668, 13.039809
6.291727, 13.856244
6.323810, 14.309032
6.356900, 15.236646
6.390019, 15.616507
6.424118, 15.749009
6.458210, 15.971424
6.491258, 15.971424
6.524384, 15.158981
6.557472, 15.191355
6.590550, 15.191355
6.623615, 14.330285
6.656736, 13.739769
6.688781, 12.756354
6.721883, 12.048181
6.756033, 11.275044
6.789129, 10.443323
6.822215, 9.263530
6.855289, 8.895577
6.888411, 8.633256
6.921466, 8.431345
6.955584, 7.932242
6.988644, 7.882814
7.021732, 7.837155
7.053817, 7.481139
7.086907, 7.528316
7.121032, 7.479932
7.154084, 7.562999
7.187172, 7.469269
7.220292, 7.656654
7.253348, 8.051257
7.286437, 8.190702
7.319565, 8.242023
7.352611, 8.638157
7.385700, 8.855359
7.417793, 9.018117
7.450872, 9.651780
7.483962, 10.160176
7.517048, 11.785813
7.550164, 12.860265
7.583226, 13.129142
7.616313, 13.105026
7.649441, 13.982802
7.683492, 14.408680
7.716606, 14.701484
7.749707, 14.505233
7.781779, 14.859317
7.814867, 15.374474
7.847933, 15.105938
7.881017, 14.792760
7.914104, 14.910675
7.947221, 14.524721
7.980310, 13.833334
8.013402, 12.439228
8.046483, 11.500941
8.079590, 11.449116
8.112633, 11.461078
8.145774, 10.663453
8.178809, 10.115940
8.211935, 9.639604
8.245018, 9.437725
8.278072, 8.929459
8.312163, 8.603652
8.345293, 8.736799
8.378380, 8.752874
8.411427, 8.722693
8.445518, 8.595017
8.478645, 8.836515
8.511735, 8.759568
8.543818, 8.660578
8.576908, 8.757052
8.609996, 8.773585
8.643082, 8.785595
8.677166, 8.789090
8.710254, 9.293056
8.744311, 9.293056
8.777433, 10.420687
8.810519, 10.869565
8.844619, 10.715622
8.877708, 11.038189
8.909792, 11.705443
8.942879, 11.716406
8.975969, 12.158961
9.009058, 12.646646
9.042144, 12.883883
9.075233, 13.323335
9.109323, 14.247099
9.142404, 14.841216
9.175489, 15.044970
9.208577, 15.164963
9.241633, 15.185131
9.274764, 14.997269
9.306848, 14.734170
9.340932, 14.861285
9.374025, 14.566524
9.407114, 14.336611
9.441206, 14.060863
9.474293, 13.410905
9.507381, 13.009323
9.540469, 12.657356
9.574517, 12.441827
9.607647, 10.947790
9.640695, 10.636738
9.672790, 10.359295
9.705910, 9.954633
9.740000, 9.515646
9.773088, 9.394926
9.806176, 9.486843
9.840225, 9.196619
9.874339, 9.832110
9.907444, 9.705075
9.940531, 9.968526
9.973619, 10.142168
10.006710, 10.574809
