Time (s), Activation By Channel (% of MVC)
4.671385, 6.879448E-2, 2.688495E-3, 5.281457E-3, 6.059741E-4, 3.388561E-3, 7.342837E-3, 2.249195E-3, 8.770936E-4
4.672385, 1.868165E-1, 1.444988E-3, 3.694627E-3, 2.896984E-4, 2.258264E-3, 4.776856E-3, 7.027223E-3, 6.055650E-4
4.673385, 5.501497E-2, 4.440136E-4, 2.355247E-3, 2.599694E-5, 1.309810E-3, 6.004266E-3, 3.966501E-3, 3.708529E-4
4.674385, 4.319375E-2, 8.993183E-3, 7.416472E-3, 1.897488E-4, 5.259039E-4, 4.895420E-3, 5.566170E-3, 1.704618E-4
4.675385, 2.912121E-2, 6.750569E-3, 3.170034E-3, 3.620132E-4, 1.099361E-4, 4.744519E-3, 5.190642E-3, 8.669175E-3
4.676385, 1.590476E-1, 3.832339E-3, 1.963936E-3, 4.951200E-4, 6.133495E-4, 5.880600E-3, 4.096051E-3, 2.709148E-3
4.677385, 2.634990E-1, 6.012094E-3, 9.678039E-4, 5.932283E-4, 9.991489E-4, 4.642289E-3, 5.498794E-3, 2.120348E-3
4.678385, 2.746238E-1, 4.500052E-3, 1.603244E-4, 6.603282E-4, 9.936556E-3, 3.551879E-3, 3.456320E-3, 1.604106E-3
4.679385, 2.254638E-1, 5.414939E-3, 4.787452E-4, 9.352566E-3, 1.368301E-3, 2.599423E-3, 1.763724E-3, 1.155490E-3
4.680385, 7.335011E-2, 5.027569E-3, 9.685577E-4, 6.528562E-3, 7.876012E-3, 6.879220E-3, 8.269386E-3, 7.696304E-4
4.681385, 6.105082E-2, 4.955486E-3, 9.984054E-3, 4.492506E-3, 3.146169E-3, 3.910568E-3, 2.132719E-3, 4.417339E-4
4.682385, 9.755746E-2, 5.421122E-3, 1.270276E-3, 3.610417E-3, 6.357470E-3, 2.838754E-3, 7.842923E-3, 1.670983E-4
4.683385, 5.809128E-2, 4.625144E-3, 8.008259E-3, 2.835709E-3, 4.427842E-3, 1.915182E-3, 2.603596E-3, 5.887391E-5
4.684385, 1.114869E-1, 2.959659E-3, 5.656424E-3, 2.160505E-3, 5.291122E-3, 7.525938E-3, 1.315939E-3, 2.406593E-4
4.685385, 5.214709E-1, 7.079534E-3, 3.664794E-3, 1.577158E-3, 5.299508E-3, 5.345967E-3, 2.861628E-4, 3.825991E-4
4.686385, 4.236225E-1, 5.377054E-3, 6.656435E-3, 1.078262E-3, 4.594418E-3, 5.127714E-3, 5.153040E-4, 4.888840E-4
4.687385, 1.065986E-1, 3.924668E-3, 5.183136E-3, 6.566562E-4, 5.840013E-3, 3.782822E-3, 9.772039E-3, 5.635410E-4
4.688385, 1.886248E-1, 5.952407E-3, 3.919670E-3, 3.054361E-4, 4.462942E-3, 6.028838E-3, 7.357092E-3, 6.104190E-4
4.689385, 4.488178E-3, 4.134581E-3, 2.846505E-3, 1.796195E-5, 3.279306E-3, 4.481991E-3, 5.267564E-3, 6.331777E-4
4.690385, 7.560179E-2, 6.041757E-3, 1.945163E-3, 2.121285E-4, 2.272149E-3, 3.180106E-3, 3.477938E-3, 6.352775E-4
4.691385, 1.377743E-2, 4.188332E-3, 1.198196E-3, 3.909171E-4, 7.229956E-3, 2.070376E-3, 6.692253E-3, 6.199692E-4
