Time (s), Percentage Displayed
0.014039, 10.492612
0.056153, 10.492612
0.089267, 10.607468
0.122350, 10.607468
0.155444, 10.507126
0.188542, 10.800160
0.222624, 10.800160
0.255736, 10.267651
0.287862, 9.976507
0.321940, 9.976507
0.355028, 9.976507
0.388121, 10.736757
0.422205, 10.039481
0.456296, 10.040854
0.490386, 10.327777
0.523472, 10.733704
0.556562, 11.112670
0.589651, 11.112670
0.622714, 11.294743
0.655802, 10.980434
0.688914, 11.323028
0.722003, 11.193488
0.755083, 11.119065
0.788152, 11.526720
0.821260, 11.518575
0.854357, 11.369588
0.887443, 11.825825
0.920524, 12.084760
0.953612, 12.172964
0.986699, 12.305609
1.019769, 12.154557
1.051856, 12.454002
1.085981, 12.397760
1.119048, 12.082410
1.153155, 12.014917
1.186243, 12.240512
1.219318, 12.304004
1.253422, 12.414245
1.286501, 12.416643
1.319596, 11.762146
1.352684, 11.844384
1.385772, 11.844384
1.417858, 11.749655
1.450946, 11.749655
1.484002, 11.475306
1.517117, 11.224600
1.550178, 11.224600
1.583266, 10.884859
1.616354, 10.884859
1.649442, 10.586766
1.682558, 9.785564
1.715652, 9.785564
1.748705, 9.350266
1.781795, 9.350266
1.813879, 9.495406
1.848001, 9.497573
1.881058, 9.497573
1.914147, 8.662213
1.947235, 8.662213
1.980321, 8.173618
2.013409, 8.173618
2.047530, 8.305269
2.080626, 8.305269
2.114716, 8.305269
2.147804, 7.712012
2.180894, 7.712012
2.213974, 7.373628
2.247064, 7.373628
2.280152, 7.373628
2.314210, 8.035753
2.347335, 8.035753
2.381387, 8.035753
2.414479, 7.849997
2.447564, 7.849997
2.481687, 7.849997
2.514773, 8.382233
2.546858, 8.382233
2.580918, 8.382233
2.614007, 8.592538
2.647126, 8.592538
2.681204, 8.635689
2.715276, 8.635689
2.748363, 8.635689
2.781451, 9.021166
2.814570, 9.021166
2.847661, 9.021166
2.880746, 9.265701
2.913804, 9.265701
2.945921, 9.265701
2.979007, 9.874651
3.012091, 9.874651
3.045183, 9.738081
3.078271, 9.738081
3.111359, 9.738081
3.144448, 9.962449
3.177503, 9.962449
3.210623, 9.962449
3.243711, 10.486122
3.276801, 10.486122
3.308890, 10.486122
3.342946, 10.824579
3.376063, 10.824579
3.409151, 10.824579
3.442235, 10.929117
3.475333, 10.929117
3.508421, 10.929117
3.541505, 11.298316
3.574586, 11.298316
3.607685, 11.298316
3.641766, 11.627090
3.673857, 11.627090
3.706911, 11.079199
3.740032, 11.079199
3.773125, 11.079199
3.807178, 10.967375
3.840266, 10.967375
3.873353, 10.967375
3.906475, 10.720340
3.940564, 10.720340
3.973653, 10.720340
4.006708, 10.581461
4.039796, 10.581461
4.071886, 10.581461
4.105999, 10.811936
4.139092, 10.811936
4.172180, 10.652196
4.205268, 10.652196
4.238325, 10.652196
4.272414, 10.945918
4.305535, 10.945918
4.338591, 10.945918
4.371679, 10.854952
4.404804, 10.854952
4.436884, 10.854952
4.469972, 10.952600
4.503062, 10.952600
4.536148, 10.952600
4.569235, 11.786743
4.602323, 11.786743
4.635410, 11.750397
4.668499, 11.750397
4.701587, 11.750397
4.734678, 11.524565
4.767757, 11.524565
4.800851, 11.524565
4.832904, 11.623252
4.865992, 11.623252
4.899080, 11.623252
4.932169, 11.918388
