Time (s), Percentage Displayed
0.033076, 9.689636
0.067166, 10.220841
0.100258, 12.122023
0.134390, 12.566439
0.167463, 12.566439
0.200561, 14.238616
0.233635, 14.238616
0.266723, 14.238616
0.299785, 14.430012
0.332902, 14.508227
0.365986, 15.154794
0.399076, 15.205302
0.432178, 15.508318
0.465265, 15.305388
0.498354, 13.878613
0.531440, 13.540240
0.565536, 12.797149
0.598619, 11.631252
0.631667, 11.203914
0.664756, 10.862929
0.697870, 9.984237
0.730930, 9.984237
0.764046, 9.488764
0.797132, 9.496836
0.830220, 9.049518
0.863282, 9.049518
0.896402, 8.599279
0.929489, 8.524659
0.962545, 8.248161
0.995666, 8.219118
1.029756, 8.233229
1.061818, 8.646229
1.094938, 8.646229
1.129020, 8.710642
1.162108, 8.710642
1.195167, 8.502200
1.228296, 8.872203
1.261386, 8.727314
1.294471, 8.849769
1.327562, 9.447937
1.360604, 9.447937
1.393719, 9.738314
1.425797, 9.738314
1.458868, 9.740475
1.491996, 9.656623
1.526075, 9.656623
1.559146, 9.202662
1.592260, 9.122937
1.626355, 9.179304
1.660442, 9.212011
1.693491, 9.532906
1.726623, 9.128386
1.759671, 9.002514
1.792799, 8.825248
1.826889, 8.260006
1.860975, 7.889602
1.894063, 7.609781
1.927151, 8.005577
1.960241, 8.021585
1.993331, 8.259551
2.027422, 8.193813
2.061511, 8.536523
2.094598, 8.591032
2.127689, 8.789082
2.160772, 8.870086
2.193827, 8.821292
2.227936, 8.943145
2.262027, 9.380123
2.295120, 9.513710
2.328207, 9.729248
2.361291, 10.055582
2.394383, 10.030185
2.427474, 9.729834
2.461531, 9.543322
2.494650, 9.382548
2.527731, 9.345816
2.559824, 8.996486
2.592912, 8.965013
2.625995, 8.812636
2.660068, 8.655211
2.693147, 8.377751
2.726234, 8.263460
2.759350, 7.929870
2.792435, 8.002431
2.825525, 8.251649
2.858586, 7.853930
2.891675, 7.812809
2.923788, 7.861726
2.957877, 8.405759
2.990943, 8.415727
3.024058, 8.554917
3.057141, 8.760697
3.090202, 8.959204
3.123290, 9.236988
3.156378, 9.676925
3.189468, 9.707777
3.222592, 9.876562
3.255641, 10.030109
3.288756, 9.976359
3.320816, 9.568826
3.353928, 9.491847
3.387022, 9.542301
3.420079, 9.578873
3.454205, 9.614029
3.487258, 9.493611
3.520375, 9.251725
3.553465, 9.135397
3.587524, 8.942686
3.620640, 8.686142
3.654729, 8.260070
3.686821, 8.593947
3.719909, 8.537598
3.753999, 8.413640
3.787087, 8.701230
3.820175, 9.518731
3.854265, 10.222708
3.887321, 10.939665
3.920437, 11.688015
3.953524, 11.517532
3.987618, 11.906080
4.020708, 13.238669
4.053791, 13.652262
4.086879, 14.094070
4.120997, 14.591357
4.154062, 15.349068
4.188162, 15.522333
4.222252, 16.064464
4.255324, 16.408692
4.288429, 15.870783
4.321521, 15.483220
4.354604, 14.686930
4.388695, 13.795326
4.421787, 13.422612
4.454871, 13.632671
4.487963, 13.278208
4.522010, 13.060275
4.556142, 13.444120
4.589219, 13.805402
4.622320, 13.897574
4.655392, 14.304057
4.688495, 14.869339
4.721580, 15.186428
4.754672, 14.915353
4.787756, 15.289128
4.820843, 15.250184
4.854939, 15.694143
4.888023, 16.219179
4.921114, 16.741872
4.955161, 16.488800
4.988249, 16.332477
5.021378, 15.901993
5.055428, 15.251903
5.088515, 14.376624
5.121647, 14.056395
5.155694, 14.008298
5.187819, 13.142707
5.221910, 12.716796
5.255961, 12.020649
5.290095, 11.272280
5.323179, 10.909558
5.356271, 10.513424
5.390360, 10.021475
5.423447, 9.500322
5.456538, 9.118350
5.490628, 8.774957
5.523711, 8.870540
5.556761, 9.289320
5.588890, 9.296658
5.622977, 8.581144
5.656064, 8.399136
5.689142, 8.419417
5.722201, 8.947352
5.755287, 9.513786
5.789379, 9.865637
5.822489, 10.364608
5.855594, 10.585837
5.888668, 11.555435
5.921731, 11.783943
5.953855, 11.916836
5.986934, 11.998955
6.020036, 11.964469
6.053119, 11.741024
6.086166, 11.686245
6.119256, 11.817615
6.152359, 11.719615
6.185431, 11.702672
6.218520, 11.566898
6.251649, 12.211878
6.285698, 11.879740
6.317795, 11.913405
6.350870, 11.631523
6.383998, 11.145587
6.417088, 11.131641
6.450176, 11.373122
6.483267, 11.402193
6.516355, 11.408211
6.549443, 11.110395
6.582529, 10.967691
6.616578, 11.004514
6.650696, 10.900856
6.683756, 10.613095
6.715841, 10.175498
6.749952, 9.035929
6.783051, 8.947955
6.817141, 8.741268
6.850230, 8.722513
6.883313, 8.459091
6.916401, 8.391660
6.949494, 8.215287
6.982582, 8.085409
7.015670, 8.581769
7.048727, 9.440417
7.080843, 9.814623
7.113926, 10.109191
7.147007, 10.317013
7.180107, 10.385831
7.213162, 10.495592
7.246251, 10.455988
7.279373, 10.822481
7.312453, 10.844284
7.345546, 10.942647
7.378621, 10.681327
7.411725, 10.641696
7.443807, 10.775054
7.476863, 10.803215
7.509951, 10.396210
7.543067, 9.930915
7.576152, 9.473067
7.610250, 9.484697
7.644310, 9.188146
7.678401, 9.115779
7.711488, 9.098084
7.744602, 9.584296
7.777690, 9.323753
7.810783, 9.801130
7.842837, 10.763468
7.875956, 10.924789
7.910017, 11.001460
7.943135, 11.377825
7.977225, 11.984073
8.011285, 12.085179
8.044404, 12.076094
8.077461, 13.132021
8.110575, 12.733914
8.144640, 14.008600
8.177772, 14.684484
8.210858, 14.291802
8.244911, 15.115873
8.279027, 15.088876
8.312086, 14.295795
8.345204, 14.440262
8.378291, 14.486100
8.411349, 13.886743
8.444437, 13.227815
8.478570, 12.955191
8.511654, 12.885785
8.544747, 12.088201
8.576833, 11.703383
8.609878, 11.667500
8.642966, 10.958454
8.676053, 10.382419
8.709141, 10.388804
8.742244, 10.205600
8.775356, 9.692988
8.808405, 9.727794
8.841493, 9.275164
8.874581, 8.960728
8.907694, 9.031505
8.940783, 9.412674
8.972843, 9.471184
9.005929, 9.461464
9.039044, 9.391651
9.072106, 9.491191
9.105197, 9.597707
9.138327, 9.558274
9.171417, 9.380685
9.204504, 9.422519
9.238595, 9.445430
9.271724, 9.308696
9.303808, 9.062931
9.336856, 8.976670
9.369943, 9.207066
9.404047, 9.594480
9.437122, 9.193367
9.470211, 9.083570
9.503298, 9.067897
9.536407, 9.280703
9.569474, 9.252113
9.602602, 8.937055
9.635694, 8.905770
9.668738, 8.904073
9.700835, 9.107145
9.733911, 8.789399
9.767001, 8.621887
9.800114, 8.682825
9.834222, 9.172619
9.867265, 9.165750
9.900419, 8.699235
9.933509, 8.718488
9.966598, 8.859346
9.999684, 9.071783
