Time (s), Percentage Displayed
0.013009, 92.694445
0.057158, 96.994784
0.091215, 92.436894
0.124306, 92.538661
0.158429, 91.506905
0.191518, 85.813461
0.224611, 82.830204
0.257697, 82.582519
0.290789, 81.718422
0.323876, 79.922348
0.356965, 81.929073
0.390050, 83.908935
0.423141, 81.922030
0.457228, 79.248735
0.490304, 78.430956
0.523407, 76.085929
0.557498, 78.830779
0.590584, 82.647088
0.623674, 72.215175
0.656758, 64.169205
0.690833, 68.260279
0.722935, 66.890206
0.756026, 64.461014
0.789114, 64.361003
0.822159, 64.361003
0.856251, 60.741012
0.889338, 59.488433
0.922453, 59.204849
0.955540, 64.786259
0.989645, 64.496479
1.022723, 69.798044
1.055811, 69.881177
1.087907, 64.923089
1.120996, 70.989384
1.154082, 82.052703
1.187171, 81.003950
1.220262, 88.151504
1.253321, 85.998436
1.286434, 90.523274
1.319482, 91.637544
1.353571, 91.637544
1.386659, 91.637544
1.419771, 93.247089
1.452837, 90.682375
1.484961, 82.648365
1.518051, 80.089642
1.551123, 81.204400
1.584228, 86.679274
1.618319, 85.881983
1.651375, 85.881983
1.684483, 81.859848
1.718584, 70.472108
1.752676, 74.297587
1.786755, 71.301237
1.819813, 74.789066
1.852932, 77.867491
1.887022, 84.151913
1.920079, 90.603946
1.954170, 84.857659
1.987258, 81.542317
2.020346, 84.441717
2.053482, 81.549222
2.086600, 79.331371
2.120762, 84.403584
2.153746, 82.223229
2.186836, 82.256769
2.218921, 89.460843
2.253011, 88.937951
2.286099, 93.419952
2.320190, 91.140301
2.354281, 88.812825
2.388371, 81.116286
2.422494, 80.940872
2.455551, 88.706430
2.488673, 91.692851
2.521726, 96.322807
2.554814, 94.731325
2.586924, 95.168470
2.619987, 94.116947
2.654103, 89.978669
2.688195, 90.188485
2.721274, 90.188485
2.754344, 84.113761
2.787431, 83.607462
2.820521, 81.467626
2.854642, 85.477847
2.887725, 88.654507
2.921788, 88.929253
2.954908, 88.929253
2.988007, 88.567625
3.021094, 95.053650
3.054141, 91.245067
3.087269, 92.215364
3.120350, 92.781734
3.154448, 95.938860
3.187535, 98.122511
3.220583, 96.053396
3.254674, 98.057216
3.287801, 97.842371
3.319887, 99.534463
3.352976, 97.120873
3.386063, 96.776151
3.419150, 91.224722
3.452241, 88.957513
3.485327, 85.646911
3.518374, 83.427301
3.551504, 84.227605
3.584590, 80.095558
3.618682, 79.923622
3.651759, 79.853271
3.684858, 76.132932
3.716943, 79.164366
3.750030, 78.689688
3.783110, 77.482617
3.816167, 74.082707
3.849280, 68.603392
3.882425, 69.486985
3.915471, 74.007585
3.948559, 69.578002
3.982643, 68.065169
4.015738, 71.683300
4.048827, 80.039451
