Time (s), Percentage Displayed
0.007007, 97.461932
0.040126, 97.627802
0.073185, 96.875334
0.106298, 96.875334
0.139360, 96.226795
0.172446, 95.005169
0.205536, 95.343170
0.238623, 95.343170
0.271711, 95.597896
0.304798, 95.597896
0.337887, 95.425475
0.369973, 95.978198
0.403061, 95.978198
0.437150, 96.261540
0.470241, 96.261540
0.503327, 95.789437
0.536415, 95.789437
0.569501, 96.467132
0.602590, 96.234467
0.636707, 97.588307
0.669770, 98.641127
0.702866, 98.641127
0.735944, 98.030322
0.768070, 98.006897
0.802161, 98.610191
0.835252, 98.135302
0.868339, 98.246553
0.901425, 97.968738
0.934514, 98.360811
0.967599, 99.222574
1.001694, 98.408981
1.034739, 98.408981
1.067828, 98.821978
1.100946, 98.821978
1.134042, 99.324047
1.167134, 99.177969
1.200223, 99.717957
1.233302, 99.717957
1.267398, 99.739361
1.300477, 99.739361
1.333535, 99.126379
1.366623, 99.081877
1.400712, 99.566687
1.433801, 99.632029
1.466921, 99.585255
1.498973, 99.656585
1.532062, 100.102623
1.565175, 100.207918
1.601249, 100.286743
1.634341, 100.229800
1.667427, 100.132043
1.701549, 99.371746
1.735602, 98.984245
1.768690, 99.247034
1.801811, 99.174229
1.835895, 99.777260
1.867981, 99.458637
1.901042, 99.458637
1.934130, 99.205296
1.967257, 99.080177
2.000332, 99.080177
2.033422, 98.980202
2.066514, 98.980202
2.099569, 98.763635
2.132659, 98.763635
2.165745, 98.938336
2.198833, 98.938336
2.231962, 99.443950
2.264007, 99.443950
2.297137, 99.320085
2.330215, 99.320085
2.363315, 99.417142
2.396358, 99.417142
2.429491, 99.746184
2.463581, 99.447586
2.496664, 99.498513
2.529745, 99.498513
2.562844, 99.311549
2.595921, 99.311549
2.628001, 99.194843
2.661093, 99.194843
2.694194, 99.737010
2.727238, 99.737010
2.760370, 98.969652
2.793447, 98.969652
2.826542, 99.607570
2.859621, 99.607570
2.892722, 99.044995
2.925792, 99.044995
2.958885, 99.297369
2.991941, 99.297369
3.024058, 99.047693
3.057116, 98.933313
3.090202, 98.933313
3.123318, 97.371450
3.156410, 97.371450
3.189502, 96.905372
3.222586, 96.905372
3.256687, 97.405062
3.289733, 97.405062
3.323858, 96.974109
3.356912, 96.974109
3.388999, 96.961284
3.422118, 96.961284
3.455215, 97.156915
3.488261, 97.156915
3.522351, 96.690417
3.555467, 96.735858
3.588568, 97.162050
3.621647, 97.162050
3.654737, 96.776520
3.687795, 96.776520
3.721909, 97.298818
3.753969, 96.926088
3.787057, 96.320954
3.821157, 96.793447
3.854235, 96.557897
3.887324, 96.904796
3.920430, 96.747029
3.953525, 96.873866
3.987589, 96.755824
4.020676, 96.976296
4.053779, 97.011133
4.086854, 97.198166
4.120970, 97.413887
4.154057, 98.103031
4.187145, 98.337399
4.220206, 98.444510
4.253294, 98.433351
4.287412, 98.452388
4.320473, 98.138972
4.354590, 98.522868
4.387664, 98.895755
4.421760, 98.997575
4.454862, 98.939745
4.488957, 98.226516
4.521025, 98.220282
4.554114, 98.781875
4.587229, 98.718636
4.620289, 98.533620
4.653409, 98.742742
4.686464, 98.089296
4.719552, 98.413674
4.752640, 97.975742
4.785729, 97.975742
4.819847, 98.516808
4.853912, 98.516808
4.885996, 97.474378
4.920086, 97.609076
4.953200, 98.473632
4.986290, 98.988362
5.020352, 99.039578
5.053440, 98.399317
5.086561, 98.965957
5.119616, 98.767924
5.152736, 99.217922
5.185825, 98.790336
5.218909, 98.961862
5.251969, 98.803940
5.285084, 99.325904
5.318164, 98.936225
5.351233, 98.817654
5.384319, 99.715921
5.417409, 98.314163
5.450496, 98.265270
5.483583, 98.375261
5.516706, 98.214733
5.549793, 98.585028
5.582851, 97.945749
5.615937, 97.945505
5.648021, 97.978670
5.681109, 98.710331
5.714196, 98.369082
5.748289, 98.711155
5.781422, 98.847137
5.815488, 98.865237
5.848591, 99.048679
5.881684, 99.026014
5.914771, 99.811687
5.947845, 100.083653
5.981944, 100.095181
6.014035, 99.930163
6.055104, 99.930163
6.088223, 100.644308
6.124287, 100.644308
6.157408, 100.477395
6.191474, 99.611539
6.224585, 99.611539
6.257674, 100.105728
6.291763, 100.156842
6.324821, 99.863500
6.357941, 99.117861
6.389993, 99.117861
6.423112, 98.975565
6.456211, 98.524899
6.490303, 98.124823
6.523390, 98.393978
6.557480, 97.806326
6.590559, 97.989331
6.623656, 97.861221
6.656735, 98.400111
6.689837, 98.554501
6.722887, 98.903735
6.754998, 98.919972
6.789085, 98.540055
6.823145, 99.120134
6.856233, 99.544249
6.889342, 99.722530
6.923481, 99.420392
6.956571, 99.204269
6.989657, 99.682480
7.023737, 98.729909
