Time (s), Raw Data By Channel
0.142097, 1.408499E+0, 1.409125E+0
0.143097, 1.408499E+0, 1.409125E+0
0.144097, 1.408499E+0, 1.398929E+0
0.145097, 1.398297E+0, 1.409125E+0
0.146097, 1.408499E+0, 1.409125E+0
0.147097, 1.398297E+0, 1.398929E+0
0.148097, 1.398297E+0, 1.398929E+0
0.149097, 1.398297E+0, 1.398929E+0
0.150097, 1.398297E+0, 1.409125E+0
0.151097, 1.398297E+0, 1.398929E+0
0.152097, 1.408499E+0, 1.409125E+0
, , 
0.153097, 1.398297E+0, 1.409125E+0
0.154097, 1.408499E+0, 1.409125E+0
0.155097, 1.398297E+0, 1.409125E+0
0.156097, 1.408499E+0, 1.409125E+0
0.157097, 1.398297E+0, 1.398929E+0
0.158097, 1.408499E+0, 1.398929E+0
0.159097, 1.398297E+0, 1.398929E+0
0.160097, 1.398297E+0, 1.409125E+0
0.161097, 1.408499E+0, 1.398929E+0
0.162097, 1.398297E+0, 1.398929E+0
0.163097, 1.408499E+0, 1.409125E+0
0.164097, 1.408499E+0, 1.409125E+0
0.165097, 1.398297E+0, 1.398929E+0
0.166097, 1.398297E+0, 1.409125E+0
0.167097, 1.408499E+0, 1.398929E+0
0.168097, 1.408499E+0, 1.398929E+0
0.169097, 1.408499E+0, 1.398929E+0
0.170097, 1.398297E+0, 1.409125E+0
0.171097, 1.408499E+0, 1.398929E+0
0.172097, 1.398297E+0, 1.398929E+0
0.173097, 1.408499E+0, 1.409125E+0
0.174097, 1.408499E+0, 1.398929E+0
0.175097, 1.408499E+0, 1.409125E+0
0.176097, 1.398297E+0, 1.398929E+0
0.177097, 1.398297E+0, 1.398929E+0
0.178097, 1.398297E+0, 1.398929E+0
0.179097, 1.408499E+0, 1.409125E+0
0.180097, 1.398297E+0, 1.398929E+0
0.181097, 1.408499E+0, 1.409125E+0
0.182097, 1.398297E+0, 1.409125E+0
0.183097, 1.408499E+0, 1.409125E+0
0.184097, 1.398297E+0, 1.398929E+0
0.185097, 1.398297E+0, 1.398929E+0
, , 
0.186097, 1.408499E+0, 1.409125E+0
0.187097, 1.408499E+0, 1.409125E+0
0.188097, 1.408499E+0, 1.388733E+0
0.189097, 1.408499E+0, 1.409125E+0
0.190097, 1.408499E+0, 1.409125E+0
0.191097, 1.408499E+0, 1.398929E+0
0.192097, 1.408499E+0, 1.409125E+0
0.193097, 1.408499E+0, 1.409125E+0
0.194097, 1.408499E+0, 1.398929E+0
0.195097, 1.398297E+0, 1.398929E+0
