Time (s), Percentage Displayed
0.021058, 95.744032
0.054143, 95.744032
0.087240, 95.395263
0.119337, 95.697430
0.152431, 95.627440
0.185519, 95.748879
0.218582, 95.697964
0.251694, 96.231691
0.284782, 96.967164
0.317871, 96.977789
0.350935, 97.375917
0.384022, 96.993418
0.418138, 97.491266
0.451201, 97.295684
0.483299, 96.693857
0.516382, 96.400451
0.550463, 96.052322
0.583608, 96.433897
0.617646, 96.549933
0.650756, 96.852521
0.683817, 96.943397
0.716932, 96.943397
0.750001, 96.982722
0.784085, 97.221651
0.817198, 95.735165
0.849288, 95.250385
0.882349, 95.492596
0.915462, 95.309832
0.948522, 95.394062
0.981635, 96.074422
1.014697, 96.035391
1.047785, 96.580880
1.080874, 96.814620
1.114985, 96.448128
1.149055, 96.292766
1.183176, 96.006120
1.216232, 96.284953
1.249322, 96.478038
1.282410, 97.373120
1.315499, 97.951899
1.348587, 98.622912
1.382712, 98.762989
1.415771, 98.762144
1.448851, 98.677115
1.482047, 97.728313
1.515163, 97.992072
1.548254, 97.992072
1.580309, 96.668636
1.613398, 96.668636
1.647513, 96.725746
