Time (s), Filtered Data By Channel
0.303384, 7.466532E-3, 3.309883E-3
0.304384, 3.187696E-3, 2.168935E-3
0.305384, 2.036148E-3, 7.402673E-3
0.306384, 1.082200E-3, 3.361958E-3
0.307384, 8.350974E-3, 2.330120E-3
0.308384, 6.127418E-3, 1.493464E-3
0.309384, 4.417445E-3, 7.822545E-3
0.310384, 3.159652E-3, 5.497708E-3
0.311384, 2.102866E-3, 5.132549E-3
0.312384, 7.429461E-3, 3.955643E-3
0.313384, 5.301118E-3, 5.684735E-3
0.314384, 3.503943E-3, 3.667181E-3
0.315384, 2.006648E-3, 1.977155E-3
0.316384, 7.877204E-3, 5.844071E-4
0.317384, 6.020839E-3, 9.191171E-3
0.318384, 4.425077E-3, 7.235392E-3
0.319384, 5.589518E-3, 5.541106E-3
0.320384, 3.889656E-3, 4.085536E-3
0.321384, 6.186524E-3, 2.847086E-3
0.322384, 4.144371E-3, 1.805311E-3
0.323384, 5.930204E-3, 7.710175E-3
0.324384, 4.398273E-3, 3.075438E-3
0.325384, 5.682252E-3, 6.614409E-3
0.326384, 4.637222E-3, 4.011490E-3
0.327384, 5.454890E-3, 2.827136E-3
0.328384, 3.805795E-3, 6.820904E-3
0.329384, 6.241701E-3, 3.842183E-3
0.330384, 4.100008E-3, 5.960247E-3
0.331384, 2.678818E-3, 4.562853E-3
0.332384, 7.161741E-3, 3.285251E-3
, , 
0.333384, 3.366705E-3, 6.446774E-3
0.334384, 2.112856E-3, 4.509802E-3
0.335384, 1.077746E-3, 5.763248E-3
0.336384, 2.389373E-4, 4.389431E-3
0.337384, 9.081495E-3, 2.829900E-3
0.338384, 1.908055E-3, 1.544471E-3
0.339384, 1.059569E-3, 5.042396E-4
0.340384, 3.774002E-4, 3.180657E-4
0.341384, 8.814193E-3, 9.480918E-4
0.342384, 6.378074E-3, 1.006092E-2
0.343384, 4.351617E-3, 7.536973E-3
0.344384, 3.252288E-3, 3.287654E-3
0.345384, 2.329062E-3, 2.299677E-3
0.346384, 7.093084E-3, 7.157922E-3
0.347384, 3.780308E-3, 3.686618E-3
0.348384, 5.852662E-3, 5.945879E-3
0.349384, 3.829924E-3, 4.733595E-3
0.350384, 6.514569E-3, 5.053810E-3
0.351384, 5.058287E-3, 3.169889E-3
0.352384, 3.806276E-3, 1.600266E-3
0.353384, 2.739951E-3, 3.149631E-4
0.354384, 6.814947E-3, 7.147052E-4
0.355384, 3.936631E-3, 1.516097E-3
0.356384, 5.806786E-3, 2.115206E-3
0.357384, 3.882863E-3, 1.118768E-2
0.358384, 2.282100E-3, 8.614703E-3
0.359384, 7.684627E-3, 2.266739E-3
0.360384, 5.893075E-3, 7.308706E-3
0.361384, 4.346428E-3, 3.444967E-3
0.362384, 3.024107E-3, 6.254048E-3
0.363384, 1.906397E-3, 4.270407E-3
0.364384, 7.682212E-3, 6.058580E-3
0.365384, 5.604672E-3, 4.032759E-3
, , 
0.366384, 3.852183E-3, 6.241217E-3
0.367384, 6.263655E-3, 3.901717E-3
0.368384, 4.038790E-3, 6.324333E-3
0.369384, 2.602015E-3, 3.862654E-3
0.370384, 7.235286E-3, 2.327683E-3
0.371384, 5.345704E-3, 1.059616E-3
0.372384, 4.927360E-3, 8.619323E-3
0.373384, 3.452506E-3, 6.592571E-3
0.374384, 6.430153E-3, 4.850575E-3
0.375384, 4.064811E-3, 3.368161E-3
0.376384, 2.783592E-3, 2.121360E-3
0.377384, 6.931530E-3, 7.563659E-3
0.378384, 4.949680E-3, 3.084564E-3
0.379384, 3.267587E-3, 6.713776E-3
0.380384, 1.858423E-3, 3.829406E-3
0.381384, 7.960198E-3, 6.065935E-3
0.382384, 6.057839E-3, 4.388032E-3
0.383384, 4.432025E-3, 3.062048E-3
0.384384, 5.599621E-3, 6.700445E-3
0.385384, 3.906425E-3, 4.778672E-3
0.386384, 2.485486E-3, 5.491997E-3
0.387384, 7.346138E-3, 4.652502E-3
0.388384, 3.198217E-3, 5.574758E-3
0.389384, 6.690967E-3, 4.043590E-3
0.390384, 3.797616E-3, 2.747532E-3
0.391384, 2.511137E-3, 6.986679E-3
0.392384, 1.449264E-3, 3.612908E-3
0.393384, 8.068303E-3, 2.417963E-3
0.394384, 2.747811E-3, 7.227178E-3
0.395384, 1.747494E-3, 5.200879E-3
0.396384, 9.331392E-4, 3.488736E-3
0.397384, 8.372829E-3, 6.590103E-3
0.398384, 2.621669E-3, 3.729090E-3
, , 
0.399384, 1.769202E-3, 6.339929E-3
0.400384, 1.074803E-3, 3.984797E-3
0.401384, 8.136519E-3, 2.568465E-3
0.402384, 5.726817E-3, 7.250692E-3
0.403384, 4.970615E-3, 5.356767E-3
0.404384, 3.834056E-3, 4.910342E-3
0.405384, 2.869504E-3, 5.217611E-3
0.406384, 2.059463E-3, 5.042463E-3
0.407384, 7.269113E-3, 5.094183E-3
0.408384, 3.680156E-3, 5.155878E-3
0.409384, 5.892765E-3, 4.991783E-3
0.410384, 4.832636E-3, 3.404497E-3
0.411384, 4.944234E-3, 2.073363E-3
0.412384, 5.596520E-3, 9.737878E-4
0.413384, 4.310282E-3, 8.234710E-5
0.414384, 3.204525E-3, 9.274254E-3
0.415384, 6.393693E-3, 1.675990E-3
0.416384, 4.311891E-3, 8.049078E-4
0.417384, 3.177566E-3, 8.542897E-3
0.418384, 6.445035E-3, 6.245405E-3
0.419384, 4.240240E-3, 4.287709E-3
0.420384, 5.567135E-3, 6.011662E-3
0.421384, 3.704029E-3, 4.539774E-3
0.422384, 6.496368E-3, 3.290667E-3
0.423384, 4.912004E-3, 6.408336E-3
0.424384, 3.548138E-3, 4.215380E-3
0.425384, 6.270500E-3, 3.034219E-3
0.426384, 4.249924E-3, 2.044363E-3
0.427384, 2.963202E-3, 1.226288E-3
0.428384, 1.875074E-3, 5.615981E-4
0.429384, 9.674278E-4, 8.618042E-3
0.430384, 8.433720E-3, 2.464240E-3
0.431384, 6.189863E-3, 1.685021E-3
, , 
0.432384, 4.290797E-3, 1.044559E-3
0.433384, 2.703431E-3, 5.273087E-4
0.434384, 7.260260E-3, 1.187487E-4
0.435384, 3.181769E-3, 1.946394E-4
0.436384, 6.784199E-3, 4.253936E-4
0.437384, 5.007308E-3, 9.236151E-3
0.438384, 3.488768E-3, 6.495563E-3
0.439384, 2.206057E-3, 4.179705E-3
0.440384, 7.519094E-3, 6.401575E-3
0.441384, 3.104327E-3, 5.143660E-3
0.442384, 6.729184E-3, 4.602532E-3
0.443384, 3.795367E-3, 5.941959E-3
0.444384, 2.528518E-3, 3.995578E-3
0.445384, 1.472991E-3, 2.271448E-3
0.446384, 8.048767E-3, 7.784634E-3
0.447384, 2.755071E-3, 2.586166E-3
0.448384, 6.920095E-3, 7.407867E-3
0.449384, 4.914929E-3, 3.010168E-3
0.450384, 5.433872E-3, 6.950211E-3
0.451384, 4.001059E-3, 3.489143E-3
0.452384, 5.867649E-3, 2.190047E-3
0.453384, 4.618264E-3, 7.512226E-3
0.454384, 5.347075E-3, 5.504323E-3
0.455384, 5.051079E-3, 4.871704E-3
0.456384, 3.663108E-3, 5.154175E-3
0.457384, 2.491659E-3, 5.199704E-3
0.458384, 1.515826E-3, 3.798557E-3
0.459384, 7.157760E-4, 6.019082E-3
0.460384, 8.583904E-3, 4.514294E-3
0.461384, 2.410793E-3, 3.266490E-3
0.462384, 7.102524E-3, 6.421482E-3
0.463384, 3.694350E-3, 4.220242E-3
0.464384, 6.001417E-3, 5.589345E-3
, , 
0.465384, 4.627918E-3, 4.936988E-3
0.466384, 5.220954E-3, 4.981335E-3
0.467384, 3.387442E-3, 5.443266E-3
0.468384, 6.792974E-3, 4.569523E-3
0.469384, 3.460463E-3, 5.768061E-3
0.470384, 1.989267E-3, 4.324195E-3
0.471384, 7.868938E-3, 5.941497E-3
0.472384, 5.987882E-3, 4.435929E-3
0.473384, 4.287841E-3, 3.153719E-3
0.474384, 5.831043E-3, 6.577250E-3
0.475384, 4.462695E-3, 4.634895E-3
0.476384, 3.012442E-3, 5.646718E-3
0.477384, 6.842291E-3, 4.155859E-3
0.478384, 4.973341E-3, 2.887647E-3
0.479384, 3.380077E-3, 1.821413E-3
0.480384, 6.618426E-3, 9.375294E-4
0.481384, 3.766260E-3, 8.433649E-3
0.482384, 6.273883E-3, 6.167692E-3
0.483384, 4.073700E-3, 4.403570E-3
0.484384, 5.999481E-3, 5.480500E-3
0.485384, 4.337964E-3, 3.680725E-3
0.486384, 5.717711E-3, 2.182114E-3
