Time (s), Percentage Displayed
0.025092, 97.589693
0.059155, 98.148173
0.092261, 98.374134
0.125367, 97.932241
0.158422, 98.658610
0.191509, 98.658610
0.225599, 98.818724
0.258694, 98.580665
0.291775, 99.538297
0.325866, 99.538297
0.359001, 99.751215
0.392043, 99.004223
0.425130, 99.004223
0.458250, 98.650680
0.492320, 97.832498
0.525420, 97.485072
0.559525, 97.388037
0.592574, 97.104558
0.625701, 97.056097
0.658764, 95.960198
0.690881, 95.134557
0.723962, 94.601022
0.758040, 94.971229
0.792144, 93.796888
0.826234, 92.865633
0.859282, 93.326960
0.892410, 92.082877
0.925498, 92.077038
0.959553, 92.251914
0.992678, 91.846571
1.025755, 91.531003
1.058844, 90.782878
1.091942, 90.338188
1.126101, 90.946887
1.159119, 92.213730
1.192208, 91.823484
1.225299, 92.192381
1.259387, 92.435030
1.292475, 91.982185
1.325562, 92.433925
1.358651, 92.861344
1.392741, 94.054410
1.425830, 94.005276
1.459909, 94.005276
1.492967, 93.855927
1.527057, 94.816176
1.561152, 94.930524
1.594266, 95.307176
1.627323, 95.952190
1.660438, 95.479377
1.693539, 96.189076
1.726619, 96.189076
1.760690, 96.189076
1.792795, 96.189076
1.825881, 96.189076
1.858974, 96.189076
1.892059, 96.189076
1.925115, 94.677967
1.958202, 94.677967
1.992325, 94.677967
2.025414, 94.677967
2.059504, 94.677967
2.092593, 94.677967
2.125684, 94.677967
2.158768, 95.618711
2.190861, 95.913709
2.223940, 95.764643
2.257023, 95.213537
2.291088, 94.001931
2.324175, 94.818192
2.357296, 95.427552
2.391355, 95.663105
2.480618, 95.281401
2.513681, 95.994845
2.632998, 96.058764
2.666087, 95.871458
2.699174, 96.624135
2.784401, 96.763891
2.817489, 97.966947
2.850576, 96.964311
2.883664, 97.836495
2.916759, 98.188623
2.948836, 96.959743
2.981924, 95.996270
3.016017, 96.326512
3.049107, 95.868488
3.082191, 95.078040
3.115279, 93.450540
3.148382, 93.005306
3.181496, 93.134821
3.214669, 93.010865
3.247756, 91.713960
3.279841, 91.041384
3.313891, 91.469295
3.347019, 93.479983
3.381112, 93.312613
3.415192, 92.595924
3.449283, 91.811897
3.482374, 91.166050
3.515458, 91.529221
3.548546, 92.537848
3.581635, 93.000468
3.614692, 92.686810
3.647810, 92.701223
3.680897, 92.536726
3.713986, 93.073009
3.747070, 94.250865
3.781164, 95.222953
3.814260, 95.333237
3.848313, 94.284129
3.881431, 94.729464
3.914518, 95.017726
3.947607, 95.546355
3.980695, 97.196903
4.013775, 97.103542
4.047873, 97.005344
4.080956, 98.113064
4.114049, 97.940381
4.147106, 97.517782
4.180195, 97.923498
4.214286, 97.409689
4.247372, 97.547776
4.281490, 95.724693
4.314690, 94.516440
4.347747, 95.910392
4.379831, 96.082247
4.412952, 95.714490
4.446039, 95.451857
4.479128, 94.502793
4.512216, 94.553558
4.545302, 94.839741
4.578359, 94.012880
4.611490, 94.103106
4.644535, 93.943326
4.677654, 94.196840
4.710737, 94.008347
4.742828, 92.668076
4.776918, 93.219736
4.810001, 93.867209
4.844136, 93.645539
4.877254, 93.498378
4.956467, 94.570817
4.990527, 95.520483
5.023615, 95.394229
5.056703, 95.464368
5.088821, 95.858004
5.122879, 96.866783
5.155967, 96.397872
5.189054, 97.501188
5.223186, 97.854739
5.257270, 96.983664
5.290322, 96.983664
5.323446, 97.028244
5.356543, 97.017713
5.389586, 97.017713
5.422716, 95.406235
5.454770, 95.406235
5.487890, 95.412075
5.520966, 95.412075
5.555069, 94.433907
5.588114, 94.433907
5.621244, 93.609522
5.654290, 93.609522
5.687378, 93.266630
5.720470, 93.244232
5.753554, 94.423257
5.786642, 94.423257
5.818776, 94.611009
5.851817, 94.611009
5.884946, 94.371271
5.917991, 94.371271
5.951078, 94.259308
5.984167, 94.924198
6.017254, 94.927138
6.050344, 94.987360
6.083473, 95.719279
6.116519, 95.719279
6.149634, 96.280741
6.182696, 95.610331
6.214785, 96.558272
6.247901, 97.342433
6.280991, 97.209161
6.315088, 98.333295
6.348178, 99.289851
6.381259, 99.289851
6.414342, 99.702474
6.447433, 99.666950
6.480518, 99.477936
6.513609, 98.673458
6.546694, 99.342126
6.578778, 99.030253
6.611835, 98.587900
6.645968, 98.626979
6.679014, 98.626979
6.712136, 97.840743
6.745191, 97.117122
6.778278, 97.678558
6.811376, 96.983823
6.844456, 97.169222
6.877573, 96.331318
6.910631, 96.268399
6.943717, 96.025943
6.975836, 95.019035
7.008925, 94.791024
7.042013, 93.343509
7.075109, 92.828283
7.109166, 92.316153
7.142272, 92.944800
