87.172175, 11/17/2017, 16:49:31.185
87.172175, 11/17/2017, 16:49:31.215
89.079829, 11/17/2017, 16:49:31.245
88.047805, 11/17/2017, 16:49:31.276
88.779980, 11/17/2017, 16:49:31.306
87.401533, 11/17/2017, 16:49:31.336
85.589113, 11/17/2017, 16:49:31.366
84.901025, 11/17/2017, 16:49:31.397
86.688739, 11/17/2017, 16:49:31.428
88.431802, 11/17/2017, 16:49:31.458
88.431802, 11/17/2017, 16:49:31.490
86.694309, 11/17/2017, 16:49:31.520
87.568579, 11/17/2017, 16:49:31.550
87.681012, 11/17/2017, 16:49:31.580
87.681012, 11/17/2017, 16:49:31.609
89.083049, 11/17/2017, 16:49:31.639
87.282708, 11/17/2017, 16:49:31.670
87.531444, 11/17/2017, 16:49:31.700
87.057763, 11/17/2017, 16:49:31.730
89.022641, 11/17/2017, 16:49:31.759
88.506800, 11/17/2017, 16:49:31.790
88.506800, 11/17/2017, 16:49:31.820
88.206029, 11/17/2017, 16:49:31.851
89.328572, 11/17/2017, 16:49:31.881
90.320727, 11/17/2017, 16:49:31.911
89.349478, 11/17/2017, 16:49:31.940
86.244690, 11/17/2017, 16:49:31.971
86.906478, 11/17/2017, 16:49:32.001
87.456175, 11/17/2017, 16:49:32.031
88.121214, 11/17/2017, 16:49:32.061
86.019812, 11/17/2017, 16:49:32.091
86.051137, 11/17/2017, 16:49:32.121
86.051137, 11/17/2017, 16:49:32.151
85.521804, 11/17/2017, 16:49:32.182
86.264620, 11/17/2017, 16:49:32.212
87.120506, 11/17/2017, 16:49:32.241
86.452581, 11/17/2017, 16:49:32.271
85.594298, 11/17/2017, 16:49:32.301
84.534346, 11/17/2017, 16:49:32.331
84.510331, 11/17/2017, 16:49:32.362
83.114130, 11/17/2017, 16:49:32.392
85.426147, 11/17/2017, 16:49:32.423
87.844514, 11/17/2017, 16:49:32.453
87.453146, 11/17/2017, 16:49:32.482
87.453146, 11/17/2017, 16:49:32.512
87.815763, 11/17/2017, 16:49:32.542
88.037557, 11/17/2017, 16:49:32.573
88.084140, 11/17/2017, 16:49:32.603
87.047638, 11/17/2017, 16:49:32.633
85.760904, 11/17/2017, 16:49:32.662
85.337279, 11/17/2017, 16:49:32.693
84.131848, 11/17/2017, 16:49:32.724
83.766406, 11/17/2017, 16:49:32.753
84.729477, 11/17/2017, 16:49:32.783
85.641850, 11/17/2017, 16:49:32.813
85.641850, 11/17/2017, 16:49:32.843
85.645171, 11/17/2017, 16:49:32.873
86.652874, 11/17/2017, 16:49:32.903
84.781516, 11/17/2017, 16:49:32.933
84.039636, 11/17/2017, 16:49:32.963
84.588802, 11/17/2017, 16:49:32.993
83.138180, 11/17/2017, 16:49:33.023
82.764949, 11/17/2017, 16:49:33.053
84.627701, 11/17/2017, 16:49:33.084
84.627701, 11/17/2017, 16:49:33.114
83.899888, 11/17/2017, 16:49:33.144
