waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	7/20/2017  11:47:56.552811	7/20/2017  11:47:56.552811	7/20/2017  11:47:56.552811	7/20/2017  11:47:56.552811	7/20/2017  11:47:56.552811	7/20/2017  11:47:56.552811	7/20/2017  11:47:56.552811	7/20/2017  11:47:56.552811
delta t	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
7/20/2017  11:47:56.552811	5.680776E-3	1.064948E-2	2.409852E-2	-1.021779E+1	-4.061626E-1	1.437409E-2	1.865567E-2	3.663940E-3
7/20/2017  11:47:56.652811	-4.487215E-3	2.336868E-2	3.173413E-2	-1.021779E+1	-4.189124E-1	1.437409E-2	5.171340E-2	1.120023E-3
7/20/2017  11:47:56.752811	-1.211321E-2	1.828100E-2	4.700535E-2	-1.021779E+1	-2.786652E-1	9.286120E-3	6.697081E-2	-3.967810E-3
7/20/2017  11:47:56.852811	-1.465521E-2	1.319332E-2	3.682453E-2	-1.021779E+1	-2.965149E-1	1.946206E-2	3.899889E-2	-3.967810E-3
7/20/2017  11:47:56.952811	-2.482320E-2	1.828100E-2	3.173413E-2	-1.021779E+1	-3.602636E-1	2.455003E-2	8.222822E-2	-9.055643E-3
7/20/2017  11:47:57.052811	-1.211321E-2	1.828100E-2	1.137250E-2	-1.021779E+1	-3.908630E-1	2.709402E-2	8.222822E-2	-9.055643E-3
7/20/2017  11:47:57.152811	-1.945217E-3	2.082484E-2	4.955055E-2	-1.021779E+1	-2.123666E-1	2.455003E-2	6.188501E-2	-1.668739E-2
7/20/2017  11:47:57.252811	-1.973920E-2	2.082484E-2	3.936974E-2	-1.021779E+1	-6.956950E-2	2.200605E-2	5.679920E-2	-1.423894E-3
7/20/2017  11:47:57.352811	-1.211321E-2	1.319332E-2	2.155331E-2	-1.021779E+1	-5.426981E-2	1.691808E-2	4.917050E-2	1.120023E-3
7/20/2017  11:47:57.452811	1.839076E-2	1.573716E-2	3.936974E-2	-1.021779E+1	5.027806E-2	1.183011E-2	7.968532E-2	3.663940E-3
7/20/2017  11:47:57.552811	1.076477E-2	8.105642E-3	8.827299E-3	-1.020761E+1	2.732853E-2	1.946206E-2	4.917050E-2	3.663940E-3
7/20/2017  11:47:57.652811	1.076477E-2	5.561801E-3	1.900811E-2	-1.021779E+1	1.457878E-2	1.437409E-2	8.985693E-2	-6.511727E-3
7/20/2017  11:47:57.752811	-1.945217E-3	1.064948E-2	2.664372E-2	-1.021779E+1	-1.602059E-2	2.200605E-2	6.188501E-2	-9.055643E-3
7/20/2017  11:47:57.852811	-1.211321E-2	1.319332E-2	-8.989123E-3	-1.021525E+1	-5.426981E-2	1.946206E-2	5.425630E-2	-3.967810E-3
7/20/2017  11:47:57.952811	-9.571210E-3	1.319332E-2	3.173413E-2	-1.021779E+1	1.191267E-1	2.200605E-2	8.477112E-2	-6.511727E-3
7/20/2017  11:47:58.052811	5.680776E-3	1.319332E-2	3.173413E-2	-1.021779E+1	1.752255E-1	1.946206E-2	8.985693E-2	-6.511727E-3
7/20/2017  11:47:58.152811	4.889474E-2	2.336868E-2	1.646291E-2	-1.021779E+1	-5.171987E-2	2.963800E-2	9.239983E-2	-6.511727E-3
7/20/2017  11:47:58.252811	2.093276E-2	2.082484E-2	2.918892E-2	-1.021779E+1	-1.970669E-1	2.709402E-2	9.239983E-2	-6.511727E-3
7/20/2017  11:47:58.352811	3.618475E-2	1.828100E-2	1.137250E-2	-1.021779E+1	-2.761153E-1	2.709402E-2	7.968532E-2	-1.923131E-2
7/20/2017  11:47:58.452811	3.110075E-2	2.082484E-2	6.282096E-3	-1.021779E+1	-2.608156E-1	2.455003E-2	9.494273E-2	-3.967810E-3
7/20/2017  11:47:58.552811	-4.487215E-3	1.319332E-2	4.955055E-2	-1.021779E+1	-2.251163E-1	1.437409E-2	9.748563E-2	-9.055643E-3
7/20/2017  11:47:58.652811	8.222774E-3	5.561801E-3	6.227656E-2	-1.021779E+1	-2.735653E-1	9.286120E-3	9.239983E-2	-3.967810E-3
7/20/2017  11:47:58.752811	5.967806E-4	1.064948E-2	5.464095E-2	-1.021779E+1	-2.506158E-1	9.286120E-3	1.025714E-1	6.207856E-3
7/20/2017  11:47:58.852811	1.584877E-2	1.064948E-2	4.955055E-2	-1.021779E+1	-2.506158E-1	1.691808E-2	1.051143E-1	3.663940E-3
7/20/2017  11:47:58.952811	1.839076E-2	1.064948E-2	4.446014E-2	-1.021270E+1	-2.480659E-1	1.437409E-2	9.239983E-2	-1.423894E-3
7/20/2017  11:47:59.052811	1.076477E-2	1.064948E-2	2.918892E-2	-1.021779E+1	-3.067147E-1	1.946206E-2	1.025714E-1	-6.511727E-3
7/20/2017  11:47:59.152811	-9.571210E-3	1.573716E-2	5.718616E-2	-1.019997E+1	-4.826611E-1	1.946206E-2	9.748563E-2	-6.511727E-3
7/20/2017  11:47:59.252811	2.093276E-2	8.105642E-3	4.191494E-2	-1.021779E+1	-3.424139E-1	2.455003E-2	9.748563E-2	-1.923131E-2
7/20/2017  11:47:59.352811	5.967806E-4	2.336868E-2	1.646291E-2	-1.021779E+1	8.597733E-2	1.183011E-2	7.459952E-2	-6.511727E-3
7/20/2017  11:47:59.452811	-9.571210E-3	2.082484E-2	4.191494E-2	-1.021779E+1	3.409721E-1	2.963800E-2	8.731403E-2	-1.423894E-3
7/20/2017  11:47:59.552811	-5.532717E-2	1.319332E-2	5.718616E-2	-1.021779E+1	4.455200E-1	2.963800E-2	1.051143E-1	-1.159956E-2
7/20/2017  11:47:59.652811	-5.024317E-2	2.336868E-2	4.955055E-2	-1.021779E+1	2.874232E-1	2.455003E-2	1.102001E-1	-9.055643E-3
7/20/2017  11:47:59.752811	-4.007518E-2	1.319332E-2	6.736697E-2	-1.021779E+1	2.338743E-1	1.946206E-2	1.203718E-1	-3.967810E-3
7/20/2017  11:47:59.852811	-5.786917E-2	1.064948E-2	4.191494E-2	-1.021779E+1	2.925231E-1	1.691808E-2	1.229147E-1	-3.967810E-3
