waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	7/20/2017  11:46:38.732520	7/20/2017  11:46:38.732520	7/20/2017  11:46:38.732520	7/20/2017  11:46:38.732520	7/20/2017  11:46:38.732520	7/20/2017  11:46:38.732520	7/20/2017  11:46:38.732520	7/20/2017  11:46:38.732520
delta t	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
7/20/2017  11:46:38.732520	-1.211321E-2	1.573716E-2	-8.989123E-3	-1.021015E+1	-4.407002E-2	2.455003E-2	1.025714E-1	-3.967810E-3
7/20/2017  11:46:38.832520	-4.487215E-3	1.573716E-2	6.282096E-3	-1.021779E+1	-5.426981E-2	2.200605E-2	8.222822E-2	1.120023E-3
7/20/2017  11:46:38.932520	-1.945217E-3	1.573716E-2	-1.153433E-2	-1.021779E+1	-1.103687E-1	1.183011E-2	9.239983E-2	1.120023E-3
7/20/2017  11:46:39.032520	-9.571210E-3	1.064948E-2	-1.153433E-2	-1.021525E+1	-8.741914E-2	1.946206E-2	7.714242E-2	-3.967810E-3
7/20/2017  11:46:39.132520	-2.228120E-2	1.573716E-2	-1.662473E-2	-1.021779E+1	-5.426981E-2	1.437409E-2	7.459952E-2	-1.159956E-2
7/20/2017  11:46:39.232520	-9.571210E-3	2.082484E-2	1.191689E-3	-1.021779E+1	-7.976929E-2	1.437409E-2	8.477112E-2	-9.055643E-3
7/20/2017  11:46:39.332520	-1.945217E-3	1.828100E-2	-1.407953E-2	-1.021779E+1	-1.180185E-1	2.963800E-2	5.934210E-2	-3.967810E-3
7/20/2017  11:46:39.432520	-4.770118E-2	3.100021E-2	1.900811E-2	-1.021779E+1	-8.231924E-2	2.709402E-2	8.985693E-2	6.207856E-3
7/20/2017  11:46:39.532520	-4.007518E-2	1.064948E-2	1.900811E-2	-1.021779E+1	-6.191966E-2	1.946206E-2	8.222822E-2	-6.511727E-3
7/20/2017  11:46:39.632520	-5.024317E-2	1.573716E-2	-6.443920E-3	-1.021779E+1	-6.956950E-2	1.691808E-2	8.477112E-2	-9.055643E-3
7/20/2017  11:46:39.732520	-7.312115E-2	4.741205E-4	1.191689E-3	-1.021015E+1	-1.347064E-2	1.437409E-2	8.222822E-2	-9.055643E-3
7/20/2017  11:46:39.832520	-3.244919E-2	8.105642E-3	-1.407953E-2	-1.021270E+1	-2.112049E-2	1.183011E-2	8.985693E-2	6.207856E-3
