86.503015, 11/16/2017, 17:14:05.335
87.885487, 11/16/2017, 17:14:05.365
89.065322, 11/16/2017, 17:14:05.395
89.065322, 11/16/2017, 17:14:05.425
89.268987, 11/16/2017, 17:14:05.455
91.321351, 11/16/2017, 17:14:05.485
91.233492, 11/16/2017, 17:14:05.515
92.084053, 11/16/2017, 17:14:05.545
92.547390, 11/16/2017, 17:14:05.576
93.172993, 11/16/2017, 17:14:05.605
92.516466, 11/16/2017, 17:14:05.636
92.785961, 11/16/2017, 17:14:05.666
92.876390, 11/16/2017, 17:14:05.696
93.798029, 11/16/2017, 17:14:05.726
93.568630, 11/16/2017, 17:14:05.756
92.908738, 11/16/2017, 17:14:05.786
92.908738, 11/16/2017, 17:14:05.817
91.847458, 11/16/2017, 17:14:05.847
90.828318, 11/16/2017, 17:14:05.877
89.302034, 11/16/2017, 17:14:05.907
90.072971, 11/16/2017, 17:14:05.938
89.059280, 11/16/2017, 17:14:05.968
90.279414, 11/16/2017, 17:14:05.998
89.905107, 11/16/2017, 17:14:06.028
90.506641, 11/16/2017, 17:14:06.058
89.680271, 11/16/2017, 17:14:06.088
89.680271, 11/16/2017, 17:14:06.118
89.259868, 11/16/2017, 17:14:06.148
89.311020, 11/16/2017, 17:14:06.178
89.736286, 11/16/2017, 17:14:06.208
89.305465, 11/16/2017, 17:14:06.238
89.626099, 11/16/2017, 17:14:06.268
91.342645, 11/16/2017, 17:14:06.298
92.007935, 11/16/2017, 17:14:06.328
