waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	9/7/2017  18:09:26.453221	9/7/2017  18:09:26.453221	9/7/2017  18:09:26.453221	9/7/2017  18:09:26.453221	9/7/2017  18:09:26.453221	9/7/2017  18:09:26.453221	9/7/2017  18:09:26.453221	9/7/2017  18:09:26.453221
delta t	0.000500	0.000500	0.000500	0.000500	0.000500	0.000500	0.000500	0.000500

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
9/7/2017  18:09:26.465520	1.391070E+0	8.552045E-1	1.385782E+0	-1.021270E+1	1.391551E+0	1.395758E+0	1.391823E+0	1.390098E+0
9/7/2017  18:09:26.466020	1.393612E+0	8.653799E-1	1.385782E+0	-1.021779E+1	1.391551E+0	1.398302E+0	1.391823E+0	1.382467E+0
9/7/2017  18:09:26.466520	1.380902E+0	8.602922E-1	1.393418E+0	-1.021015E+1	1.381351E+0	1.393214E+0	1.391823E+0	1.390098E+0
9/7/2017  18:09:26.467020	1.393612E+0	8.526607E-1	1.380692E+0	-1.021525E+1	1.391551E+0	1.388126E+0	1.386737E+0	1.390098E+0
9/7/2017  18:09:26.467520	1.385986E+0	8.628360E-1	1.385782E+0	-1.021779E+1	1.381351E+0	1.400846E+0	1.391823E+0	1.385011E+0
9/7/2017  18:09:26.468020	1.385986E+0	8.577484E-1	1.395963E+0	-1.021779E+1	1.383901E+0	1.388126E+0	1.396909E+0	1.397730E+0
9/7/2017  18:09:26.468520	1.391070E+0	8.602922E-1	1.388327E+0	-1.021525E+1	1.394101E+0	1.393214E+0	1.384194E+0	1.382467E+0
9/7/2017  18:09:26.469020	1.391070E+0	8.653799E-1	1.385782E+0	-1.021779E+1	1.389001E+0	1.403390E+0	1.399452E+0	1.379923E+0
9/7/2017  18:09:26.469520	1.391070E+0	8.552045E-1	1.385782E+0	-1.021525E+1	1.389001E+0	1.393214E+0	1.391823E+0	1.395186E+0
9/7/2017  18:09:26.470020	1.393612E+0	8.602922E-1	1.378147E+0	-1.021015E+1	1.399201E+0	1.393214E+0	1.386737E+0	1.385011E+0
9/7/2017  18:09:26.470520	1.388528E+0	8.653799E-1	1.393418E+0	-1.021779E+1	1.383901E+0	1.400846E+0	1.399452E+0	1.382467E+0
9/7/2017  18:09:26.471020	1.388528E+0	8.577484E-1	1.388327E+0	-1.021015E+1	1.391551E+0	1.395758E+0	1.394366E+0	1.392642E+0
9/7/2017  18:09:26.471520	1.396154E+0	8.526607E-1	1.380692E+0	-1.021525E+1	1.391551E+0	1.393214E+0	1.386737E+0	1.390098E+0
9/7/2017  18:09:26.472020	1.385986E+0	8.653799E-1	1.393418E+0	-1.021779E+1	1.389001E+0	1.400846E+0	1.391823E+0	1.385011E+0
9/7/2017  18:09:26.472520	1.378360E+0	8.628360E-1	1.388327E+0	-1.021270E+1	1.389001E+0	1.395758E+0	1.396909E+0	1.395186E+0
9/7/2017  18:09:26.473020	1.388528E+0	8.552045E-1	1.385782E+0	-1.021270E+1	1.394101E+0	1.390670E+0	1.381651E+0	1.390098E+0
9/7/2017  18:09:26.473520	1.388528E+0	8.653799E-1	1.390873E+0	-1.021779E+1	1.391551E+0	1.398302E+0	1.391823E+0	1.390098E+0
9/7/2017  18:09:26.474020	1.383444E+0	8.526607E-1	1.393418E+0	-1.019997E+1	1.381351E+0	1.388126E+0	1.399452E+0	1.395186E+0
9/7/2017  18:09:26.474520	1.388528E+0	8.552045E-1	1.378147E+0	-1.021270E+1	1.394101E+0	1.393214E+0	1.384194E+0	1.387555E+0
9/7/2017  18:09:26.475020	1.391070E+0	8.653799E-1	1.383237E+0	-1.021779E+1	1.391551E+0	1.400846E+0	1.389280E+0	1.385011E+0
9/7/2017  18:09:26.475520	1.383444E+0	8.526607E-1	1.395963E+0	-1.020252E+1	1.383901E+0	1.390670E+0	1.394366E+0	1.395186E+0
9/7/2017  18:09:26.476020	1.398696E+0	8.602922E-1	1.383237E+0	-1.021779E+1	1.396651E+0	1.403390E+0	1.389280E+0	1.382467E+0
9/7/2017  18:09:26.476520	1.385986E+0	8.602922E-1	1.385782E+0	-1.021270E+1	1.389001E+0	1.395758E+0	1.391823E+0	1.390098E+0
9/7/2017  18:09:26.477020	1.383444E+0	8.501168E-1	1.388327E+0	-1.020761E+1	1.389001E+0	1.390670E+0	1.391823E+0	1.397730E+0
9/7/2017  18:09:26.477520	1.393612E+0	8.602922E-1	1.383237E+0	-1.021270E+1	1.394101E+0	1.393214E+0	1.394366E+0	1.387555E+0
9/7/2017  18:09:26.478020	1.383444E+0	8.653799E-1	1.393418E+0	-1.021779E+1	1.381351E+0	1.393214E+0	1.396909E+0	1.390098E+0
9/7/2017  18:09:26.478520	1.391070E+0	8.526607E-1	1.388327E+0	-1.020506E+1	1.391551E+0	1.390670E+0	1.394366E+0	1.397730E+0
9/7/2017  18:09:26.479020	1.393612E+0	8.628360E-1	1.385782E+0	-1.021270E+1	1.389001E+0	1.395758E+0	1.391823E+0	1.385011E+0
9/7/2017  18:09:26.479520	1.383444E+0	8.679237E-1	1.393418E+0	-1.021779E+1	1.383901E+0	1.393214E+0	1.399452E+0	1.390098E+0
9/7/2017  18:09:26.480020	1.385986E+0	8.577484E-1	1.385782E+0	-1.021015E+1	1.389001E+0	1.388126E+0	1.391823E+0	1.392642E+0
9/7/2017  18:09:26.480520	1.391070E+0	8.628360E-1	1.390873E+0	-1.021779E+1	1.391551E+0	1.393214E+0	1.391823E+0	1.382467E+0
9/7/2017  18:09:26.481020	1.383444E+0	8.628360E-1	1.393418E+0	-1.021779E+1	1.381351E+0	1.395758E+0	1.396909E+0	1.387555E+0
9/7/2017  18:09:26.481520	1.385986E+0	8.552045E-1	1.385782E+0	-1.020761E+1	1.394101E+0	1.388126E+0	1.389280E+0	1.392642E+0
9/7/2017  18:09:26.482020	1.393612E+0	8.552045E-1	1.383237E+0	-1.021779E+1	1.396651E+0	1.398302E+0	1.384194E+0	1.382467E+0
9/7/2017  18:09:26.482520	1.388528E+0	8.577484E-1	1.393418E+0	-1.021525E+1	1.381351E+0	1.393214E+0	1.396909E+0	1.385011E+0
9/7/2017  18:09:26.483020	1.388528E+0	8.552045E-1	1.385782E+0	-1.021015E+1	1.389001E+0	1.393214E+0	1.391823E+0	1.387555E+0
9/7/2017  18:09:26.483520	1.393612E+0	8.552045E-1	1.380692E+0	-1.021779E+1	1.394101E+0	1.395758E+0	1.386737E+0	1.385011E+0
9/7/2017  18:09:26.484020	1.388528E+0	8.653799E-1	1.390873E+0	-1.021779E+1	1.381351E+0	1.393214E+0	1.391823E+0	1.385011E+0
9/7/2017  18:09:26.484520	1.388528E+0	8.526607E-1	1.383237E+0	-1.021015E+1	1.389001E+0	1.390670E+0	1.391823E+0	1.395186E+0
9/7/2017  18:09:26.485020	1.396154E+0	8.602922E-1	1.380692E+0	-1.021779E+1	1.396651E+0	1.400846E+0	1.386737E+0	1.379923E+0
9/7/2017  18:09:26.485520	1.385986E+0	8.577484E-1	1.393418E+0	-1.021779E+1	1.383901E+0	1.393214E+0	1.399452E+0	1.385011E+0
9/7/2017  18:09:26.486020	1.385986E+0	8.552045E-1	1.388327E+0	-1.021779E+1	1.389001E+0	1.393214E+0	1.394366E+0	1.387555E+0
9/7/2017  18:09:26.486520	1.393612E+0	8.653799E-1	1.380692E+0	-1.021525E+1	1.389001E+0	1.400846E+0	1.389280E+0	1.385011E+0
9/7/2017  18:09:26.487020	1.383444E+0	8.602922E-1	1.393418E+0	-1.021779E+1	1.381351E+0	1.395758E+0	1.391823E+0	1.387555E+0
9/7/2017  18:09:26.487520	1.388528E+0	8.501168E-1	1.378147E+0	-1.020761E+1	1.399201E+0	1.388126E+0	1.384194E+0	1.387555E+0
9/7/2017  18:09:26.488020	1.388528E+0	8.602922E-1	1.388327E+0	-1.021525E+1	1.386451E+0	1.400846E+0	1.391823E+0	1.382467E+0
9/7/2017  18:09:26.488520	1.385986E+0	8.628360E-1	1.390873E+0	-1.021525E+1	1.383901E+0	1.393214E+0	1.396909E+0	1.390098E+0
9/7/2017  18:09:26.489020	1.388528E+0	8.526607E-1	1.383237E+0	-1.020761E+1	1.394101E+0	1.390670E+0	1.386737E+0	1.390098E+0
9/7/2017  18:09:26.489520	1.391070E+0	8.577484E-1	1.385782E+0	-1.021779E+1	1.389001E+0	1.398302E+0	1.394366E+0	1.385011E+0
9/7/2017  18:09:26.490020	1.383444E+0	8.602922E-1	1.393418E+0	-1.021270E+1	1.381351E+0	1.395758E+0	1.399452E+0	1.395186E+0
9/7/2017  18:09:26.490520	1.388528E+0	8.501168E-1	1.385782E+0	-1.021015E+1	1.389001E+0	1.393214E+0	1.394366E+0	1.390098E+0
9/7/2017  18:09:26.491020	1.391070E+0	8.602922E-1	1.385782E+0	-1.021015E+1	1.389001E+0	1.403390E+0	1.391823E+0	1.382467E+0
9/7/2017  18:09:26.491520	1.383444E+0	8.628360E-1	1.395963E+0	-1.021270E+1	1.383901E+0	1.395758E+0	1.399452E+0	1.395186E+0
9/7/2017  18:09:26.492020	1.388528E+0	8.552045E-1	1.388327E+0	-1.021015E+1	1.389001E+0	1.393214E+0	1.394366E+0	1.387555E+0
9/7/2017  18:09:26.492520	1.388528E+0	8.628360E-1	1.385782E+0	-1.021779E+1	1.391551E+0	1.400846E+0	1.391823E+0	1.382467E+0
9/7/2017  18:09:26.493020	1.383444E+0	8.577484E-1	1.383237E+0	-1.021015E+1	1.389001E+0	1.395758E+0	1.391823E+0	1.392642E+0
9/7/2017  18:09:26.493520	1.391070E+0	8.577484E-1	1.385782E+0	-1.021270E+1	1.396651E+0	1.393214E+0	1.386737E+0	1.390098E+0
9/7/2017  18:09:26.494020	1.391070E+0	8.653799E-1	1.385782E+0	-1.021779E+1	1.389001E+0	1.403390E+0	1.391823E+0	1.385011E+0
9/7/2017  18:09:26.494520	1.383444E+0	8.552045E-1	1.393418E+0	-1.021270E+1	1.389001E+0	1.393214E+0	1.391823E+0	1.395186E+0
9/7/2017  18:09:26.495020	1.393612E+0	8.526607E-1	1.383237E+0	-1.021015E+1	1.394101E+0	1.393214E+0	1.384194E+0	1.387555E+0
9/7/2017  18:09:26.495520	1.391070E+0	8.602922E-1	1.385782E+0	-1.021779E+1	1.389001E+0	1.395758E+0	1.391823E+0	1.387555E+0
9/7/2017  18:09:26.496020	1.383444E+0	8.552045E-1	1.390873E+0	-1.020761E+1	1.381351E+0	1.388126E+0	1.399452E+0	1.395186E+0
9/7/2017  18:09:26.496520	1.385986E+0	8.602922E-1	1.390873E+0	-1.021525E+1	1.396651E+0	1.393214E+0	1.384194E+0	1.387555E+0
9/7/2017  18:09:26.497020	1.388528E+0	8.653799E-1	1.388327E+0	-1.021779E+1	1.389001E+0	1.400846E+0	1.391823E+0	1.385011E+0
9/7/2017  18:09:26.497520	1.383444E+0	8.526607E-1	1.393418E+0	-1.020506E+1	1.383901E+0	1.388126E+0	1.394366E+0	1.395186E+0
9/7/2017  18:09:26.498020	1.388528E+0	8.577484E-1	1.385782E+0	-1.021525E+1	1.396651E+0	1.390670E+0	1.384194E+0	1.387555E+0
9/7/2017  18:09:26.498520	1.385986E+0	8.602922E-1	1.393418E+0	-1.021779E+1	1.386451E+0	1.395758E+0	1.389280E+0	1.382467E+0
								
9/7/2017  18:09:26.527701	1.383444E+0	8.577484E-1	1.395963E+0	-1.021270E+1	1.381351E+0	1.395758E+0	1.394366E+0	1.390098E+0
9/7/2017  18:09:26.528201	1.398696E+0	8.526607E-1	1.380692E+0	-1.020506E+1	1.396651E+0	1.390670E+0	1.384194E+0	1.390098E+0
9/7/2017  18:09:26.528701	1.388528E+0	8.653799E-1	1.388327E+0	-1.021779E+1	1.389001E+0	1.398302E+0	1.391823E+0	1.385011E+0
9/7/2017  18:09:26.529201	1.380902E+0	8.602922E-1	1.390873E+0	-1.021015E+1	1.383901E+0	1.388126E+0	1.399452E+0	1.395186E+0
9/7/2017  18:09:26.529701	1.388528E+0	8.552045E-1	1.380692E+0	-1.020506E+1	1.399201E+0	1.398302E+0	1.386737E+0	1.387555E+0
9/7/2017  18:09:26.530201	1.385986E+0	8.653799E-1	1.388327E+0	-1.021779E+1	1.389001E+0	1.403390E+0	1.391823E+0	1.390098E+0
9/7/2017  18:09:26.530701	1.383444E+0	8.526607E-1	1.390873E+0	-1.020506E+1	1.383901E+0	1.388126E+0	1.396909E+0	1.395186E+0
9/7/2017  18:09:26.531201	1.388528E+0	8.552045E-1	1.380692E+0	-1.021525E+1	1.394101E+0	1.393214E+0	1.384194E+0	1.385011E+0
9/7/2017  18:09:26.531701	1.385986E+0	8.628360E-1	1.385782E+0	-1.021779E+1	1.381351E+0	1.395758E+0	1.396909E+0	1.382467E+0
9/7/2017  18:09:26.532201	1.383444E+0	8.577484E-1	1.385782E+0	-1.021779E+1	1.391551E+0	1.393214E+0	1.389280E+0	1.395186E+0
9/7/2017  18:09:26.532701	1.393612E+0	8.552045E-1	1.380692E+0	-1.021525E+1	1.389001E+0	1.393214E+0	1.384194E+0	1.387555E+0
