waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	9/7/2017  18:09:29.841568	9/7/2017  18:09:29.841568	9/7/2017  18:09:29.841568	9/7/2017  18:09:29.841568	9/7/2017  18:09:29.841568	9/7/2017  18:09:29.841568	9/7/2017  18:09:29.841568	9/7/2017  18:09:29.841568
delta t	0.000500	0.000500	0.000500	0.000500	0.000500	0.000500	0.000500	0.000500

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
9/7/2017  18:09:29.863879	1.393612E+0	8.679237E-1	1.378147E+0	-1.021779E+1	1.396651E+0	1.398302E+0	1.389280E+0	1.382467E+0
9/7/2017  18:09:29.864379	1.380902E+0	8.577484E-1	1.393418E+0	-1.021015E+1	1.383901E+0	1.393214E+0	1.401994E+0	1.390098E+0
9/7/2017  18:09:29.864879	1.393612E+0	8.526607E-1	1.385782E+0	-1.020761E+1	1.394101E+0	1.388126E+0	1.384194E+0	1.395186E+0
9/7/2017  18:09:29.865379	1.385986E+0	8.602922E-1	1.385782E+0	-1.021015E+1	1.389001E+0	1.393214E+0	1.386737E+0	1.385011E+0
9/7/2017  18:09:29.865879	1.385986E+0	8.577484E-1	1.395963E+0	-1.021525E+1	1.381351E+0	1.393214E+0	1.396909E+0	1.387555E+0
9/7/2017  18:09:29.866379	1.388528E+0	8.526607E-1	1.388327E+0	-1.021015E+1	1.389001E+0	1.388126E+0	1.391823E+0	1.387555E+0
9/7/2017  18:09:29.866879	1.396154E+0	8.653799E-1	1.380692E+0	-1.021779E+1	1.396651E+0	1.398302E+0	1.384194E+0	1.385011E+0
9/7/2017  18:09:29.867379	1.385986E+0	8.653799E-1	1.393418E+0	-1.021525E+1	1.381351E+0	1.393214E+0	1.396909E+0	1.385011E+0
9/7/2017  18:09:29.867879	1.385986E+0	8.552045E-1	1.388327E+0	-1.020506E+1	1.389001E+0	1.388126E+0	1.384194E+0	1.390098E+0
9/7/2017  18:09:29.868379	1.388528E+0	8.628360E-1	1.385782E+0	-1.021779E+1	1.389001E+0	1.395758E+0	1.391823E+0	1.382467E+0
9/7/2017  18:09:29.868879	1.383444E+0	8.602922E-1	1.390873E+0	-1.021779E+1	1.383901E+0	1.393214E+0	1.396909E+0	1.385011E+0
9/7/2017  18:09:29.869379	1.385986E+0	8.526607E-1	1.388327E+0	-1.020506E+1	1.396651E+0	1.388126E+0	1.381651E+0	1.395186E+0
9/7/2017  18:09:29.869879	1.388528E+0	8.552045E-1	1.385782E+0	-1.021270E+1	1.389001E+0	1.393214E+0	1.389280E+0	1.382467E+0
9/7/2017  18:09:29.870379	1.380902E+0	8.577484E-1	1.393418E+0	-1.021779E+1	1.381351E+0	1.393214E+0	1.396909E+0	1.387555E+0
9/7/2017  18:09:29.870879	1.393612E+0	8.526607E-1	1.385782E+0	-1.021015E+1	1.391551E+0	1.398302E+0	1.391823E+0	1.387555E+0
