104.664990, 11/14/2017, 16:20:57.598
104.664990, 11/14/2017, 16:20:57.627
104.395132, 11/14/2017, 16:20:57.657
103.841518, 11/14/2017, 16:20:57.687
104.268975, 11/14/2017, 16:20:57.717
102.454993, 11/14/2017, 16:20:57.747
101.900806, 11/14/2017, 16:20:57.777
101.900806, 11/14/2017, 16:20:57.807
102.608629, 11/14/2017, 16:20:57.837
103.303522, 11/14/2017, 16:20:57.868
100.839850, 11/14/2017, 16:20:57.897
100.678378, 11/14/2017, 16:20:57.928
99.416041, 11/14/2017, 16:20:57.958
99.416041, 11/14/2017, 16:20:57.988
99.866961, 11/14/2017, 16:20:58.017
98.444136, 11/14/2017, 16:20:58.048
98.940662, 11/14/2017, 16:20:58.078
98.296074, 11/14/2017, 16:20:58.108
99.190955, 11/14/2017, 16:20:58.138
99.190955, 11/14/2017, 16:20:58.169
98.065524, 11/14/2017, 16:20:58.200
98.345324, 11/14/2017, 16:20:58.229
99.089104, 11/14/2017, 16:20:58.260
97.734081, 11/14/2017, 16:20:58.290
98.818221, 11/14/2017, 16:20:58.320
98.824700, 11/14/2017, 16:20:58.350
98.603977, 11/14/2017, 16:20:58.381
98.592886, 11/14/2017, 16:20:58.412
99.018752, 11/14/2017, 16:20:58.442
99.018752, 11/14/2017, 16:20:58.482
97.341035, 11/14/2017, 16:20:58.512
97.372791, 11/14/2017, 16:20:58.541
98.839841, 11/14/2017, 16:20:58.571
96.868756, 11/14/2017, 16:20:58.602
96.095152, 11/14/2017, 16:20:58.632
95.905712, 11/14/2017, 16:20:58.661
94.721296, 11/14/2017, 16:20:58.691
95.769017, 11/14/2017, 16:20:58.722
94.865006, 11/14/2017, 16:20:58.752
93.303305, 11/14/2017, 16:20:58.782
93.659212, 11/14/2017, 16:20:58.812
92.126373, 11/14/2017, 16:20:58.841
92.126373, 11/14/2017, 16:20:58.871
91.655965, 11/14/2017, 16:20:58.902
92.396676, 11/14/2017, 16:20:58.932
92.621933, 11/14/2017, 16:20:58.963
92.221616, 11/14/2017, 16:20:58.992
92.344588, 11/14/2017, 16:20:59.022
91.285968, 11/14/2017, 16:20:59.052
91.285968, 11/14/2017, 16:20:59.103
91.839245, 11/14/2017, 16:20:59.133
91.839245, 11/14/2017, 16:20:59.163
93.850401, 11/14/2017, 16:20:59.193
95.494706, 11/14/2017, 16:20:59.223
95.081667, 11/14/2017, 16:20:59.253
95.555281, 11/14/2017, 16:20:59.283
96.790092, 11/14/2017, 16:20:59.314
95.529794, 11/14/2017, 16:20:59.344
95.994546, 11/14/2017, 16:20:59.373
97.165935, 11/14/2017, 16:20:59.403
95.854635, 11/14/2017, 16:20:59.433
94.930063, 11/14/2017, 16:20:59.464
95.575614, 11/14/2017, 16:20:59.493
97.173101, 11/14/2017, 16:20:59.525
97.173101, 11/14/2017, 16:20:59.554
99.865920, 11/14/2017, 16:20:59.584
100.870145, 11/14/2017, 16:20:59.614
1440.358876, 11/14/2017, 16:47:35.187
1419.444178, 11/14/2017, 16:47:35.218
1419.444178, 11/14/2017, 16:47:35.247
1420.727301, 11/14/2017, 16:47:35.278
1420.727301, 11/14/2017, 16:47:35.309
1426.118822, 11/14/2017, 16:47:35.339
1415.429835, 11/14/2017, 16:47:35.369
1413.796078, 11/14/2017, 16:47:35.398
1412.194163, 11/14/2017, 16:47:35.428
1402.151273, 11/14/2017, 16:47:35.459
1391.005069, 11/14/2017, 16:47:35.489
1384.557225, 11/14/2017, 16:47:35.519
1382.063307, 11/14/2017, 16:47:35.549
1391.758660, 11/14/2017, 16:47:35.579
1415.495882, 11/14/2017, 16:47:35.609
1425.673104, 11/14/2017, 16:47:35.640
1409.948880, 11/14/2017, 16:47:35.669
1414.080352, 11/14/2017, 16:47:35.699
1418.050123, 11/14/2017, 16:47:35.729
1403.506668, 11/14/2017, 16:47:35.759
1404.250697, 11/14/2017, 16:47:35.790
1410.689846, 11/14/2017, 16:47:35.820
1430.797734, 11/14/2017, 16:47:35.849
1429.791741, 11/14/2017, 16:47:35.880
1409.535142, 11/14/2017, 16:47:35.909
1403.452444, 11/14/2017, 16:47:35.940
1397.059471, 11/14/2017, 16:47:35.970
1413.206051, 11/14/2017, 16:47:36.000
1400.039181, 11/14/2017, 16:47:36.030
1394.055000, 11/14/2017, 16:47:36.061
1394.055000, 11/14/2017, 16:47:36.092
1385.847151, 11/14/2017, 16:47:36.122
1400.058796, 11/14/2017, 16:47:36.151
1382.846571, 11/14/2017, 16:47:36.182
1354.248617, 11/14/2017, 16:47:36.211
1357.251874, 11/14/2017, 16:47:36.241
1338.819911, 11/14/2017, 16:47:36.272
1368.892568, 11/14/2017, 16:47:36.301
1326.342589, 11/14/2017, 16:47:36.331
1329.243955, 11/14/2017, 16:47:36.362
1338.757965, 11/14/2017, 16:47:36.391
1344.989832, 11/14/2017, 16:47:36.421
1356.409946, 11/14/2017, 16:47:36.451
1376.449854, 11/14/2017, 16:47:36.481
1383.715461, 11/14/2017, 16:47:36.511
1389.556835, 11/14/2017, 16:47:36.542
1387.871225, 11/14/2017, 16:47:36.572
1406.760470, 11/14/2017, 16:47:36.602
1429.592019, 11/14/2017, 16:47:36.631
1426.454357, 11/14/2017, 16:47:36.661
1423.071866, 11/14/2017, 16:47:36.692
1453.006444, 11/14/2017, 16:47:36.722
1411.160083, 11/14/2017, 16:47:36.751
1410.591942, 11/14/2017, 16:47:36.782
1428.576239, 11/14/2017, 16:47:36.812
1447.990360, 11/14/2017, 16:47:36.842
1442.353046, 11/14/2017, 16:47:36.873
1422.927074, 11/14/2017, 16:47:36.903
1437.288118, 11/14/2017, 16:47:36.933
1416.227498, 11/14/2017, 16:47:36.963
1420.980747, 11/14/2017, 16:47:36.994
1429.511872, 11/14/2017, 16:47:37.023
1419.776182, 11/14/2017, 16:47:37.053
1396.215887, 11/14/2017, 16:47:37.084
1401.069328, 11/14/2017, 16:47:37.115
1405.855915, 11/14/2017, 16:47:37.145
1420.684679, 11/14/2017, 16:47:37.175
1434.015776, 11/14/2017, 16:47:37.204
