Time (s), Filtered Data By Channel
0.278575, 5.353346E-3, 1.608687E-3
0.279575, 4.819471E-3, 1.066837E-2
0.280575, 3.256870E-3, 8.093209E-3
0.281575, 1.955750E-3, 2.781052E-3
0.282575, 8.897563E-4, 1.841358E-3
0.283575, 3.392006E-5, 1.081859E-3
0.284575, 6.353410E-4, 8.169761E-3
0.285575, 9.796876E-3, 2.859709E-3
0.286575, 1.340206E-3, 6.607543E-3
0.287575, 8.029289E-3, 4.432275E-3
0.288575, 5.746296E-3, 2.599059E-3
0.289575, 3.804133E-3, 1.076843E-3
0.290575, 2.172697E-3, 1.641665E-4
, , 
0.291575, 7.833538E-3, 1.152473E-3
0.292575, 6.087156E-3, 1.915256E-3
0.293575, 4.068079E-3, 2.478335E-3
0.294575, 2.500076E-3, 1.151720E-2
0.295575, 7.452036E-3, 2.618192E-4
0.296575, 2.995933E-3, 8.421014E-4
0.297575, 6.967924E-3, 1.263887E-3
0.298575, 3.465402E-3, 1.548405E-3
0.299575, 2.140881E-3, 1.036648E-2
0.300575, 1.056084E-3, 1.056650E-3
0.301575, 8.471282E-3, 5.957948E-4
0.302575, 2.346274E-3, 8.401224E-3
0.303575, 1.356875E-3, 5.808976E-3
0.304575, 8.095392E-3, 3.608978E-3
0.305575, 2.778718E-3, 1.767107E-3
0.306575, 6.827587E-3, 2.504930E-4
0.307575, 3.899856E-3, 9.724372E-4
0.308575, 5.845480E-3, 1.931919E-3
0.309575, 3.905858E-3, 1.130786E-2
0.310575, 2.275919E-3, 8.985679E-3
0.311575, 9.268891E-4, 6.957667E-3
0.312575, 8.825422E-3, 3.450748E-3
0.313575, 6.852242E-3, 2.120056E-3
0.314575, 5.152622E-3, 1.038072E-3
0.315575, 4.954433E-3, 1.773397E-4
0.316575, 5.319657E-3, 9.139066E-3
0.317575, 4.832795E-3, 6.793418E-3
0.318575, 3.255409E-3, 3.876337E-3
0.319575, 1.944387E-3, 5.895970E-3
0.320575, 7.783956E-3, 4.674953E-3
0.321575, 2.856467E-3, 5.193324E-3
0.322575, 1.712355E-3, 5.285046E-3
0.323575, 7.873632E-3, 3.979197E-3
, , 
0.324575, 5.770336E-3, 5.768678E-3
0.325575, 3.974285E-3, 4.812333E-3
0.326575, 6.198151E-3, 5.057862E-3
0.327575, 4.617765E-3, 3.242286E-3
0.328575, 5.373340E-3, 1.727779E-3
0.329575, 3.644603E-3, 8.165496E-3
0.330575, 2.193191E-3, 6.323058E-3
0.331575, 9.928333E-4, 3.913605E-3
0.332575, 1.846577E-5, 6.225483E-3
0.333575, 9.410409E-3, 4.040937E-3
0.334575, 1.495300E-3, 6.073772E-3
0.335575, 8.071526E-3, 4.211882E-3
0.336575, 2.702792E-3, 5.888463E-3
0.337575, 1.667768E-3, 4.244054E-3
0.338575, 7.831277E-3, 5.803194E-3
0.339575, 2.995979E-3, 4.134076E-3
0.340575, 2.000333E-3, 5.914431E-3
0.341575, 1.185040E-3, 4.227669E-3
0.342575, 8.126658E-3, 5.853227E-3
0.343575, 2.858087E-3, 4.441217E-3
0.344575, 1.992564E-3, 2.980178E-3
0.345575, 7.374178E-3, 6.894513E-3
0.346575, 3.551841E-3, 3.587325E-3
0.347575, 2.624984E-3, 2.295598E-3
0.348575, 6.804692E-3, 7.427117E-3
0.349575, 4.057736E-3, 3.190136E-3
0.350575, 3.067497E-3, 2.018055E-3
0.351575, 2.232090E-3, 7.599960E-3
0.352575, 1.535447E-3, 5.543171E-3
0.353575, 9.625289E-4, 4.853035E-3
0.354575, 8.157358E-3, 5.175395E-3
0.355575, 2.974416E-3, 5.158514E-3
0.356575, 2.216619E-3, 4.926398E-3
, , 
0.357575, 7.076537E-3, 5.356591E-3
0.358575, 3.893765E-3, 3.877124E-3
0.359575, 5.670260E-3, 6.022444E-3
0.360575, 3.602687E-3, 4.428651E-3
0.361575, 6.766125E-3, 3.100938E-3
0.362575, 5.316976E-3, 6.662346E-3
0.363575, 4.057977E-3, 4.740617E-3
0.364575, 5.683314E-3, 3.120480E-3
0.365575, 4.889734E-3, 1.773110E-3
0.366575, 3.633644E-3, 6.711054E-4
0.367575, 2.556818E-3, 8.862562E-3
0.368575, 7.012943E-3, 1.940616E-3
0.369575, 4.935467E-3, 9.492020E-4
0.370575, 5.457638E-3, 8.495250E-3
0.371575, 4.610837E-3, 2.377501E-3
0.372575, 2.979175E-3, 1.437734E-3
0.373575, 7.017940E-3, 6.797626E-4
0.374575, 3.399767E-3, 8.568609E-3
0.375575, 6.583039E-3, 2.465917E-3
0.376575, 4.816965E-3, 1.656627E-3
0.377575, 5.352122E-3, 1.000768E-3
0.378575, 4.866115E-3, 8.170995E-3
0.379575, 3.321972E-3, 2.917404E-3
0.380575, 2.017724E-3, 6.509142E-3
0.381575, 7.724825E-3, 4.308832E-3
0.382575, 5.771329E-3, 2.463845E-3
0.383575, 4.540971E-3, 7.710152E-3
0.384575, 5.570544E-3, 6.103006E-3
0.385575, 4.707336E-3, 4.711428E-3
0.386575, 3.223339E-3, 3.516330E-3
0.387575, 1.978353E-3, 6.151403E-3
0.388575, 9.496412E-4, 4.166842E-3
0.389575, 8.541163E-3, 6.138641E-3
, , 
0.390575, 2.296974E-3, 4.655853E-3
0.391575, 1.315346E-3, 3.382291E-3
0.392575, 8.139138E-3, 6.351555E-3
0.393575, 5.931403E-3, 4.229797E-3
0.394575, 4.602282E-3, 3.001321E-3
0.395575, 5.319509E-3, 6.689582E-3
0.396575, 5.117828E-3, 3.932597E-3
0.397575, 3.764589E-3, 2.742836E-3
0.398575, 2.623386E-3, 6.911480E-3
0.399575, 1.673327E-3, 4.905916E-3
0.400575, 7.762010E-3, 5.427531E-3
0.401575, 3.110423E-3, 4.672104E-3
0.402575, 6.512674E-3, 5.584939E-3
0.403575, 4.186037E-3, 4.071041E-3
0.404575, 3.059555E-3, 2.782060E-3
0.405575, 6.543509E-3, 1.697867E-3
0.406575, 4.170250E-3, 7.851847E-3
0.407575, 5.602169E-3, 2.907599E-3
0.408575, 4.956817E-3, 6.800659E-3
0.409575, 3.700383E-3, 4.836904E-3
0.410575, 6.022749E-3, 5.465367E-3
0.411575, 4.075789E-3, 3.994824E-3
0.412575, 2.450071E-3, 5.904221E-3
0.413575, 1.113880E-3, 4.110311E-3
0.414575, 8.619563E-3, 2.609366E-3
0.415575, 6.623735E-3, 7.279004E-3
0.416575, 3.757038E-3, 5.440542E-3
0.417575, 6.266226E-3, 4.783314E-3
0.418575, 4.114013E-3, 5.377117E-3
0.419575, 5.915178E-3, 4.859921E-3
0.420575, 4.454419E-3, 5.291555E-3
0.421575, 5.589464E-3, 3.700320E-3
0.422575, 3.894615E-3, 6.292249E-3
, , 
0.423575, 2.460979E-3, 4.083531E-3
0.424575, 7.391798E-3, 2.697028E-3
0.425575, 5.531370E-3, 7.109744E-3
0.426575, 3.953487E-3, 5.217478E-3
0.427575, 6.025874E-3, 5.036972E-3
0.428575, 4.277538E-3, 3.539110E-3
0.429575, 2.799967E-3, 6.369714E-3
0.430575, 7.088570E-3, 4.080252E-3
0.431575, 3.399666E-3, 5.892522E-3
0.432575, 2.112741E-3, 4.152732E-3
0.433575, 1.051057E-3, 2.689081E-3
0.434575, 8.465100E-3, 1.474802E-3
0.435575, 2.354089E-3, 8.166552E-3
0.436575, 1.358831E-3, 2.534052E-3
0.437575, 5.517264E-4, 7.205422E-3
0.438575, 8.744701E-3, 5.249976E-3
0.439575, 6.395014E-3, 5.062619E-3
0.440575, 4.391670E-3, 3.617181E-3
0.441575, 2.703840E-3, 6.245423E-3
