Time (s), Raw Data By Channel
0.171594, 1.398297E+0, 1.398929E+0
0.172594, 1.398297E+0, 1.398929E+0
0.173594, 1.408499E+0, 1.398929E+0
0.174594, 1.408499E+0, 1.398929E+0
0.175594, 1.408499E+0, 1.398929E+0
0.176594, 1.408499E+0, 1.398929E+0
0.177594, 1.408499E+0, 1.409125E+0
0.178594, 1.398297E+0, 1.398929E+0
0.179594, 1.398297E+0, 1.409125E+0
0.180594, 1.408499E+0, 1.409125E+0
0.181594, 1.408499E+0, 1.409125E+0
0.182594, 1.398297E+0, 1.398929E+0
0.183594, 1.408499E+0, 1.409125E+0
0.184594, 1.408499E+0, 1.398929E+0
0.185594, 1.408499E+0, 1.398929E+0
0.186594, 1.398297E+0, 1.398929E+0
0.187594, 1.408499E+0, 1.398929E+0
0.188594, 1.398297E+0, 1.398929E+0
0.189594, 1.408499E+0, 1.398929E+0
0.190594, 1.398297E+0, 1.398929E+0
0.191594, 1.408499E+0, 1.398929E+0
0.192594, 1.398297E+0, 1.398929E+0
0.193594, 1.398297E+0, 1.409125E+0
0.194594, 1.408499E+0, 1.409125E+0
0.195594, 1.398297E+0, 1.409125E+0
0.196594, 1.398297E+0, 1.409125E+0
0.197594, 1.398297E+0, 1.398929E+0
0.198594, 1.398297E+0, 1.398929E+0
, , 
0.199594, 1.398297E+0, 1.398929E+0
0.200594, 1.408499E+0, 1.398929E+0
0.201594, 1.408499E+0, 1.409125E+0
0.202594, 1.398297E+0, 1.409125E+0
0.203594, 1.408499E+0, 1.409125E+0
0.204594, 1.408499E+0, 1.409125E+0
0.205594, 1.408499E+0, 1.398929E+0
0.206594, 1.398297E+0, 1.398929E+0
0.207594, 1.398297E+0, 1.398929E+0
0.208594, 1.408499E+0, 1.409125E+0
0.209594, 1.408499E+0, 1.409125E+0
0.210594, 1.408499E+0, 1.398929E+0
0.211594, 1.398297E+0, 1.398929E+0
0.212594, 1.398297E+0, 1.398929E+0
0.213594, 1.408499E+0, 1.409125E+0
0.214594, 1.398297E+0, 1.398929E+0
0.215594, 1.408499E+0, 1.409125E+0
0.216594, 1.398297E+0, 1.398929E+0
0.217594, 1.398297E+0, 1.398929E+0
0.218594, 1.408499E+0, 1.409125E+0
0.219594, 1.398297E+0, 1.409125E+0
0.220594, 1.398297E+0, 1.409125E+0
0.221594, 1.398297E+0, 1.398929E+0
0.222594, 1.408499E+0, 1.409125E+0
0.223594, 1.408499E+0, 1.398929E+0
0.224594, 1.398297E+0, 1.398929E+0
0.225594, 1.408499E+0, 1.409125E+0
0.226594, 1.408499E+0, 1.398929E+0
0.227594, 1.408499E+0, 1.398929E+0
0.228594, 1.408499E+0, 1.398929E+0
0.229594, 1.398297E+0, 1.398929E+0
0.230594, 1.398297E+0, 1.409125E+0
0.231594, 1.408499E+0, 1.398929E+0
, , 
0.232594, 1.408499E+0, 1.398929E+0
0.233594, 1.398297E+0, 1.398929E+0
0.234594, 1.408499E+0, 1.409125E+0
0.235594, 1.398297E+0, 1.409125E+0
0.236594, 1.408499E+0, 1.398929E+0
0.237594, 1.398297E+0, 1.409125E+0
0.238594, 1.408499E+0, 1.398929E+0
0.239594, 1.398297E+0, 1.409125E+0
0.240594, 1.398297E+0, 1.409125E+0
0.241594, 1.408499E+0, 1.398929E+0
0.242594, 1.408499E+0, 1.398929E+0
0.243594, 1.408499E+0, 1.409125E+0
0.244594, 1.398297E+0, 1.398929E+0
0.245594, 1.398297E+0, 1.398929E+0
0.246594, 1.408499E+0, 1.398929E+0
0.247594, 1.408499E+0, 1.409125E+0
0.248594, 1.408499E+0, 1.409125E+0
0.249594, 1.398297E+0, 1.409125E+0
0.250594, 1.398297E+0, 1.409125E+0
0.251594, 1.408499E+0, 1.409125E+0
0.252594, 1.398297E+0, 1.398929E+0
0.253594, 1.398297E+0, 1.409125E+0
0.254594, 1.398297E+0, 1.398929E+0
0.255594, 1.408499E+0, 1.409125E+0
0.256594, 1.408499E+0, 1.398929E+0
0.257594, 1.408499E+0, 1.409125E+0
0.258594, 1.408499E+0, 1.398929E+0
0.259594, 1.408499E+0, 1.398929E+0
0.260594, 1.408499E+0, 1.409125E+0
0.261594, 1.408499E+0, 1.398929E+0
0.262594, 1.398297E+0, 1.398929E+0
0.263594, 1.398297E+0, 1.398929E+0
0.264594, 1.408499E+0, 1.398929E+0
, , 
0.265594, 1.398297E+0, 1.409125E+0
0.266594, 1.408499E+0, 1.409125E+0
0.267594, 1.398297E+0, 1.398929E+0
0.268594, 1.398297E+0, 1.398929E+0
0.269594, 1.398297E+0, 1.398929E+0
0.270594, 1.398297E+0, 1.398929E+0
0.271594, 1.398297E+0, 1.409125E+0
0.272594, 1.408499E+0, 1.409125E+0
0.273594, 1.408499E+0, 1.409125E+0
0.274594, 1.398297E+0, 1.398929E+0
0.275594, 1.398297E+0, 1.409125E+0
0.276594, 1.398297E+0, 1.409125E+0
0.277594, 1.398297E+0, 1.398929E+0
0.278594, 1.398297E+0, 1.409125E+0
0.279594, 1.398297E+0, 1.398929E+0
0.280594, 1.408499E+0, 1.409125E+0
0.281594, 1.398297E+0, 1.398929E+0
0.282594, 1.398297E+0, 1.398929E+0
0.283594, 1.398297E+0, 1.398929E+0
0.284594, 1.398297E+0, 1.409125E+0
0.285594, 1.398297E+0, 1.398929E+0
0.286594, 1.398297E+0, 1.409125E+0
0.287594, 1.408499E+0, 1.398929E+0
0.288594, 1.408499E+0, 1.398929E+0
0.289594, 1.408499E+0, 1.409125E+0
0.290594, 1.398297E+0, 1.409125E+0
0.291594, 1.398297E+0, 1.398929E+0
0.292594, 1.408499E+0, 1.409125E+0
0.293594, 1.398297E+0, 1.409125E+0
0.294594, 1.398297E+0, 1.398929E+0
0.295594, 1.408499E+0, 1.409125E+0
0.296594, 1.408499E+0, 1.409125E+0
0.297594, 1.398297E+0, 1.409125E+0
, , 
0.298594, 1.408499E+0, 1.398929E+0
0.299594, 1.398297E+0, 1.398929E+0
0.300594, 1.408499E+0, 1.409125E+0
0.301594, 1.408499E+0, 1.409125E+0
0.302594, 1.408499E+0, 1.398929E+0
0.303594, 1.398297E+0, 1.409125E+0
0.304594, 1.398297E+0, 1.398929E+0
0.305594, 1.408499E+0, 1.409125E+0
0.306594, 1.408499E+0, 1.409125E+0
0.307594, 1.398297E+0, 1.398929E+0
