Trial Number, Filter Upper Cutoff, Filter Lower Cutoff, Sample Rate (HZ), Display FPS, Display Window Size (S), MVC Window Size (S), Seconds to Acquire MVC, Display Channel, MVC Value, Start Time, Trial Name, , , , , , 
MVC01, 500, 20, 1000, 30, 500, 500, 3, 1, n/a, 04/03/2018 12:08:44.530, 
MVC02, 500, 20, 1000, 30, 500, 500, 3, 1, n/a, 04/03/2018 12:09:36.498, 
