Time (s), Percentage Displayed
0.025099, 24.739687
0.055148, 25.444100
0.087264, 26.202412
0.117340, 25.427216
0.147424, 23.804732
0.178507, 24.011337
0.208587, 22.271736
0.238678, 21.210181
0.268755, 20.634726
0.298801, 18.302317
0.328916, 18.132186
0.358954, 18.132186
0.388073, 18.132884
0.419117, 17.336300
0.449231, 17.336300
0.479302, 16.928939
0.509381, 17.243327
0.539461, 16.098277
0.569515, 15.948824
0.599596, 15.635579
0.629701, 15.635579
0.659795, 17.050879
0.689862, 17.050879
0.719943, 16.929306
0.749995, 18.602146
0.779098, 20.045303
0.809171, 21.343740
0.839231, 23.230300
0.869314, 22.705185
0.899394, 22.049863
0.929511, 22.466394
0.959578, 22.466394
0.989672, 21.986347
1.019728, 21.986347
1.049819, 21.426747
1.080874, 21.171277
1.110991, 21.515178
1.140069, 21.734093
1.171141, 20.154938
1.201228, 19.545940
1.231295, 17.823531
1.261392, 16.981208
1.291466, 16.981208
1.321556, 13.414049
1.352598, 13.414049
1.382721, 13.748519
1.412791, 13.748519
1.442868, 12.410224
1.472948, 11.786224
1.502026, 10.866119
1.532106, 10.281374
1.562155, 10.104359
1.592233, 8.905908
1.623343, 8.905908
1.653428, 7.638117
1.684478, 8.054739
1.714590, 8.412657
1.744670, 9.416888
1.774749, 9.727061
1.804830, 10.002404
1.835907, 9.851482
1.865994, 11.686582
1.896043, 11.446438
1.926147, 11.673191
1.956232, 12.406547
1.986320, 12.786083
2.016400, 12.786083
2.046473, 15.898314
2.076544, 15.898314
2.106633, 16.123479
2.136712, 16.337425
2.167790, 16.435785
2.197875, 16.974379
2.227955, 16.942611
2.257031, 15.543471
2.288083, 14.914250
2.319166, 18.090538
2.349276, 16.513250
2.379327, 16.513250
2.410410, 15.608296
2.440489, 15.608296
2.470594, 18.658605
2.501653, 18.658605
2.531732, 18.493803
2.561812, 16.749073
2.591891, 18.120801
2.621972, 18.820519
2.651116, 19.608656
2.682199, 19.720264
2.712304, 21.283316
2.742358, 21.283316
2.772436, 23.005525
2.802544, 24.578081
2.832601, 22.833110
2.862676, 21.912263
2.892784, 24.077193
2.922871, 25.004656
2.952948, 24.107292
2.983024, 22.010152
3.013110, 23.016419
3.043196, 22.978482
3.074239, 22.978482
3.104352, 22.215867
3.135402, 22.215867
3.165483, 22.009682
3.195563, 22.009682
3.225642, 21.325708
3.255721, 19.134808
3.285803, 19.074258
3.315916, 18.718992
3.345989, 18.844559
3.375038, 17.946028
3.405150, 17.946028
3.435198, 18.762676
3.465312, 18.762676
3.495390, 19.230064
3.525439, 19.230064
3.555518, 19.268743
3.586601, 19.216720
3.617716, 20.417919
3.647765, 20.240967
3.677870, 19.798344
3.708962, 20.085523
3.738005, 21.494269
3.768086, 21.494269
3.799206, 21.461790
3.829339, 22.142524
3.859377, 22.142524
3.889497, 23.593973
3.919569, 23.593973
3.949644, 24.128747
3.979725, 25.230881
4.009805, 24.645306
4.039885, 26.036105
4.069968, 24.445323
4.099062, 25.910346
4.129126, 25.910346
4.159199, 24.301765
4.190280, 24.301765
4.220381, 25.129032
4.250444, 25.129032
4.280529, 25.949418
4.310604, 25.109071
4.341691, 25.981406
4.371771, 24.875915
4.401850, 24.133171
4.431940, 24.976336
4.461016, 23.973608
4.491056, 23.973608
4.521177, 24.339947
4.551242, 24.339947
4.581311, 22.804948
4.612380, 23.309802
4.642490, 24.399948
4.672538, 24.399948
4.702651, 25.247229
4.732731, 24.608837
4.762810, 22.555496
4.792900, 23.474668
4.822965, 22.664444
4.852061, 23.678785
4.882099, 23.252293
4.912179, 22.371083
4.942284, 22.332687
4.972335, 21.956715
5.003458, 19.188344
5.033530, 19.188344
5.063578, 18.918028
5.093678, 18.836209
