Time (s), Percentage Displayed
0.030085, 12.129300
0.060165, 12.651991
0.100271, 11.826600
0.130351, 11.124833
0.160431, 10.902166
0.190511, 11.105633
0.220591, 10.874035
0.250700, 10.259830
0.280778, 10.259830
0.310887, 9.551746
0.340937, 9.385871
0.371018, 9.531266
0.401106, 8.813194
0.432195, 8.168049
0.462263, 8.647993
0.492342, 8.647993
0.522421, 8.928094
0.552502, 8.536515
0.582582, 7.970100
0.611634, 8.631687
0.642713, 8.915771
0.672822, 8.426054
0.702875, 8.527213
0.732983, 9.327323
0.763032, 10.336983
0.793142, 10.336983
0.823235, 11.960840
0.853273, 11.960840
0.883393, 12.358291
0.913462, 12.358291
0.943514, 12.746751
0.973608, 12.547871
1.002670, 12.501665
1.032776, 13.510044
1.062831, 12.918662
1.092910, 12.626835
1.123017, 12.626835
1.153109, 13.581172
1.183177, 13.581172
1.213261, 13.024101
1.243309, 13.050561
1.273391, 12.329614
1.303472, 12.381739
1.333582, 11.840040
1.363631, 11.498555
1.392736, 10.816065
1.423790, 11.294289
1.453896, 11.170138
1.483949, 11.170138
1.514071, 10.345785
1.544109, 10.345785
1.574189, 10.615145
1.604301, 10.288680
1.634376, 10.288680
1.664431, 10.860705
1.694560, 10.744966
1.725623, 9.800154
1.755672, 10.684653
1.785762, 10.449837
1.815861, 10.449837
1.846946, 10.449837
1.876994, 9.851390
1.907074, 9.851390
1.937185, 10.206047
1.967265, 10.206047
1.998347, 10.206047
2.029430, 10.872153
2.059511, 10.872153
2.089560, 10.745975
2.118638, 10.745975
2.148718, 10.745975
2.178825, 10.905337
2.209906, 11.180048
2.239959, 10.674833
2.270066, 10.674833
2.300151, 10.674833
2.330199, 11.031163
2.360311, 11.031163
2.390390, 11.031163
2.420440, 11.432692
2.450520, 11.432692
2.480600, 11.432692
2.509676, 11.179320
2.539785, 10.433825
2.569835, 10.424980
2.599918, 10.728761
2.629996, 10.096005
2.660078, 10.904550
2.690184, 11.226027
2.720267, 10.886892
2.751350, 10.734450
2.781401, 10.601918
2.811509, 10.486950
2.842594, 10.136297
2.871691, 10.552058
2.901796, 9.886242
2.931850, 9.691126
2.961939, 10.112500
2.992036, 9.969812
3.022121, 9.286868
3.052201, 10.076658
3.082249, 10.602561
3.112329, 9.697808
3.142436, 9.065245
3.172489, 9.527980
3.202595, 9.052311
3.231679, 9.080391
3.261731, 9.415030
3.291839, 8.823047
3.321888, 8.379366
3.351966, 8.275642
3.382048, 7.689034
3.412127, 8.553414
