Time (s), Percentage Displayed
0.010986, 2.615525
0.056139, 2.615525
0.086229, 2.615525
0.116266, 2.857901
0.146347, 2.847949
0.175426, 2.929715
0.206506, 3.222106
0.236620, 3.325835
0.266665, 3.995716
0.296748, 3.904261
0.326827, 3.912170
0.356932, 3.912214
0.387988, 4.423679
0.418068, 4.423679
0.448148, 4.423679
0.478229, 4.744915
0.509346, 4.569366
0.538388, 5.115686
0.568470, 5.356046
0.598548, 5.570363
0.628628, 5.824445
0.658710, 6.215167
0.688788, 6.396675
0.719898, 6.457357
0.749981, 6.558557
0.780057, 6.442418
0.810152, 6.715414
0.840232, 6.784701
0.870290, 6.784701
0.899387, 6.537040
0.929430, 6.537040
0.959549, 6.130182
0.989599, 6.142631
1.019696, 6.142631
1.049779, 6.567492
1.079827, 6.478445
1.109941, 6.739355
1.140029, 6.747264
1.170090, 6.882177
1.200187, 6.671017
1.230238, 6.282267
1.260308, 6.282267
1.290387, 6.323101
1.320467, 6.090354
1.350547, 6.624459
1.380659, 6.735799
1.411710, 7.071148
1.441838, 6.946145
1.471901, 6.995678
1.501984, 6.742292
1.533033, 6.235651
1.563141, 6.235651
1.594229, 5.478388
1.624275, 5.478388
1.655384, 5.510003
1.684468, 5.939251
1.714514, 5.939251
1.744595, 5.755765
1.774674, 6.111238
1.804755, 6.168284
1.834835, 5.562579
1.865919, 5.554265
1.896016, 5.104756
1.926078, 5.055738
1.956158, 5.055738
1.986279, 5.218679
2.017354, 5.218679
2.046440, 5.501743
2.076513, 5.501743
2.107560, 5.387466
2.137641, 5.348665
2.167756, 4.995676
2.197832, 5.046924
2.227922, 5.145763
2.258002, 4.733490
2.288040, 4.733490
2.319163, 5.034256
2.349203, 5.034256
2.379323, 5.271982
2.409377, 5.271982
2.438466, 5.203082
2.468554, 5.590872
2.498626, 5.569053
2.528714, 5.376494
2.559789, 5.439642
2.589841, 5.464273
2.619935, 5.444355
2.651039, 5.354608
2.681085, 5.354608
2.711197, 4.322911
2.742276, 4.178526
2.772327, 4.265851
2.801445, 4.265851
2.831484, 3.831132
2.862569, 3.391414
2.892650, 3.257624
2.923764, 3.214668
2.953853, 3.008133
2.983932, 2.669478
3.014003, 2.669478
3.044092, 2.172171
3.074130, 2.172171
3.105254, 2.463072
3.135295, 2.463072
3.165372, 2.493559
3.194449, 2.579953
3.224563, 2.686582
3.254643, 2.991782
3.285718, 2.970381
3.315814, 3.039330
3.345893, 3.301943
3.375937, 3.301943
3.406054, 3.394497
3.436123, 3.394497
3.466214, 4.113371
3.496252, 4.113371
3.526362, 4.186312
3.555409, 4.374427
3.585490, 4.832396
3.615589, 4.531961
3.645676, 4.921039
3.675746, 5.366254
3.705849, 5.359324
3.736933, 5.057679
3.767003, 5.057679
3.797093, 5.844251
3.828134, 5.844251
3.858214, 5.694056
3.888328, 5.414023
3.917407, 5.529453
3.948483, 5.881008
3.978534, 5.405938
4.008631, 5.489837
4.038703, 5.787468
4.068774, 5.787468
4.098896, 5.860032
4.128933, 5.860032
4.159040, 5.385774
4.189120, 5.385774
4.219173, 5.835732
