Time (s), Percentage Displayed
0.028102, 14.096758
0.069225, 14.096758
0.100268, 12.857656
0.133388, 12.046391
0.164437, 10.407789
0.193542, 9.623852
0.223635, 8.800350
0.253716, 7.648206
0.283795, 6.749625
0.313876, 6.202893
0.343943, 6.202893
0.373995, 4.979925
0.404101, 4.444942
0.434182, 3.656953
0.464262, 3.796943
0.494340, 3.565748
0.525424, 3.660548
0.555480, 3.660548
0.584595, 4.072364
0.614661, 4.072364
0.645758, 5.476190
0.675830, 5.476190
0.706906, 6.225492
0.737989, 6.564531
0.769045, 7.495990
0.799151, 7.968403
0.829232, 8.169576
0.859311, 8.842033
0.889365, 9.540575
0.919486, 10.970021
0.948549, 10.970021
0.978642, 12.581162
1.008683, 12.581162
1.038763, 12.467263
1.068842, 12.179612
1.098922, 12.577488
1.129002, 12.311970
1.160109, 12.122433
1.190166, 11.753562
1.221247, 12.637807
1.252364, 12.374626
1.282441, 12.374626
1.311528, 13.132709
1.341567, 13.132709
1.371658, 12.057627
1.402729, 12.057627
1.432809, 11.381182
1.463894, 11.246241
1.494005, 11.875124
1.524086, 12.578738
1.554166, 12.887054
1.584245, 12.405555
1.614292, 14.363794
1.645377, 14.363794
1.675495, 14.167679
1.704558, 14.167679
1.735641, 13.985467
1.765695, 13.985467
1.795801, 13.729616
1.825881, 13.587251
1.856970, 14.430424
1.887043, 14.624314
1.917123, 15.720559
1.947211, 14.714327
1.977263, 14.135337
2.007379, 14.493218
2.038451, 14.493218
2.067537, 15.494150
2.097578, 15.494150
2.127684, 13.144590
2.158739, 13.421588
2.188818, 14.454824
2.218934, 14.764527
2.249006, 14.627262
2.279058, 14.375070
2.309171, 13.754542
2.339221, 13.320514
2.369339, 13.707034
2.399411, 13.707034
2.429499, 11.489353
2.458568, 11.489353
2.488643, 11.821914
2.518723, 11.443932
2.548775, 10.644446
2.578887, 11.592110
2.608954, 12.356084
2.639016, 12.411711
2.669130, 12.411711
2.700210, 12.489677
2.731295, 12.489677
2.761384, 12.481603
2.791421, 12.481603
2.821535, 13.194977
2.851583, 13.058678
2.881661, 13.546335
2.912775, 13.733816
2.942855, 14.676083
2.973932, 14.028012
3.004014, 14.115071
3.034105, 13.497600
3.064188, 12.808174
3.094227, 12.808174
3.124348, 12.813946
3.154428, 13.075607
3.184469, 13.075607
3.213549, 12.738504
3.243649, 12.189884
3.273723, 11.669964
3.303815, 11.095312
3.333896, 11.301504
3.363983, 10.405267
3.394065, 10.758142
3.424137, 10.758142
3.454225, 9.983161
3.484263, 9.983161
3.515355, 9.432079
3.545459, 9.669429
3.575505, 9.670161
3.605620, 9.572373
3.636700, 9.395577
3.666775, 8.733644
3.696857, 8.794065
3.726908, 9.428154
3.757021, 9.428154
3.787110, 11.183668
3.818166, 11.183668
3.848272, 11.322977
3.878311, 11.322977
3.908424, 11.233360
3.938470, 11.703177
3.967579, 11.529374
3.997659, 11.869938
4.027740, 11.669232
4.058798, 11.573829
4.088871, 11.954472
4.118977, 11.954472
4.149070, 11.144727
4.179137, 11.144727
4.209230, 10.995092
4.239270, 10.995092
4.269377, 9.643685
4.299430, 8.931190
4.328534, 8.289912
4.358613, 8.726344
4.388699, 8.617542
4.418790, 7.978319
4.448827, 7.978319
4.478949, 7.796483
4.510023, 7.796483
4.540100, 8.310042
4.570183, 8.310042
4.600229, 7.850544
4.631312, 8.507262
4.661412, 8.507262
4.691491, 8.815661
4.720582, 9.271805
4.750662, 10.451797
4.780743, 12.235002
4.810822, 14.104786
4.841903, 14.104786
4.872957, 14.855956
4.903035, 16.785129
4.933116, 17.214030
4.963195, 18.317959
4.993276, 19.117497
5.023359, 20.703164
5.053434, 20.703164
5.083515, 21.553062
5.113595, 22.555094
5.143674, 22.406749
5.173755, 21.633891
5.203892, 21.320734
5.233942, 21.721118
5.265024, 20.201257
5.295104, 18.747602
5.326160, 18.400517
5.357245, 18.000220
5.387362, 17.041269
5.417428, 17.041269
5.447509, 17.096340
5.477594, 16.771813
5.508679, 15.407171
5.538773, 14.089842
5.569834, 14.444858
5.599930, 13.598797
5.629967, 13.126525
5.660079, 14.063000
5.690131, 14.903548
5.720209, 13.511884
5.751330, 14.325650
5.781371, 14.325650
5.812485, 14.842235
5.841556, 14.450525
5.871644, 15.919716
5.901731, 15.801881
5.931770, 16.267299
5.961883, 16.267299
5.992931, 17.030492
6.023041, 17.927160
6.053092, 17.703094
6.083200, 17.703094
6.113278, 17.891276
6.143363, 17.891276
6.173440, 18.084413
6.202532, 18.084349
6.232612, 18.670259
6.262676, 18.660240
6.293745, 19.438777
6.323868, 19.372513
6.353908, 18.859216
6.384003, 19.925063
6.414052, 19.420451
6.444131, 18.222013
6.475241, 18.222013
6.505329, 19.369439
6.536396, 18.317251
6.567498, 17.308834
6.596571, 16.283099
6.626643, 16.110645
6.656736, 15.365450
6.686776, 14.496901
6.716856, 13.362135
6.746968, 12.770553
6.777016, 12.472316
6.808099, 13.124252
6.838211, 13.124252
6.869290, 13.293093
6.899374, 12.143001
6.930427, 12.295261
6.959543, 12.682076
6.989609, 11.861165
7.019662, 11.473356
7.049773, 12.233287
7.080825, 14.306102
7.111933, 14.306102
7.142014, 15.628670
7.172071, 15.965993
7.203190, 16.635079
7.233266, 16.635079
7.263337, 18.004550
7.293423, 18.203331
7.323504, 17.876857
7.352577, 18.594951
7.382628, 18.450559
7.412734, 18.450559
7.442813, 18.741741
7.473898, 18.230495
7.503948, 18.848813
7.535058, 19.709116
7.565151, 19.126649
7.595219, 19.126649
7.625273, 19.787395
7.656383, 19.100774
7.686467, 18.441090
7.715551, 18.432664
7.745596, 18.119248
7.775671, 17.463413
7.806798, 17.186933
7.836868, 16.814417
7.866916, 16.907323
7.897019, 16.907323
7.927075, 17.724697
7.957155, 17.449176
7.987233, 16.443451
8.017356, 15.701470
8.047422, 14.676413
8.077473, 13.335357
8.106556, 12.226513
8.136672, 12.599520
8.166758, 12.420245
8.197793, 11.727315
8.228902, 11.727315
8.258987, 12.268086
8.290070, 12.268086
8.320152, 12.081138
8.350226, 12.140985
8.380285, 11.599710
8.410358, 11.210335
8.440439, 11.198471
8.469515, 11.922429
8.499635, 12.934851
8.529676, 13.739683
8.560772, 14.114625
8.590865, 14.896918
8.620945, 14.896918
8.651031, 14.895404
8.681113, 15.601972
8.711185, 15.930052
8.741272, 15.333733
8.771359, 15.726949
8.801399, 15.922314
8.831514, 16.064178
8.861592, 16.505725
8.891639, 16.505725
8.921744, 18.081482
8.951831, 18.081482
8.981879, 18.564894
9.011990, 19.068783
9.043064, 19.140775
9.073122, 19.104057
9.103337, 20.684250
9.133427, 20.176048
9.163507, 19.759763
9.193577, 20.565734
9.223657, 20.231525
9.253705, 19.871330
9.283784, 19.737447
9.314874, 18.430881
9.345959, 18.430881
9.377051, 17.198769
9.408147, 16.270254
9.438197, 13.918451
9.468317, 13.322719
9.498382, 12.384368
9.528467, 13.797806
9.558516, 13.970988
9.588634, 12.916825
9.618677, 12.916825
9.648757, 12.454943
9.679838, 11.454569
9.709946, 11.454569
9.739999, 11.162257
9.770112, 10.872308
9.800179, 11.276301
9.830279, 12.051969
9.860349, 13.422312
9.890436, 14.697064
9.920513, 16.363179
9.949586, 16.806164
9.980669, 16.595793
