Time (s), Filtered Data By Channel
0.213818, 6.570763E-3, 7.026205E-3
0.214818, 3.805025E-3, 4.872335E-3
0.215818, 6.220124E-3, 3.057173E-3
0.216818, 4.496277E-3, 7.101944E-3
0.217818, 3.025465E-3, 3.157855E-3
0.218818, 6.870774E-3, 6.951547E-3
0.219818, 5.058384E-3, 5.301134E-3
0.220818, 3.531580E-3, 4.765473E-3
0.221818, 2.261634E-3, 5.523663E-3
0.222818, 1.221483E-3, 4.040143E-3
0.223818, 3.857009E-4, 2.779217E-3
0.224818, 2.695304E-4, 1.720303E-3
0.225818, 9.423101E-3, 7.807224E-3
0.226818, 1.715999E-3, 2.971120E-3
, , 
0.227818, 7.657161E-3, 1.929441E-3
0.228818, 3.273510E-3, 1.065453E-3
0.229818, 6.296540E-3, 3.610112E-4
0.230818, 4.449087E-3, 2.010441E-4
0.231818, 5.293931E-3, 9.287948E-3
0.232818, 5.290956E-3, 1.878152E-3
0.233818, 4.600502E-3, 7.476358E-3
0.234818, 2.808423E-3, 5.208452E-3
0.235818, 7.331202E-3, 5.351729E-3
0.236818, 2.962722E-3, 4.096233E-3
0.237818, 7.124753E-3, 3.023808E-3
0.238818, 5.444237E-3, 6.533776E-3
0.239818, 4.658055E-3, 4.450786E-3
0.240818, 5.608854E-3, 5.942144E-3
0.241818, 4.560504E-3, 4.114547E-3
0.242818, 5.648942E-3, 2.480720E-3
0.243818, 4.568850E-3, 7.510515E-3
0.244818, 3.056071E-3, 5.748148E-3
0.245818, 1.807691E-3, 4.423264E-3
0.246818, 7.956507E-4, 5.768946E-3
0.247818, 8.663162E-3, 4.196913E-3
0.248818, 6.438567E-3, 2.856245E-3
0.249818, 4.527902E-3, 1.726551E-3
0.250818, 2.904851E-3, 7.862753E-3
0.251818, 7.112568E-3, 5.788330E-3
0.252818, 3.263022E-3, 4.616768E-3
0.253818, 6.777437E-3, 5.409437E-3
0.254818, 3.577581E-3, 4.921856E-3
0.255818, 2.175241E-3, 3.482131E-3
0.256818, 7.641665E-3, 6.384639E-3
0.257818, 5.742161E-3, 4.093718E-3
0.258818, 4.533417E-3, 2.788943E-3
0.259818, 5.600377E-3, 1.696361E-3
, , 
0.260818, 3.989557E-3, 7.855635E-3
0.261818, 2.632672E-3, 2.906449E-3
0.262818, 7.151676E-3, 1.855723E-3
0.263818, 5.231871E-3, 7.662128E-3
0.264818, 5.052556E-3, 3.126856E-3
0.265818, 5.082912E-3, 2.096282E-3
0.266818, 3.483258E-3, 1.243405E-3
0.267818, 2.145937E-3, 8.101393E-3
0.268818, 1.045071E-3, 2.837416E-3
0.269818, 8.500567E-3, 6.716042E-3
0.270818, 2.297460E-3, 4.030120E-3
0.271818, 1.288101E-3, 2.950585E-3
0.272818, 4.728151E-4, 2.043679E-3
0.273818, 8.826902E-3, 7.359169E-3
0.274818, 6.476537E-3, 5.132469E-3
0.275818, 4.187284E-3, 3.258065E-3
0.276818, 3.039621E-3, 6.948528E-3
0.277818, 6.573270E-3, 3.273897E-3
0.278818, 4.516785E-3, 1.786773E-3
0.279818, 2.784167E-3, 5.757578E-4
0.280818, 7.311318E-3, 9.039770E-3
0.281818, 3.013279E-3, 6.945750E-3
0.282818, 7.055207E-3, 3.516244E-3
0.283818, 3.290969E-3, 2.227516E-3
0.284818, 1.895505E-3, 1.176781E-3
0.285818, 7.546960E-4, 8.313523E-3
0.286818, 1.583666E-4, 6.126277E-3
0.287818, 8.691481E-4, 4.251072E-3
0.288818, 1.401661E-3, 5.989445E-3
0.289818, 1.778457E-3, 4.478597E-3
0.290818, 1.067728E-2, 5.444024E-3
0.291818, 7.962711E-3, 4.989966E-3
0.292818, 3.029658E-3, 5.001981E-3
, , 
0.293818, 6.480593E-3, 3.285261E-3
0.294818, 4.322443E-3, 6.802058E-3
0.295818, 3.290638E-3, 5.144564E-3
0.296818, 2.428425E-3, 4.917049E-3
0.297818, 6.939706E-3, 5.386532E-3
0.298818, 4.676261E-3, 4.726482E-3
0.299818, 5.885074E-3, 3.120902E-3
0.300818, 4.034430E-3, 1.785430E-3
0.301818, 6.382600E-3, 7.957837E-3
0.302818, 3.667395E-3, 2.658624E-3
0.303818, 6.632679E-3, 7.148759E-3
0.304818, 3.521092E-3, 5.246533E-3
0.305818, 6.687960E-3, 3.625052E-3
0.306818, 5.112081E-3, 2.259003E-3
0.307818, 4.900969E-3, 1.124246E-3
0.308818, 3.215402E-3, 8.453243E-3
0.309818, 6.833048E-3, 6.353263E-3
0.310818, 5.119947E-3, 4.088284E-3
0.311818, 5.008337E-3, 5.893148E-3
0.312818, 3.417475E-3, 4.162111E-3
0.313818, 6.555295E-3, 5.943893E-3
0.314818, 4.783998E-3, 4.341278E-3
0.315818, 3.270100E-3, 5.767281E-3
0.316818, 1.991332E-3, 4.137424E-3
0.317818, 9.263232E-4, 2.760798E-3
0.318818, 5.461530E-5, 7.037677E-3
0.319818, 6.433264E-4, 5.138849E-3
0.320818, 9.842754E-3, 3.530707E-3
0.321818, 1.250383E-3, 2.185763E-3
0.322818, 8.166362E-3, 1.077901E-3
0.323818, 5.931576E-3, 1.823698E-4
0.324818, 4.036604E-3, 5.242130E-4
0.325818, 2.449717E-3, 1.063868E-3
, , 
0.326818, 1.140744E-3, 1.457259E-3
0.327818, 8.575596E-3, 1.723698E-3
0.328818, 6.571339E-3, 1.053221E-2
0.329818, 3.810559E-3, 8.936053E-4
0.330818, 2.439060E-3, 4.300945E-4
0.331818, 7.345443E-3, 8.573554E-3
0.332818, 5.413968E-3, 2.660372E-3
0.333818, 4.891528E-3, 2.009440E-3
0.334818, 3.440974E-3, 7.176021E-3
0.335818, 6.424305E-3, 3.882747E-3
0.336818, 4.574438E-3, 3.064244E-3
0.337818, 5.649462E-3, 2.370679E-3
0.338818, 4.118109E-3, 1.788455E-3
0.339818, 2.830211E-3, 1.304978E-3
0.340818, 6.895391E-3, 7.742439E-3
0.341818, 4.926761E-3, 3.428543E-3
0.342818, 3.259692E-3, 5.951291E-3
0.343818, 1.866544E-3, 3.734647E-3
0.344818, 7.935767E-3, 6.752445E-3
0.345818, 6.017392E-3, 5.405954E-3
0.346818, 4.280310E-3, 4.422711E-3
0.347818, 2.827631E-3, 2.605249E-3
0.348818, 7.033953E-3, 7.530034E-3
0.349818, 3.482055E-3, 2.774344E-3
0.350818, 2.222657E-3, 7.274627E-3
0.351818, 1.187362E-3, 3.098724E-3
0.352818, 8.304279E-3, 6.897253E-3
0.353818, 2.536970E-3, 3.514491E-3
0.354818, 7.095783E-3, 2.194743E-3
0.355818, 3.611440E-3, 7.522185E-3
0.356818, 2.508506E-3, 3.127227E-3
0.357818, 1.597789E-3, 2.007050E-3
0.358818, 7.798311E-3, 7.545169E-3
, , 
0.359818, 3.112254E-3, 3.237254E-3
0.360818, 6.474652E-3, 2.221476E-3
0.361818, 4.399020E-3, 1.399084E-3
0.362818, 2.653339E-3, 7.904466E-3
0.363818, 1.206809E-3, 5.568936E-3
0.364818, 2.998749E-5, 3.580733E-3
0.365818, 9.051830E-4, 6.740719E-3
0.366818, 1.625352E-3, 3.369091E-3
