Time (s), Percentage Displayed
0.026096, 3.988332
0.058156, 3.988332
0.088265, 3.471197
0.118341, 3.430624
0.148420, 3.669504
0.178512, 3.743904
0.208595, 3.838339
0.238636, 3.838339
0.268754, 3.759876
0.298829, 3.759876
0.328917, 3.777049
0.358995, 3.649450
0.389069, 3.649450
0.419156, 4.245224
0.450239, 4.270253
0.480286, 4.494115
0.510391, 4.882756
0.540476, 4.882756
0.570525, 5.024405
0.601607, 5.024405
0.631727, 5.216123
0.661793, 5.216123
0.691890, 5.483532
0.722956, 5.483532
0.753037, 5.720362
0.784119, 5.756588
0.813196, 5.663067
0.843276, 5.802705
0.874340, 6.171340
0.904412, 5.801143
0.935536, 6.050116
0.965602, 6.050116
0.995696, 6.156167
1.025766, 6.156167
1.055815, 6.229846
1.086898, 6.794828
1.117982, 6.914715
1.148060, 6.702574
1.177171, 6.866953
1.207250, 6.807927
1.237298, 6.669291
1.267419, 6.552533
1.297498, 6.581514
1.327570, 6.414069
1.358621, 6.414069
1.388740, 6.301213
1.418806, 6.301213
1.449903, 5.542177
1.480946, 5.542177
1.512028, 5.646446
1.542135, 5.895649
1.571212, 5.094198
1.602302, 5.489491
1.632358, 5.675075
1.662470, 5.341465
1.692541, 5.341465
1.722630, 6.458390
1.752667, 6.458390
1.782781, 6.633330
1.812828, 7.135484
1.842938, 8.730853
1.873022, 9.004032
1.903067, 8.977909
1.932176, 9.086333
1.962257, 9.794267
1.992316, 9.527178
2.022415, 9.527178
2.052506, 9.680268
2.083547, 9.680268
2.113658, 9.407778
2.143733, 9.270908
2.174816, 9.400703
2.204898, 9.052889
2.234976, 8.372016
2.265029, 8.512186
2.295141, 8.128722
2.324221, 6.730661
2.355301, 6.730661
2.385391, 6.397198
2.415456, 6.397198
2.445542, 6.241054
2.475589, 6.056183
2.506707, 6.326906
2.536755, 6.227080
2.567867, 6.172996
2.597914, 6.421003
2.628026, 6.452364
2.658128, 6.814766
2.687226, 7.228262
2.718303, 7.228262
2.748423, 7.657423
2.778463, 7.657423
2.808583, 7.965893
2.839658, 7.965893
2.869706, 8.311903
2.899786, 8.440160
2.929890, 8.485178
2.959977, 8.561351
2.989155, 8.748991
3.020211, 8.449685
3.051334, 8.040512
3.081406, 8.040512
3.111454, 7.504360
3.141566, 7.201146
3.171616, 6.328086
3.202699, 5.794831
3.232810, 5.787485
3.262858, 5.262520
3.292965, 5.083505
3.323046, 4.602450
3.353098, 3.724734
3.382240, 3.483493
3.412295, 3.344452
3.442333, 3.344452
3.472454, 2.282145
3.502506, 2.282145
3.532605, 2.459857
3.562685, 2.492326
3.592764, 2.564371
3.622843, 2.669811
3.652894, 2.878078
3.682975, 2.916219
3.713085, 2.645962
3.742158, 2.663325
3.772212, 2.663325
3.802332, 2.907015
3.832397, 2.907015
3.862477, 2.894967
3.892560, 3.124754
3.922640, 3.182175
3.953702, 3.299251
3.983799, 3.871060
4.013884, 3.793855
4.043933, 3.857367
4.074015, 4.154993
4.104124, 4.154993
4.133172, 4.372170
4.163280, 4.463463
4.194335, 4.527896
4.224414, 4.723932
4.254552, 4.603376
4.284588, 4.217440
4.314679, 4.242178
4.344735, 4.186023
4.374814, 3.947258
4.404894, 4.152217
4.434974, 4.152217
4.465084, 4.256477
4.494159, 3.667388
4.524210, 3.439199
4.554293, 3.347366
4.585374, 2.978469
4.616495, 2.504610
4.646536, 2.684972
4.676647, 2.684972
4.706723, 2.467275
4.737818, 2.564020
4.767900, 2.933881
4.797964, 2.949536
4.828090, 2.990552
4.857184, 3.042518
4.887223, 2.870986
4.918344, 2.654697
4.948384, 2.567656
4.978464, 2.932826
5.008571, 3.040977
5.038657, 3.040977
5.069707, 3.026489
5.099821, 3.322580
5.129912, 3.459395
5.159947, 3.222751
5.190071, 3.189857
5.221125, 3.473394
5.250216, 3.202828
5.280266, 3.147704
5.310390, 3.600110
5.340427, 3.633899
5.370537, 3.633899
5.400619, 3.691550
5.430702, 4.515539
5.461773, 4.613942
5.491873, 4.428979
5.522941, 4.615364
5.553023, 4.989151
5.583112, 5.198518
5.612149, 5.193277
5.642254, 5.279903
5.672308, 5.285372
5.703393, 4.953882
5.733506, 4.953882
5.764586, 5.460849
5.794666, 5.576319
5.824744, 5.347344
5.854826, 5.313469
5.884917, 5.801993
5.914980, 5.686810
5.945077, 5.714928
5.975158, 6.524832
6.005221, 6.470749
6.035274, 6.687255
6.066382, 6.733189
6.096466, 6.733189
6.126551, 7.094850
6.156631, 7.349274
6.187680, 7.996816
6.217790, 8.502384
6.247865, 8.366042
6.278921, 8.366042
6.309031, 8.340434
6.339112, 8.603421
6.368159, 8.781982
6.398265, 8.551296
6.429337, 8.267189
6.459403, 7.978282
6.489515, 7.355326
6.519589, 7.595143
6.549686, 7.098862
6.579749, 6.740494
6.609835, 6.740494
6.640896, 6.897934
6.670998, 6.897934
6.701043, 6.872726
6.730150, 6.831885
6.760230, 6.831885
6.791327, 7.157600
6.821395, 7.157600
6.851475, 7.476450
6.881549, 7.352513
6.912614, 7.501300
6.942723, 8.029041
6.973794, 8.351528
7.003876, 8.066445
7.033956, 8.456022
7.064051, 8.885992
7.094088, 7.955894
7.123165, 7.955894
7.154288, 8.472610
7.185331, 7.669958
7.215433, 7.669958
7.245516, 7.807245
7.276597, 8.097872
7.306690, 7.616874
7.337766, 7.518067
7.367816, 7.799734
7.398899, 7.919621
7.429111, 7.934335
7.458186, 7.770869
7.488278, 7.571435
7.518318, 7.624859
7.548430, 7.624859
7.578510, 7.486820
7.608591, 7.771836
7.638639, 7.412398
7.668760, 7.510869
7.699832, 7.456864
7.729909, 7.395077
7.759961, 7.263306
7.790069, 7.039923
7.820120, 6.667686
7.849198, 6.667686
7.879320, 6.860269
7.910390, 6.860269
7.941474, 6.746905
7.971555, 6.504284
8.002634, 6.453811
8.032727, 6.673870
8.062768, 6.482764
8.092846, 6.317280
8.122927, 6.161157
8.153006, 5.802917
8.183113, 5.759765
8.212197, 5.759765
8.243286, 5.201207
8.273326, 5.201207
8.303405, 5.097505
8.333487, 5.531643
8.363607, 5.645933
8.394680, 5.506635
8.424756, 4.986491
8.454816, 5.334120
8.484928, 5.275055
8.514999, 5.275055
8.545079, 4.848680
8.575128, 4.782217
8.605250, 4.725230
8.635319, 4.725230
8.665400, 4.687178
8.695479, 4.509312
8.725571, 4.684347
8.755639, 4.633151
8.785688, 4.511629
8.815767, 3.993879
8.845848, 3.309312
8.875959, 3.309312
8.906007, 3.540095
8.936088, 3.243343
8.965164, 3.243343
8.995271, 3.466471
9.026343, 3.258294
9.056442, 3.568019
9.087517, 3.865344
9.117610, 3.860188
9.147680, 3.985299
9.177732, 3.941573
9.208814, 4.573982
9.238892, 4.716487
9.269975, 4.904002
9.300088, 4.904002
9.329164, 5.164768
9.360247, 5.673556
9.390322, 5.591864
9.421379, 5.789102
9.451499, 6.646796
9.481564, 6.400439
9.511645, 6.453813
9.541729, 6.529071
9.571805, 6.240040
9.601858, 6.436383
9.631938, 6.647259
9.663049, 7.196717
9.693122, 7.196717
9.722201, 6.331215
9.752284, 6.278004
9.782378, 6.563776
9.812444, 6.451610
9.842498, 5.838745
9.872577, 5.877173
9.903665, 6.065255
9.933768, 6.065255
9.963847, 5.216874
9.993934, 5.203857
